ASOF02   Date 01/20/2004 Time 18:58:43   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 046

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

AUTOMATIC DATA PROC.                       1.413 ADP     053015103Q    39.6100       111,000.00      3,880,309.23      4,396,710.00
AUTONATION INC                             0.000 AN      05329W102     18.3700        66,800.00      1,121,840.99      1,227,116.00
AUTOZONE INC                               0.000 AZO     053332102     85.2100        12,400.00        815,621.43      1,056,604.00
AVAYA INC                                  0.000 AV      053499109     12.9400        77,299.99        843,361.04      1,000,262.00
AVERY DENNISON                             2.641 AVY     053611109Q    56.0200         3,300.00        161,857.39        184,865.99
AVNET INC.                                 1.385 AVT     053807103Q    21.6600        49,100.00        981,766.30      1,063,506.00
AVOCENT CORPORATION                        0.000 AVCT    053893103     36.5200         7,800.00        227,976.24        284,856.00
AVON PRODUCTS                              1.244 AVP     054303102Q    67.4900        43,600.00      1,498,482.45      2,942,564.00
AVX CORP.                                  0.902 AVX     002444107     16.6200         9,800.00        112,687.53        162,876.00
BAKER HUGHES CORP                          1.430 BHI     057224107Q    32.1600        39,700.00      1,140,550.91      1,276,752.00
BALL CORPORATION                           1.007 BLL     058498106Q    59.5700        10,600.00        449,548.33        631,442.01
BANCORPSOUTH INC                           3.035 BXS     059692103     23.7200        14,500.00        314,019.72        343,940.00
BANK OF AMERICA CORP.                      3.978 BAC     060505104Q    80.4300       278,100.00     15,306,131.24     22,367,583.00
BANK OF HAWAII CORP                        2.843 BOH     062540109     42.2000        11,200.00        292,311.55        472,640.00
BANK OF NEW YORK CO, INC                   2.294 BK      064057102Q    33.1200       113,100.00      3,454,086.03      3,745,872.01
BANK ONE CORPORATION                       2.193 ONE     06423A103Q    45.5900       212,000.00      8,438,158.49      9,665,079.99
BANKNORTH GROUP INC.                       2.336 BNK     06646R107     32.5300        30,200.00        557,539.53        982,406.01
BARD C. R. INC.                            1.132 BCR     067383109Q    81.2500         9,700.00        535,298.23        788,125.01
BARNES & NOBLE INC.                        0.000 BKS     067774109     32.8500        26,500.00        719,231.78        870,525.00
BARR PHARMACEUTICALS INC.                  0.000 BRL     068306109     76.9500         8,600.00        501,007.61        661,770.00
BAUSCH & LOMB INC                          1.001 BOL     071707103Q    51.9000        21,500.00        926,356.98      1,115,850.01
BAXTER INTL                                1.906 BAX     071813109Q    30.5200        77,200.00      2,028,637.62      2,356,143.99
BB&T CORPORATION                           3.312 BBT     054937107     38.6400        78,800.00      2,517,811.29      3,044,832.00
BEA SYSTEMS INC                            0.000 BEAS    073325102     12.3000       119,400.00      1,516,534.00      1,468,620.00
BEAR STEARNS COMPANIES INC                 1.000 BSC     073902108     79.9500        26,600.00      1,549,554.95      2,126,670.00
BEARINGPOINT INC                           0.000 BE      074002106     10.0900        90,500.00        907,245.59        913,145.00
BECKMAN COULTER INC.                       0.865 BEC     075811109     50.8300        11,300.00        459,028.62        574,379.00
BECTON DICKINSON & COMPANY                 1.458 BDX     075887109Q    41.1400        47,300.00      1,331,503.29      1,945,922.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     43.3500        32,000.00        723,363.63      1,387,200.00
BELLSOUTH                                  3.533 BLS     079860102Q    28.3000       342,800.00     11,084,416.42      9,701,240.01
BELO CORP                                  1.340 BLC     080555105Q    28.3400        17,400.00        304,706.88        493,116.00
BERKLEY (WR) CORP                          0.801 BER     084423102     34.9500        12,050.00        371,843.07        421,147.49
BEST BUY COMPANY INC                       0.765 BBY     086516101     52.2400        59,600.00      1,962,223.36      3,113,504.00
BIG LOTS, INC.                             0.000 BLI     089302103     14.2100        21,600.00        428,075.34        306,936.00
BIO RAD LABS INC                           0.000 BIO     090572207     57.6700        14,900.00        764,434.17        859,283.01
BIOGEN IDEC INC                            0.000 BIIB    09062X103     36.7800        54,340.00      2,014,287.35      1,998,625.19
BIOMET INC.                                0.412 BMET    090613100     36.4100        48,000.00      1,434,847.48      1,747,679.99
BISYS GROUP INC.                           0.000 BSG     055472104     14.8800        20,900.00        378,395.76        310,992.00
BLACK & DECKER                             1.703 BDK     091797100Q    49.3200        27,100.00      1,175,413.27      1,336,572.00
