ASOF02   Date 01/20/2004 Time 18:59:00   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 127

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5GS       GOLDMAN SACHS - 1000
Instrument - COM       COMMON STOCK

INTERNATIONAL RECTIFIER CORP               0.000 IRF     460254105     49.4100        19,300.00        839,648.43        953,613.00
INTL BUS MACH CORP                         0.690 IBM     459200101Q    92.6800        75,100.00      6,924,846.56      6,960,268.00
INTUIT INC.                                0.000 INTU    461202103     52.9100        39,400.00      1,863,549.06      2,084,654.00
J C PENNEY INC                             1.902 JCP     708160106Q    26.2800        90,800.00      1,879,262.56      2,386,224.00
JANUS CAPITAL GROUP INC                    0.243 JNS     47102X105     16.4100        42,200.00        681,973.10        692,502.00
JOHNSON & JOHNSON                          1.858 JNJ     478160104Q    51.6600       259,400.00      9,532,913.63     13,400,604.00
JOHNSON CONTROLS                           0.775 JCI     478366107Q   116.1200        12,100.00        925,261.55      1,405,052.00
JP MORGAN CHASE & CO.                      3.702 JPM     46625H100Q    36.7300       232,100.00      8,354,235.23      8,525,033.00
KRAFT FOODS INC - A                        2.234 KFT     50075N104     32.2200       125,100.00      4,425,830.02      4,030,722.00
KROGER CO.                                 0.000 KR      501044101     18.5100       101,100.00      1,945,472.67      1,871,361.00
LEHMAN BROTHERS HOLDING                    0.621 LEH     524908100Q    77.2200        27,900.00      1,438,256.28      2,154,438.00
LEXMARK INTERNATIONAL INC.                 0.000 LXK     529771107     78.6400        14,200.00        879,523.56      1,116,688.00
LOEWS CORP                                 1.213 LTR     540424108Q    49.4500        77,600.00      3,534,574.96      3,837,320.00
LSI LOGIC CORP                             0.000 LSI     502161102      8.8700       158,200.00      1,365,629.86      1,403,234.00
M&T BANK CORPORATION                       1.220 MTB     55261F104     98.3000         8,500.00        687,077.10        835,550.00
MBIA INC.                                  1.350 MBI     55262C100Q    59.2300        51,600.00      3,016,075.62      3,056,268.00
MBNA CORP                                  1.609 KRB     55262L100Q    24.8500        88,000.00      2,151,448.02      2,186,800.00
MCGRAW HILL INC                            1.544 MHP     580645109Q    69.9200        24,100.00      1,412,778.51      1,685,072.00
MCKESSON CORP                              0.746 MCK     58155Q103Q    32.1600        92,300.00      3,047,309.38      2,968,368.00
MEADWESTVACO                               3.092 MWV     583334107     29.7500        21,700.00        608,770.29        645,575.00
MEDCO HEALTH SOLUTIONS INC                 0.000 MHS     58405U102     33.9900        23,263.00        506,599.08        790,709.37
MEDTRONIC INC                              0.596 MDT     585055106Q    48.6100        43,700.00      1,331,480.84      2,124,257.00
MERCK & CO INC                             3.203 MRK     589331107Q    46.2000       182,200.00      8,458,542.47      8,417,640.00
MERRILL LYNCH & CO. INC.                   1.091 MER     590188108Q    58.6500        73,800.00      3,326,793.86      4,328,370.00
METLIFE INC                                0.683 MET     59156R108     33.6700       131,800.00      3,442,177.26      4,437,706.00
MICROSOFT CORP.                            0.581 MSFT    594918104     27.5400       514,100.00     17,841,346.87     14,158,314.00
MONSANTO COMPANY                           1.806 MON     61166W101     28.7800       152,800.00      2,859,540.55      4,397,583.99
MOODY'S CORPORATION                        0.495 MCO     615369105     60.5500        72,400.00      3,397,214.00      4,383,819.98
MOTOROLA INC                               1.137 MOT     620076109Q    14.0700       183,700.00      4,467,246.61      2,584,659.00
MYLAN LABS                                 0.475 MYL     628530107Q    25.2600        27,800.00        721,826.97        702,228.00
NATIONAL CITY CORP                         3.771 NCC     635405103Q    33.9400        16,700.00        458,961.07        566,798.00
NATIONAL COMMERCE FINANCIAL                2.932 NCF     63545P104     27.2800        20,000.00        501,162.00        545,600.00
NATIONAL SEMICONDUCTOR CORP.               0.000 NSM     637640103     39.4100        28,200.00        641,592.30      1,111,362.00
NATIONWIDE FINANCIAL SERVICE               1.572 NFS     638612101     33.0600        29,400.00        817,525.08        971,964.00
NETWORK APPLIANCE INC.                     0.000 NTAP    64120L104     20.5300        41,900.00        951,825.54        860,207.00
NEUROCRINE BIOSCIENCES INC                 0.000 NBIX    64125C109     54.5400        11,900.00        575,763.65        649,026.00
NVIDIA CORP                                0.000 NVDA    67066G104     23.2500        36,200.00        611,537.46        841,650.00
NVR INC                                    0.000 NVR     62944T105    466.0000         1,900.00        765,941.87        885,400.00
OCCIDENTAL PETROLEUM CORP.                 2.462 OXY     674599105Q    42.2400       117,200.00      3,417,371.43      4,950,528.00
