ASOF02   Date 01/20/2004 Time 18:58:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 003

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

FIFTH THIRD BANCORP                        1.962 FITB    316773100Q    59.1000       354,200.00     17,044,433.46     20,933,220.00
FIRST DATA CORP                            0.194 FDC     319963104Q    41.0900       538,400.00     12,725,467.79     22,122,856.01
FLEETBOSTON FINANCIAL CORP                 3.207 FBF     339030108Q    43.6500       756,900.00     22,290,874.92     33,038,685.01
FORD MOTOR COMPANY                         2.500 F       345370860     16.0000       789,900.00     13,585,946.57     12,638,400.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     61.8000       245,600.00      6,549,660.80     15,178,080.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     29.1500       125,700.00      3,717,856.07      3,664,155.00
FPL GROUP INC.                             3.668 FPL     302571104Q    65.4200       123,600.00      6,352,205.79      8,085,912.00
FREDDIE MAC                                1.783 FRE     313400301Q    58.3200       500,600.00     23,110,424.72     29,194,992.00
GANNETT INC                                1.121 GCI     364730101Q    89.1600       166,500.00      8,957,912.92     14,845,140.00
GAP INC                                    0.383 GPS     364760108Q    23.2100       190,300.00      3,697,914.00      4,416,863.00
GENENTECH INC.                             0.000 DNA     368710406     93.5700        53,300.00      3,907,138.16      4,987,281.00
GENERAL DYNAMICS CORP.                     1.416 GD      369550108Q    90.3900       140,300.00      8,283,045.40     12,681,717.00
GENERAL ELECTRIC CO                        2.582 GE      369604103Q    30.9800     6,723,200.00    152,314,566.40    208,284,736.01
GENERAL MILLS INC                          2.428 GIS     370334104Q    45.3000       435,300.00     19,057,741.49     19,719,090.01
GENERAL MOTORS CORP                        3.745 GM      370442105Q    53.4000       136,900.00      6,878,937.74      7,310,460.00
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     49.3400        38,800.00      1,175,712.81      1,914,392.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     58.1400       144,000.00      3,867,032.30      8,372,160.00
GILLETTE CO                                1.769 G       375766102Q    36.7300       658,700.00     22,431,379.45     24,194,051.00
GOLDEN WEST FINANCIAL CORP                 0.387 GDW     381317106Q   103.1900        58,900.00      3,182,048.84      6,077,891.00
GOLDMAN SACHS GROUP INC                    1.012 GS      38141G104     98.7300       204,800.00     15,404,353.70     20,219,903.99
GUIDANT CORP.                              0.531 GDT     401698105Q    60.2000       222,700.00      7,951,187.90     13,406,540.01
HALLIBURTON COMPANY                        1.923 HAL     406216101Q    26.0000       312,000.00      6,635,150.79      8,112,000.00
HARLEY-DAVIDSON INC                        0.673 HDI     412822108Q    47.5300       309,700.00     12,697,524.29     14,720,041.00
HARTFORD FINL SERVICES                     1.897 HIG     416515104     59.0300       184,000.00      8,572,091.30     10,861,519.99
HCA INC                                    0.186 HCA     404119109     42.9600       353,200.00     11,049,753.55     15,173,471.99
HEINZ H. J. CO.                            2.964 HNZ     423074103Q    36.4300       102,900.00      3,552,397.54      3,748,646.99
HEWLETT-PACKARD CO                         1.393 HPQ     428236103Q    22.9700     2,534,400.00     56,735,601.06     58,215,168.00
HOME DEPOT INC.                            0.789 HD      437076102Q    35.4900     1,795,700.00     48,305,008.13     63,729,392.99
HONEYWELL INTERNATIONAL INC                2.243 HON     438516106Q    33.4300       634,200.00     25,470,322.13     21,201,305.99
HUGHES ELECTRONICS CORP                    0.000 HS      444418107     16.5500       518,461.36      7,206,816.67      8,580,535.50
ILLINOIS TOOL WORKS                        1.144 ITW     452308109Q    83.9100       200,100.00     10,330,634.90     16,790,391.00
INTEL CORP.                                0.248 INTC    458140100Q    32.2000     4,635,900.00     98,141,130.48    149,275,980.00
INTERACTIVE CORP                           0.000 IACI    45840Q101     33.9300       227,600.00      9,177,405.19      7,722,468.00
INTERNATIONAL PAPER                        2.319 IP      460146103Q    43.1100       411,700.00     15,001,486.48     17,748,386.99
INTL BUS MACH CORP                         0.690 IBM     459200101Q    92.6800     1,109,400.00     80,635,529.70    102,819,192.00
JOHNSON & JOHNSON                          1.858 JNJ     478160104Q    51.6600     2,086,100.00     70,753,581.76    107,767,926.00
JP MORGAN CHASE & CO.                      3.702 JPM     46625H100Q    36.7300     1,388,900.00     47,871,422.58     51,014,297.00
KELLOGG CO.                                2.652 K       487836108Q    38.0800       333,600.00     11,322,958.36     12,703,488.00
KEYCORP                                    4.229 KEY     493267108Q    29.3200       501,200.00     13,092,144.18     14,695,183.99
