ASOF02   Date 01/20/2004 Time 18:58:46   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 058

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

NISOURCE INCORPORATED                      4.193 NI      65473P105Q    21.9400        48,700.00        902,133.33      1,068,478.00
NORDSTROM INC                              1.282 JWN     655664100Q    34.3000        35,200.00        972,601.36      1,207,360.00
NORFOLK SOUTHERN CORP.                     1.353 NSC     655844108Q    23.6500        72,400.00      1,477,632.33      1,712,259.99
NORTH FORK BANK                            2.965 NFB     659424105     40.4700        29,100.00        859,769.95      1,177,677.00
NORTHEAST UTILITIES                        2.974 NU      664397106     20.1700        23,500.00        459,275.70        473,995.00
NORTHERN TRUST CORP                        1.637 NTRS    665859104     46.4200        36,000.00      1,727,062.04      1,671,119.99
NORTHROP GRUMMAN CORP.                     1.673 NOC     666807102Q    95.6000        22,100.00      1,837,437.78      2,112,760.00
NOVELL INC                                 0.000 NOVL    670006105     10.5200       133,000.00        971,028.69      1,399,160.00
NOVELLUS SYSTEMS INC.                      0.000 NVLS    670008101     42.0500        27,800.00        894,404.75      1,168,990.00
NSTAR CO.                                  4.577 NST     67019E107     48.5000         9,900.00        416,875.01        480,149.99
NTL INC                                    0.000 NTLI    62940M104     69.7500         8,088.00        312,650.86        564,138.00
NUCOR CORP                                 1.428 NUE     670346105Q    56.0000        14,500.00        774,063.55        812,000.00
NUVEEN INVESTMENTS INC-CL A                2.250 JNC     67090F106     26.6600         3,500.00         98,716.25         93,310.00
NVIDIA CORP                                0.000 NVDA    67066G104     23.2500        28,000.00        749,226.19        651,000.01
NVR INC                                    0.000 NVR     62944T105    466.0000         2,100.00        623,367.39        978,600.00
O'REILLY AUTOMOTIVE INC.                   0.000 ORLY    686091109     38.3600         7,700.00        180,759.64        295,372.00
OCCIDENTAL PETROLEUM CORP.                 2.462 OXY     674599105Q    42.2400        70,400.00      1,790,531.62      2,973,695.99
ODYSSEY HOLDINGS CORP                      0.554 ORH     67612W108     22.5500        28,900.00        631,737.94        651,695.00
OFFICE DEPOT INC                           0.000 ODP     676220106     16.7100        57,300.00        841,605.59        957,482.99
OGE ENERGY CORP                            5.498 OGE     670837103     24.1900        15,800.00        335,106.12        382,202.00
OLD NATL BANCORP IND                       3.326 ONB     680033107     22.8500        11,800.00        276,452.35        269,630.00
OLD REPUBLIC INT'L CORP.                   1.786 ORI     680223104     25.3600        56,100.00      1,068,642.60      1,422,696.00
OMNICOM GROUP                              0.916 OMC     681919106     87.3300        35,000.00      2,181,222.18      3,056,550.00
ONEOK INC.                                 3.260 OKE     682680103Q    22.0800        14,000.00        241,444.19        309,120.00
ONMICARE INC.                              0.222 OCR     681904108     40.3900        16,100.00        363,897.52        650,279.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     13.2000       720,900.00      7,182,973.55      9,515,880.01
OUTBACK STEAKHOUSE INC                     1.176 OSI     689899102     44.2100        11,700.00        349,687.62        517,257.00
OWENS-ILLINOIS INC                         0.000 OI      690768403     11.8900        19,900.00        236,011.91        236,610.99
OXFORD HEALTH PLANS                        0.919 OHP     691471106     43.5000        29,400.00      1,004,571.91      1,278,900.01
PACCAR INC                                 0.704 PCAR    693718108Q    85.1200        27,900.00      1,774,938.75      2,374,848.00
PACIFIC GAS & ELEC. CO.                    0.000 PCG     69331C108Q    27.7700        76,000.00      1,704,032.05      2,110,519.99
PACIFICARE HEALTH SYSTEM                   0.000 PHS     695112102     67.6000        16,100.00        830,832.75      1,088,360.01
PACTIV CORPORATION                         0.000 PTV     695257105     23.9000        29,600.00        674,459.82        707,440.00
PALL CORPORATION                           1.341 PLL     696429307Q    26.8300        21,200.00        479,618.16        568,796.00
PANAMSAT CORP                              0.000 SPOT    697933109     21.5600         5,400.00         97,215.17        116,423.99
PARK NATL CORP                             3.110 PRK     700658107    113.1500         2,100.00        239,309.20        237,615.00
PARKER-HANNIFIN CORP.                      1.277 PH      701094104Q    59.5000        22,000.00      1,164,343.62      1,309,000.00
PATTERSON DENTAL COMPANY                   0.000 PDCO    703412106     64.1600        11,300.00        757,770.71        725,008.00
PAYCHEX INC                                1.290 PAYX    704326107     37.2000        61,200.00      1,685,422.07      2,276,640.00
