ASOF02   Date 01/20/2004 Time 18:58:45   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 056

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

MANOR CARE INC.                            1.446 HCR     564055101     34.5700        33,500.00        941,877.60      1,158,094.99
MANPOWER INC                               0.424 MAN     56418H100     47.0800        14,300.00        487,270.95        673,244.00
MARATHON OIL CORP                          3.022 MRO     565849106Q    33.0900        77,500.00      1,897,996.66      2,564,475.00
MARKEL CORP                                0.000 MKL     570535104    253.5100         1,600.00        419,865.06        405,616.01
MARRIOTT INT'L INC CL-A                    0.649 MAR     571903202     46.2000        36,600.00      1,095,101.44      1,690,920.00
MARSH & MCLENNAN COS.                      2.589 MMC     571748102Q    47.8900        99,600.00      3,820,236.85      4,769,844.00
MARSHALL & ILSLEY CORP                     1.882 MI      571834100     38.2500        42,100.00      1,255,733.47      1,610,325.00
MARTIN MARIETTA MATERIALS                  1.532 MLM     573284106     46.9700         9,100.00        430,351.59        427,427.00
MARVEL ENTERPRISES I                       0.000 MVL     57383M108     29.1100         5,600.00        109,042.39        163,015.99
MASCO CORP.                                2.334 MAS     574599106Q    27.4100       110,000.00      2,671,009.76      3,015,100.00
MATTEL INC.                                2.075 MAT     577081102Q    19.2700        32,600.00        554,847.84        628,202.00
MAXIM INTGRTD PRDCTS INC.                  0.642 MXIM    57772K101     49.8000        60,300.00      1,990,835.23      3,002,940.00
MAXTOR CORP                                0.000 MXO     577729205     11.1000        95,500.00        939,507.29      1,060,050.00
MAY DEPT STORES                            3.302 MAY     577778103Q    29.0700        74,300.00      2,117,851.04      2,159,901.00
MAYTAG COMPANY                             2.585 MYG     578592107Q    27.8500        14,500.00        372,225.12        403,825.00
MBIA INC.                                  1.350 MBI     55262C100Q    59.2300        36,700.00      1,656,965.66      2,173,741.00
MBNA CORP                                  1.609 KRB     55262L100Q    24.8500       223,300.00      3,861,266.22      5,549,005.00
McCORMICK & CO                             1.860 MKC     579780206Q    30.1000        25,900.00        594,358.54        779,590.00
MCCLATCHY CO                               0.639 MNI     579489105     68.8000         3,300.00        219,899.13        227,040.00
MCDONALDS CORPORATION                      1.611 MCD     580135101Q    24.8300       259,300.00      7,278,977.20      6,438,418.99
MCGRAW HILL INC                            1.544 MHP     580645109Q    69.9200        35,400.00      1,892,125.03      2,475,168.00
MCKESSON CORP                              0.746 MCK     58155Q103Q    32.1600        50,900.00      1,893,405.40      1,636,944.00
MDC HOLDINGS INC                           0.775 MDC     552676108     64.5000        12,700.00        562,475.38        819,150.00
MDU RESOURCES GROUP                        2.855 MDU     552690109     23.8100        20,700.00        466,789.28        492,867.00
MEADWESTVACO                               3.092 MWV     583334107     29.7500        37,100.00        898,860.62      1,103,725.01
MEDCO HEALTH SOLUTIONS INC                 0.000 MHS     58405U102     33.9900        66,620.00      1,645,136.08      2,264,413.78
MEDIA GENERAL INC - CL A                   1.167 MEG     584404107     65.1000         3,000.00        149,210.99        195,300.00
MEDICIS PHARMACEUTICAL CORP                0.280 MRX     584690309     71.3000         4,800.00        270,283.93        342,240.00
MEDIMMUNE INC                              0.000 MEDI    584699102     25.4000        46,800.00      1,394,947.44      1,188,720.00
MEDTRONIC INC                              0.596 MDT     585055106Q    48.6100       206,200.00      6,179,195.10     10,023,381.99
MELLON FINANCIAL CORP.                     1.993 MEL     58551A108Q    32.1100        80,100.00      2,229,680.36      2,572,011.00
MERCANTILE BANC.                           2.896 MRBK    587405101Q    45.5800        14,700.00        283,227.31        670,026.00
MERCK & CO INC                             3.203 MRK     589331107Q    46.2000       417,200.00     18,417,462.33     19,274,640.00
MERCURY GENERAL CORP.                      2.835 MCY     589400100     46.5500         4,800.00        222,465.66        223,440.00
MERCURY INTERACTIVE CORP.                  0.000 MERQ    589405109     48.6400        14,400.00        619,371.09        700,416.00
MEREDITH CORPORATION                       0.778 MDP     589433101Q    48.8100         6,000.00        244,890.36        292,860.00
MERRILL LYNCH & CO. INC.                   1.091 MER     590188108Q    58.6500       172,100.00      6,680,219.43     10,093,665.01
METLIFE INC                                0.683 MET     59156R108     33.6700        63,000.00      1,933,854.49      2,121,210.00
METRO GOLDWYN MAYER                        0.000 MGM     591610100     17.0900        14,400.00        245,779.75        246,096.00
