ASOF02   Date 01/20/2004 Time 18:58:39   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 025

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

ARVINMERITOR INC.                          1.658 ARM     043353101     24.1200       212,000.00      4,204,515.97      5,113,440.00
ASHLAND INC                                2.496 ASH     044204105Q    44.0600       164,400.00      6,315,559.20      7,243,464.00
ASSOCIATED BANC-CORP.                      3.188 ASBC    045487105     42.6500       115,800.00      3,424,351.98      4,938,870.00
ASTORIA FINANCIAL CORP.                    2.365 AF      046265104     37.2000       130,300.00      3,967,221.76      4,847,160.00
AUTODESK INC.                              0.488 ADSK    052769106Q    24.5800       177,000.00      3,410,366.10      4,350,660.00
AUTOLIV, INC                               1.593 ALV     052800109     37.6500       146,800.00      4,664,276.71      5,527,020.00
AUTONATION INC                             0.000 AN      05329W102     18.3700       401,200.00      6,630,034.47      7,370,044.00
AVAYA INC                                  0.000 AV      053499109     12.9400       844,700.00      8,064,953.24     10,930,418.00
AVNET INC.                                 1.385 AVT     053807103Q    21.6600       299,200.00      5,930,614.90      6,480,672.00
AVOCENT CORPORATION                        0.000 AVCT    053893103     36.5200        12,400.00        460,684.19        452,848.00
AVX CORP.                                  0.902 AVX     002444107     16.6200        88,700.00      1,019,937.15      1,474,194.01
BALL CORPORATION                           1.007 BLL     058498106Q    59.5700        14,400.00        730,328.36        857,807.97
BANCORPSOUTH INC                           3.035 BXS     059692103     23.7200       130,300.00      2,821,639.32      3,090,715.98
BANK OF HAWAII CORP                        2.843 BOH     062540109     42.2000        94,100.00      2,455,938.91      3,971,020.00
BANKNORTH GROUP INC.                       2.336 BNK     06646R107     32.5300       273,700.00      5,043,413.87      8,903,461.00
BARNES & NOBLE INC.                        0.000 BKS     067774109     32.8500       124,200.00      3,859,365.63      4,079,970.00
BAUSCH & LOMB INC                          1.001 BOL     071707103Q    51.9000        83,500.00      3,863,177.06      4,333,650.00
BEAR STEARNS COMPANIES INC                 1.000 BSC     073902108     79.9500       193,300.00     11,145,847.43     15,454,335.00
BELO CORP                                  1.340 BLC     080555105Q    28.3400       119,400.00      2,090,919.62      3,383,796.01
BEMIS CO.                                  2.240 BMS     081437105Q    50.0000        79,000.00      3,286,548.52      3,950,000.02
BERKLEY (WR) CORP                          0.801 BER     084423102     34.9500       103,550.00      3,195,381.72      3,619,072.50
BIG LOTS, INC.                             0.000 BLI     089302103     14.2100       245,600.00      4,121,739.90      3,489,976.00
BISYS GROUP INC.                           0.000 BSG     055472104     14.8800        12,500.00        226,313.26        186,000.01
BLOCKBUSTER INC. CLASS A                   0.445 BBI     093679108Q    17.9500       150,000.00      2,601,828.86      2,692,500.00
BLYTH INC.                                 0.931 BTH     09643P108     32.2200        54,500.00      1,464,966.18      1,755,990.00
BMC SOFTWARE                               0.000 BMC     055921100     18.6500        36,100.00        571,160.25        673,265.00
BOISE CASCADE CORP                         1.825 BCC     097383103Q    32.8600       108,888.00      3,114,324.26      3,578,059.68
BOK FINL CORP                              0.000 BOKF    05561Q201     38.7200        28,300.00      1,079,569.38      1,095,776.01
BORDERS GROUP INC                          1.459 BGP     099709107     21.9200       105,100.00      2,156,875.12      2,303,792.00
BORG WARNER INC.                           1.175 BWA     099724106     85.0700        45,000.00      2,538,305.85      3,828,150.01
BOWATER INC.                               1.727 BOW     102183100Q    46.3100        86,800.00      3,941,053.39      4,019,707.99
BROWN-FORMAN -CL B                         1.819 BF.B    115637209Q    93.4500        18,200.00      1,290,139.67      1,700,790.00
BRUNSWICK CORP                             1.570 BC      117043109Q    31.8300       142,400.00      3,022,820.31      4,532,591.99
CABLEVISION SYSTEMS NEW YORK G             0.000 CVC     12686C109     23.3900       113,700.00      2,259,696.86      2,659,443.00
CABOT CORP                                 1.884 CBT     127055101     31.8400        98,200.00      2,272,213.59      3,126,687.99
CADENCE DESIGN SYS INC                     0.000 CDN     127387108     17.9800       334,900.00      5,675,827.45      6,021,502.02
CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     10.8300       478,400.00      5,299,628.22      5,181,072.01
CALPINE CORPORATION                        0.000 CPN     131347106      4.8100     1,091,300.00     12,179,367.41      5,249,152.99
CAPITOL FED FINL                           5.546 CFFN    14057C106     36.0600        35,200.00      1,040,984.21      1,269,312.00
