ASOF02   Date 01/20/2004 Time 18:59:01   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 131

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

AMYLIN PHARMACEUTICALS INC                 0.000 AMLN    032346108     22.2200         2,900.00         66,647.80         64,438.00
ANALOG DEVICES                             0.087 ADI     032654105     45.6500        10,900.00        426,226.27        497,585.00
ANHEUSER-BUSCH                             1.670 BUD     035229103Q    52.6800        15,700.00        574,945.73        827,075.99
ANNALY MORTGAGE MANAGEMENT                10.217 NLY     035710409     18.4000         9,000.00        172,838.58        165,600.00
ANTHEM INC                                 0.000 ATH     03674B104     75.0000         3,100.00        201,485.56        232,500.01
AON CORP                                   2.506 AOC     037389103Q    23.9400         2,300.00         50,896.93         55,062.00
APACHE CORP.                               0.295 APA     037411105     81.1000         5,405.00        251,915.87        438,345.50
APOLLO GROUP INC                           0.000 APOL    037604105     68.0000        11,800.00        551,828.83        802,400.00
APPLE COMPUTER INC.                        0.000 AAPL    037833100     21.3700         8,500.00        206,503.60        181,645.00
APPLEBEES INT'L. INC.                      0.178 APPB    037899101     39.2700         6,200.00        202,659.52        243,474.00
APPLIED MATERIALS INC.                     0.000 AMAT    038222105     22.4500        12,200.00        257,526.37        273,890.00
APTAR GROUP INC.                           0.717 ATR     038336103Q    39.0000         4,300.00        158,206.16        167,700.00
AQUA AMERICA INC                           2.171 WTR     03836W103     22.1000         2,875.00         54,734.02         63,537.50
ASHLAND INC                                2.496 ASH     044204105Q    44.0600         1,700.00         73,968.02         74,902.00
ASSOCIATED BANC-CORP.                      3.188 ASBC    045487105     42.6500         2,500.00         93,525.00        106,625.00
AUTODESK INC.                              0.488 ADSK    052769106Q    24.5800        13,600.00        204,509.64        334,288.00
AUTOLIV, INC                               1.593 ALV     052800109     37.6500         9,700.00        260,552.93        365,205.00
AUTOMATIC DATA PROC.                       1.413 ADP     053015103Q    39.6100         2,500.00         87,275.00         99,025.00
AUTONATION INC                             0.000 AN      05329W102     18.3700        16,200.00        276,673.77        297,594.00
AUTOZONE INC                               0.000 AZO     053332102     85.2100         3,000.00        203,017.16        255,630.00
AVAYA INC                                  0.000 AV      053499109     12.9400        27,900.00        355,999.04        361,026.00
AVOCENT CORPORATION                        0.000 AVCT    053893103     36.5200         2,100.00         66,736.74         76,692.00
AVON PRODUCTS                              1.244 AVP     054303102Q    67.4900         9,800.00        437,207.63        661,402.00
BALL CORPORATION                           1.007 BLL     058498106Q    59.5700         3,900.00        182,778.45        232,323.00
BANCORPSOUTH INC                           3.035 BXS     059692103     23.7200         2,300.00         50,738.00         54,556.00
BANK OF AMERICA CORP.                      3.978 BAC     060505104Q    80.4300        20,700.00      1,307,051.10      1,664,901.00
BANK OF HAWAII CORP                        2.843 BOH     062540109     42.2000         9,700.00        338,821.00        409,340.00
BANK OF NEW YORK CO, INC                   2.294 BK      064057102Q    33.1200         9,300.00        291,264.53        308,016.00
BANK ONE CORPORATION                       2.193 ONE     06423A103Q    45.5900        21,000.00        885,428.65        957,390.00
BANKNORTH GROUP INC.                       2.336 BNK     06646R107     32.5300         5,900.00        151,217.00        191,927.00
BARD C. R. INC.                            1.132 BCR     067383109Q    81.2500         6,500.00        384,315.78        528,125.01
BARR PHARMACEUTICALS INC.                  0.000 BRL     068306109     76.9500         9,200.00        520,828.85        707,940.00
BB&T CORPORATION                           3.312 BBT     054937107     38.6400        20,900.00        700,178.03        807,575.99
BEA SYSTEMS INC                            0.000 BEAS    073325102     12.3000        11,900.00        131,466.52        146,370.00
BEAR STEARNS COMPANIES INC                 1.000 BSC     073902108     79.9500        13,100.00        793,264.00      1,047,345.00
BECKMAN COULTER INC.                       0.865 BEC     075811109     50.8300         3,300.00        163,309.85        167,739.00
BECTON DICKINSON & COMPANY                 1.458 BDX     075887109Q    41.1400         3,600.00         98,012.68        148,104.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     43.3500         9,400.00        221,624.65        407,490.01
BELLSOUTH                                  3.533 BLS     079860102Q    28.3000        34,500.00      1,202,659.06        976,349.99
