ASOF02   Date 01/20/2004 Time 18:58:41   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 035

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

TEXAS GENCO HOLDINGS INC                   3.076 TGN     882443104     32.5000        25,600.00        575,423.18        832,000.00
TEXTRON INC.                               2.278 TXT     883203101Q    57.0600       193,200.00     10,331,506.21     11,023,991.98
THE MONY GROUP INC.                        1.438 MNY     615337102     31.2900       133,900.00      4,260,117.45      4,189,731.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     25.2000       215,600.00      4,729,225.92      5,433,120.01
TIDEWATER INC                              2.008 TDW     886423102Q    29.8800        52,500.00      1,541,884.87      1,568,700.00
TOLL BROTHERS INC                          0.000 TOL     889478103     39.7600        77,600.00      2,072,054.59      3,085,376.01
TORCHMARK CORP                             0.966 TMK     891027104Q    45.5400       195,400.00      6,840,491.62      8,898,516.00
TOYS R US INC.                             0.000 TOY     892335100     12.6400       530,300.00      6,419,720.46      6,702,992.00
TRANSATLANTIC HOLDINGS INC                 0.544 TRH     893521104Q    80.8000        32,600.00      2,303,583.13      2,634,080.01
TRIAD HOSPITALS INC                        0.000 TRI     89579K109     33.2700       133,500.00      4,224,877.39      4,441,545.00
TRUSTMARK CORP                             2.596 TRMK    898402102     29.2700        81,900.00      2,184,226.63      2,397,213.00
TXU CORPORATION                            2.107 TXU     873168108Q    23.7200       542,300.00     16,094,953.21     12,863,356.00
TYSON FOODS INC. CL-A                      1.208 TSN     902494103     13.2400       487,800.00      6,779,263.16      6,458,471.98
UGI CORP                                   3.362 UGI     902681105     33.9000        70,800.00      1,824,963.92      2,400,120.02
UNION PLANTERS CORP.                       4.236 UPC     908068109     31.4900       316,600.00      9,670,518.45      9,969,733.99
UNIONBANCAL CORPORATION                    2.155 UB      908906100     57.5400        87,600.00      3,804,360.03      5,040,503.99
UNISYS CORP.                               0.000 UIS     909214108     14.8500       131,500.00      2,532,423.25      1,952,775.00
UNITED BANKSHARES INC.                     3.205 UBSI    909907107     31.2000        63,100.00      1,758,796.16      1,968,720.00
UNITED STATES STEEL CORP.                  0.571 X       912909108Q    35.0200       257,600.00      5,665,797.21      9,021,152.00
UNITEDGLOBALCOM                            0.000 UCOMA   913247508      8.4800       127,993.00        776,695.80      1,085,380.63
UNITRIN INC.                               4.008 UTR     913275103     41.4100        76,300.00      2,412,527.16      3,159,583.00
UNIVERSAL HEALTH SERVICES CL B             0.595 UHS     913903100     53.7200         6,900.00        283,938.38        370,668.00
UNOCAL                                     2.172 UCL     915289102Q    36.8300       351,700.00     10,358,923.34     12,953,111.01
UNUMPROVIDENT CORP.                        1.902 UNM     91529Y106Q    15.7700       484,200.00      8,930,186.97      7,635,834.01
US CELLULAR CORP.                          0.000 USM     911684108     35.5000        16,000.00        521,696.64        568,000.00
UST INC.                                   5.603 UST     902911106Q    35.6900       281,400.00      9,249,487.52     10,043,166.00
V F CORP                                   2.405 VFC     918204108Q    43.2400       138,300.00      4,657,502.43      5,980,091.99
VALASSIS COMMUNICATIONS INC                0.000 VCI     918866104     29.3500        68,500.00      1,772,676.60      2,010,475.00
VALEANT PHARMACEUTICALS                    1.232 VRX     91911X104Q    25.1500       151,500.00      3,608,753.85      3,810,225.00
VALERO ENERGY CORP.                        1.035 VLO     91913Y100Q    46.3400       246,800.00      8,596,453.84     11,436,712.00
VALLEY NATL BANCORP                        3.082 VLY     919794107     29.2000        31,900.00        881,757.48        931,479.99
VALSPAR CORP                               1.456 VAL     920355104     49.4200        79,800.00      3,171,833.54      3,943,716.00
VECTREN CORPORATION                        4.624 VVC     92240G101     24.6500       125,600.00      2,608,438.73      3,096,040.00
VERISIGN INC                               0.000 VRSN    92343E102     16.3000        96,000.00      1,344,699.41      1,564,800.01
VIAD CORP                                  1.440 VVI     92552R109     25.0000        77,200.00      1,698,163.74      1,930,000.00
VISHAY INTERTECHNOLOGY INC.                0.000 VSH     928298108     22.9000       366,900.00      5,447,775.68      8,402,010.00
VULCAN MATERIALS CO                        2.060 VMC     929160109     47.5700       151,000.00      5,581,295.60      7,183,070.01
WASHINGTON FEDERAL INC.                    3.098 WFSL    938824109     28.4000       117,100.00      2,215,829.64      3,325,640.01
WASHINGTON POST CL. B                      0.884 WPO     939640108Q   791.4000         2,700.00      1,578,164.24      2,136,779.98
