ASOF02   Date 01/20/2004 Time 18:59:05   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 149

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     10.8300       146,700.00      1,357,574.11      1,588,761.00
CALLAWAY GOLF COMPANY                      1.661 ELY     131193104     16.8500        86,800.00      1,322,818.77      1,462,580.01
CALPINE CORPORATION                        0.000 CPN     131347106      4.8100       102,800.00        449,601.71        494,468.00
CAREER EDUCATION CORP                      0.000 CECO    141665109     40.0700       186,000.00      4,376,101.53      7,453,020.00
CAREMARK RX INC                            0.000 CMX     141705103     25.3300       221,500.00      5,946,718.65      5,610,595.00
CELERA GENOMICS GROUP                      0.000 CRA     038020202     13.9100        20,000.00        273,106.00        278,200.00
CELGENE CORP                               0.000 CELG    151020104     45.0200        19,300.00        881,840.40        868,886.00
CHOICEPOINT INC.                           0.000 CPS     170388102     38.0900         7,300.00        280,357.96        278,057.00
CIENA CORP.                                0.000 CIEN    171779101      6.6400        80,800.00        489,987.52        536,512.00
CIGNA CORP.                                2.295 CI      125509109Q    57.5000       121,100.00      6,099,518.48      6,963,250.00
CINCINNATI BELL INC                        0.000 CBB     171871106      5.0500        80,000.00        398,789.65        404,000.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     24.2900     1,044,800.00     21,733,030.97     25,378,192.00
CITIGROUP INC.                             2.884 C       172967101Q    48.5400       399,000.00     15,963,697.50     19,367,460.00
CLAIRE'S STORES INC                        1.273 CLE     179584107     18.8400        17,900.00        215,023.46        337,236.00
CNA FINANCIAL CORP                         0.000 CNA     126117100     24.1000        10,000.00        230,521.00        241,000.00
COACH INC                                  0.000 COH     189754104     37.7500       300,900.00      4,138,425.84     11,358,975.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     32.8700       123,300.00      3,887,755.68      4,052,871.00
COMMSCOPE INC.                             0.000 CTV     203372107     16.3300        33,300.00        503,878.71        543,789.00
COMMUNITY HEALTH SYS                       0.000 CYH     203668108     26.5800        14,300.00        371,203.69        380,094.00
COMPUTER SCIENCES                          0.000 CSC     205363104     44.2300       114,900.00      4,952,036.10      5,082,027.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     17.5900        71,100.00      1,080,563.88      1,250,649.00
CONOCOPHILLIPS                             2.623 COP     20825C104Q    65.5700       156,200.00      7,753,961.06     10,242,034.00
CONTINENTAL AIRLINES INC - CLA             0.000 CAL     210795308     16.2700        40,400.00        652,869.40        657,308.00
COOPER CAMERON CORP.                       0.000 CAM     216640102     46.6000        63,800.00      3,332,059.41      2,973,080.00
CORNING INC                                0.000 GLW     219350105Q    10.4300       411,200.00      4,270,573.08      4,288,816.00
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     64.4900        28,400.00      1,583,515.62      1,831,516.00
COX COMMUNICATIONS                         0.000 COX     224044107     34.4500       119,600.00      4,075,701.55      4,120,220.00
CREDENCE SYSTEMS CORP                      0.000 CMOS    225302108     13.1600        35,000.00        448,120.14        460,600.00
CROWN CASTLE INTL CO                       0.000 CCI     228227104     11.0300        67,700.00        747,229.65        746,731.00
CSX CORP.                                  1.113 CSX     126408103Q    35.9400       107,100.00      3,773,237.54      3,849,174.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     21.3600        53,200.00      1,124,801.51      1,136,352.00
CYTEC INDUSTRIES                           0.000 CYT     232820100Q    38.3900        24,100.00        708,931.06        925,199.00
D.R. HORTON INC.                           0.739 DHI     23331A109     43.2600        63,900.00      1,204,409.47      2,764,314.00
DADE BEHRING HOLDINGS INC                  0.000 DADE    23342J206     35.7400        26,400.00        640,835.94        943,536.00
DAVITA INC.                                0.000 DVA     23918K108     39.0000        35,100.00      1,378,767.32      1,368,900.00
DELPHI AUTOMOTIVE SYSTEMS CORP             2.742 DPH     247126105     10.2100       192,200.00      2,122,545.97      1,962,362.00
DELTA AIR LINES, INC.                      0.846 DAL     247361108Q    11.8100       195,700.00      2,198,552.51      2,311,217.00
DEVRY INC.                                 0.000 DV      251893103     25.1300           800.00         19,402.56         20,104.00
DILLARDS INC. CL-A                         0.972 DDS     254067101Q    16.4600        72,200.00      1,132,794.44      1,188,412.00
