ASOF02   Date 01/20/2004 Time 18:58:44   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 050

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

DISNEY (WALT) CO.                          0.900 DIS     254687106Q    23.3300       379,200.00      9,925,429.51      8,846,736.00
DOLLAR GENERAL                             0.667 DG      256669102     20.9900        53,000.00        809,955.65      1,112,470.00
DOLLAR TREE STORES INC                     0.000 DLTR    256747106     30.0600        41,100.00      1,228,570.10      1,235,466.00
DOMINION RESOURCES INC-VA                  4.042 D       25746U109Q    63.8300        43,800.00      1,971,974.12      2,795,754.00
DONALDSON CO INC                           0.642 DCI     257651109     59.1600         7,100.00        231,068.47        420,036.00
DONNELLEY (R.R.) & SONS CO.                3.449 DNY     257867101Q    30.1500        19,600.00        499,528.91        590,940.00
DORAL FINANCIAL CORP.                      1.155 DRL     25811P100     32.2800        33,300.00        989,378.11      1,074,924.00
DOUBLECLICK INC                            0.000 DCLK    258609304     10.2200        19,800.00        233,576.46        202,356.01
DOVER CORP.                                1.509 DOV     260003108Q    39.7500        37,600.00      1,256,815.86      1,494,600.01
DOW CHEMICAL CO                            3.223 DOW     260543103Q    41.5700       145,800.00      4,465,974.74      6,060,906.00
DOW JONES & CO INC                         2.006 DJ      260561105Q    49.8500         7,700.00        332,100.91        383,844.99
DOWNEY FINANCIAL CORP.                     0.730 DSL     261018105     49.3000         3,900.00        120,920.14        192,270.00
DPL INC                                    4.597 DPL     233293109Q    20.8800        23,500.00        414,371.49        490,680.01
DST SYSTEMS INC                            0.000 DST     233326107     41.7600        30,000.00      1,171,154.65      1,252,800.00
DTE ENERGY COMPANY                         5.228 DTE     233331107Q    39.4000        31,100.00      1,207,147.93      1,225,340.00
DUKE ENERGY CORPORATION                    5.379 DUK     264399106Q    20.4500       167,300.00      3,901,939.13      3,421,285.00
DUN & BRADSTREET CORP                      0.000 DNB     26483E100     50.7100        13,900.00        542,250.67        704,869.00
DYNEGY INC                                 7.009 DYN     26816Q101      4.2800            99.99          1,968.73            428.00
E I DUPONT DE NEM.                         3.050 DD      263534109Q    45.8900       163,300.00      7,847,164.33      7,493,836.99
E*TRADE GROUP INC.                         0.000 ET      269246104     12.6500       116,900.00      1,390,482.80      1,478,785.00
EASTMAN KODAK                              1.947 EK      277461109Q    25.6700        53,100.00      2,575,139.54      1,363,077.00
EATON CORP.                                1.778 ETN     278058102Q   107.9800        13,900.00      1,037,287.71      1,500,922.00
EATON VANCE CORP.                          1.310 EV      278265103     36.6400        12,800.00        406,199.90        468,992.00
EBAY INC                                   0.000 EBAY    278642103     64.5900        60,700.00      1,875,305.57      3,920,613.00
ECHOSTAR COMMUNICATIONS - A                0.000 DISH    278762109     34.0000        42,300.00      1,528,747.32      1,438,200.01
ECOLAB INC                                 1.169 ECL     278865100Q    27.3700           500.00          8,955.95         13,685.00
EDISON INTERNATIONAL                       3.648 EIX     281020107Q    21.9300        81,600.00      1,559,271.32      1,789,488.01
EDUCATION MANAGEMENT COPR                  0.000 EDMC    28139T101     31.0400        11,600.00        220,775.23        360,064.00
EDWARDS (A.G.) INC                         1.766 AGE     281760108     36.2300        30,500.00      1,069,327.30      1,105,015.00
EDWARDS LIFESCIENCES                       0.000 EW      28176E108     30.0800        11,300.00        268,669.88        339,904.00
ELECTRONIC ARTS, INC                       0.000 ERTS    285512109     47.7800        56,000.00      1,776,602.34      2,675,680.00
ELECTRONIC DATA SYSTEMS                    2.445 EDS     285661104Q    24.5400        83,700.00      2,758,594.72      2,053,998.00
ELI LILLY & COMPANY                        2.019 LLY     532457108Q    70.3300       179,600.00      8,725,475.38     12,631,267.99
EMC CORP                                   0.000 EMC     268648102     12.9200       442,300.00      6,548,684.83      5,714,516.00
EMERSON ELECTRIC CO                        2.471 EMR     291011104Q    64.7500        78,100.00      3,463,863.21      5,056,975.00
EMULEX CORP                                0.000 ELX     292475209     26.6800        15,300.00        346,858.49        408,204.00
ENERGIZER HOLDINGS INC.                    0.000 ENR     29266R108     37.5600        14,600.00        323,607.08        548,375.99
ENERGY EAST CORP.                          4.642 EAS     29266M109     22.4000        27,000.00        596,063.99        604,800.00
ENGELHARD CORP.                            1.469 EC      292845104Q    29.9500        21,300.00        541,814.98        637,934.99
