ASOF02   Date 01/20/2004 Time 18:58:42   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 040

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

FIRST DATA CORP                            0.194 FDC     319963104Q    41.0900       626,300.00     14,803,046.97     25,734,667.00
FIRST ENERGY CORP.                         4.261 FE      337932107Q    35.2000       252,800.00      7,032,250.23      8,898,560.00
FLEETBOSTON FINANCIAL CORP                 3.207 FBF     339030108Q    43.6500       880,500.00     25,930,922.67     38,433,825.00
FORD MOTOR COMPANY                         2.500 F       345370860     16.0000     1,472,800.00     25,331,538.28     23,564,800.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     61.8000       285,700.00      7,619,047.58     17,656,260.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     29.1500       146,200.00      4,324,189.01      4,261,730.00
FPL GROUP INC.                             3.668 FPL     302571104Q    65.4200       153,500.00      7,888,863.99     10,041,970.00
FREDDIE MAC                                1.783 FRE     313400301Q    58.3200       582,400.00     26,886,758.60     33,965,568.00
GANNETT INC                                1.121 GCI     364730101Q    89.1600       224,900.00     12,099,907.62     20,052,084.00
GAP INC                                    0.383 GPS     364760108Q    23.2100       550,900.00     10,705,101.54     12,786,389.00
GENENTECH INC.                             0.000 DNA     368710406     93.5700       171,700.00     12,586,409.43     16,065,968.99
GENERAL DYNAMICS CORP.                     1.416 GD      369550108Q    90.3900       147,900.00      8,731,734.98     13,368,681.00
GENERAL ELECTRIC CO                        2.582 GE      369604103Q    30.9800     8,368,600.00    189,591,218.50    259,259,228.00
GENERAL MILLS INC                          2.428 GIS     370334104Q    45.3000       309,400.00     13,434,258.18     14,015,820.00
GENERAL MOTORS CORP                        3.745 GM      370442105Q    53.4000       387,300.00     19,461,012.33     20,681,820.00
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     49.3400       161,000.00      4,878,602.14      7,943,740.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     58.1400       167,500.00      4,498,110.49      9,738,450.00
GILLETTE CO                                1.769 G       375766102Q    36.7300       855,100.00     29,119,587.91     31,407,823.00
GOLDEN WEST FINANCIAL CORP                 0.387 GDW     381317106Q   103.1900       104,300.00      5,634,765.60     10,762,717.00
GOLDMAN SACHS GROUP INC                    1.012 GS      38141G104     98.7300       238,300.00     17,924,108.81     23,527,359.00
GUIDANT CORP.                              0.531 GDT     401698105Q    60.2000       259,000.00      9,247,227.94     15,591,800.01
HALLIBURTON COMPANY                        1.923 HAL     406216101Q    26.0000       366,000.00      7,783,542.26      9,516,000.00
HARLEY-DAVIDSON INC                        0.673 HDI     412822108Q    47.5300       253,200.00      9,744,067.81     12,034,596.00
HARTFORD FINL SERVICES                     1.897 HIG     416515104     59.0300       236,500.00     11,166,904.74     13,960,595.00
HCA INC                                    0.186 HCA     404119109     42.9600       410,800.00     12,851,751.87     17,647,967.99
HEINZ H. J. CO.                            2.964 HNZ     423074103Q    36.4300       294,200.00     10,156,611.80     10,717,706.00
HEWLETT-PACKARD CO                         1.393 HPQ     428236103Q    22.9700     2,555,900.00     57,169,319.13     58,709,023.00
HOME DEPOT INC.                            0.789 HD      437076102Q    35.4900     1,920,600.00     51,078,022.62     68,162,094.00
HONEYWELL INTERNATIONAL INC                2.243 HON     438516106Q    33.4300       695,400.00     27,928,196.18     23,247,222.00
HUGHES ELECTRONICS CORP                    0.000 HS      444418107     16.5500       603,170.64      8,384,303.86      9,982,474.09
ILLINOIS TOOL WORKS                        1.144 ITW     452308109Q    83.9100       215,300.00     11,115,370.80     18,065,823.00
INTEL CORP.                                0.248 INTC    458140100Q    32.2000     5,471,100.00    115,399,768.76    176,169,420.00
INTERACTIVE CORP                           0.000 IACI    45840Q101     33.9300       351,600.00     14,032,163.80     11,929,788.00
INTERNATIONAL PAPER                        2.319 IP      460146103Q    43.1100       401,000.00     14,611,600.88     17,287,110.00
INTL BUS MACH CORP                         0.690 IBM     459200101Q    92.6800     1,355,700.00     98,537,576.72    125,646,276.00
JOHNSON & JOHNSON                          1.858 JNJ     478160104Q    51.6600     2,485,900.00     84,313,469.59    128,421,594.00
JP MORGAN CHASE & CO.                      3.702 JPM     46625H100Q    36.7300     1,700,800.00     58,621,726.20     62,470,384.00
KELLOGG CO.                                2.652 K       487836108Q    38.0800       205,900.00      6,971,030.99      7,840,672.00
KEYCORP                                    4.229 KEY     493267108Q    29.3200       354,000.00      9,036,764.28     10,379,279.99
