ASOF02   Date 01/20/2004 Time 18:59:06   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 153

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

PULTE HOMES, INC.                          0.213 PHM     745867101Q    93.6200        29,400.00      1,839,897.11      2,752,428.00
QUALCOMM INC                               0.519 QCOM    747525103     53.9300       231,472.00     11,305,903.85     12,483,284.96
QUICKSILVER INC                            0.000 ZQK     74838C106     17.7300        17,300.00        312,338.47        306,729.00
RADIAN GROUP INC.                          0.164 RDN     750236101     48.7500        61,200.00      3,074,807.87      2,983,500.00
RADIOSHACK CORP                            0.814 RSH     750438103Q    30.6800        56,300.00      1,682,890.90      1,727,284.00
RED HAT INC                                0.000 RHAT    756577102     18.7700        51,500.00        699,977.70        966,655.00
REGIONS FINANCIAL CORP.                    3.440 RF      758940100Q    37.2000        20,200.00        733,687.00        751,440.00
RELIANT RESOURCES INC                      0.000 RRI     75952B105      7.3600        25,000.00        171,500.00        184,000.00
REPUBLIC SERVICES INC                      0.936 RSG     760759100     25.6300        35,200.00        731,357.44        902,176.00
RITE AID CORP.                             0.000 RAD     767754104Q     6.0400       149,500.00        932,727.20        902,980.00
RPM INTERNATIONAL INC.                     3.402 RPM     749685103Q    16.4600        68,000.00        966,524.96      1,119,280.00
SABRE HOLDINGS CORP.                       1.296 TSG     785905100     21.5900        44,700.00        926,472.80        965,073.00
SAFECO CORP.                               1.900 SAFC    786429100Q    38.9300        47,300.00      1,440,258.60      1,841,389.00
SCHERING-PLOUGH                            1.265 SGP     806605101Q    17.3900       510,300.00      9,326,630.83      8,874,117.00
SELECT MEDICAL CORP                        0.368 SEM     816196109     16.2800        65,200.00      1,178,182.48      1,061,456.00
SKYWEST INC                                0.441 SKYW    830879102     18.1200        70,170.00      1,265,464.19      1,271,480.40
SOLECTRON CORP                             0.000 SLR     834182107      5.9100        42,400.00        247,459.40        250,584.00
SOUTHWEST AIRLINES                         0.111 LUV     844741108Q    16.1400       237,300.00      4,266,669.73      3,830,022.00
ST. PAUL COMPANIES                         2.925 SPC     792860108Q    39.6500        36,200.00      1,206,678.52      1,435,330.00
STANDARD-PACIFIC CORP                      0.659 SPF     85375C101     48.5500        56,100.00      1,924,708.00      2,723,655.00
STEELCASE INC                              1.671 SCS     858155203     14.3600        20,100.00        257,741.90        288,636.00
STERIS CORP                                0.000 STE     859152100Q    22.6000        42,300.00        867,191.52        955,980.00
STRAYER EDUCATION INC                      0.238 STRA    863236105    108.8300         6,100.00        405,187.62        663,863.00
SUPER VALU STORES INC.                     2.028 SVU     868536103Q    28.5900        37,400.00        684,594.75      1,069,266.00
SYNOPSYS INC.                              0.000 SNPS    871607107     33.7600        13,750.00        429,058.23        464,200.00
TARGET CORP                                0.729 TGT     87612E106Q    38.4000        13,700.00        538,193.54        526,080.00
TECO ENERGY                                5.274 TE      872375100Q    14.4100       106,100.00      1,528,003.50      1,528,901.00
TELIK INC                                  0.000 TELK    87959M109     23.0100        10,000.00        212,634.00        230,100.00
TELLABS INC.                               0.000 TLAB    879664100      8.4300        23,200.00        187,838.80        195,576.00
TESORO PETROLEUM CORP                      0.000 TSO     881609101     14.5700        40,200.00        545,323.75        585,714.00
TEXAS INSTRS INC                           0.289 TXN     882508104Q    29.3800       429,000.00     11,956,130.63     12,604,020.00
TRIAD HOSPITALS INC                        0.000 TRI     89579K109     33.2700         7,600.00        250,496.00        252,852.00
TRIBUNE CO                                 0.852 TRB     896047107Q    51.6000       100,400.00      4,242,079.70      5,180,640.01
TRIMBLE NAVIGATION LTD                     0.000 TRMB    896239100     37.2400        25,100.00        720,593.39        934,724.00
TRIQUENT SEMICONDUCTOR                     0.000 TQNT    89674K103      7.0700        89,549.00        634,696.19        633,111.43
UNION PACIFIC CORP.                        1.727 UNP     907818108Q    69.4800        35,000.00      2,374,433.40      2,431,800.00
UNITED DEFENSE INDUSTRIES INC              0.000 UDI     91018B104     31.8800        28,800.00        779,552.90        918,144.00
UNITED PARCEL SERVICES INC                 1.341 UPS     911312106     74.5500       192,900.00     11,675,718.68     14,380,695.00
UNITEDHEALTH GROUP INC                     0.025 UNH     91324P102A    58.1800       205,200.00      7,598,432.27     11,938,536.00
