ASOF02   Date 01/20/2004 Time 18:58:39   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 026

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

CARLISLE COS INC                           1.445 CSL     142339100     60.8600        51,600.00      2,380,871.54      3,140,376.02
CBRL GROUP INC.                            1.150 CBRL    12489V106Q    38.2600        81,400.00      3,281,411.15      3,114,364.00
CENTERPOINT ENERGY INC                     4.128 CNP     15189T107Q     9.6900       654,800.00      8,308,492.12      6,345,012.01
CENTEX CORP                                0.148 CTX     152312104Q   107.6500        41,600.00      2,423,167.79      4,478,240.00
CENTURYTEL, INC.                           0.674 CTL     156700106     32.6200       240,900.00      7,710,183.86      7,858,158.00
CERIDIAN CORP - NEW                        0.000 CEN     156779100     20.9400        99,600.00      1,956,887.02      2,085,623.98
CHARTER ONE FNCL INC.                      3.010 CF      160903100Q    34.5500       378,700.00      8,660,840.87     13,084,085.00
CHECKFREE CORP                             0.000 CKFR    162813109     27.6500        56,500.00      1,495,138.27      1,562,225.00
CHURCH & DWIGHT INC                        0.808 CHD     171340102Q    39.6000        18,300.00        626,048.69        724,679.99
CIENA CORP.                                0.000 CIEN    171779101      6.6400       385,000.00      2,563,177.68      2,556,400.00
CIGNA CORP.                                2.295 CI      125509109Q    57.5000       235,900.00     14,580,602.38     13,564,250.00
CINCINNATI FINANCIAL CORP.                 2.387 CINF    172062101Q    41.8800       229,400.00      7,919,307.61      9,607,272.00
CINERGY CORP                               4.844 CIN     172474108Q    38.8100       296,300.00      9,480,920.68     11,499,403.01
CIRCUIT CITY STORES                        0.691 CC      172737108Q    10.1300       479,600.00      5,404,659.86      4,858,348.00
CIT GROUP INC                              1.335 CIT     125581108     35.9500       393,000.00     10,862,223.99     14,128,349.99
CITIZENS COMMUNICATIONS CO                 0.000 CZN     17453B101     12.4200       477,000.00      6,233,067.88      5,924,340.02
CITY NATIONAL CORP                         1.803 CYN     178566105     62.1200        68,300.00      2,673,419.85      4,242,796.00
CLAIRE'S STORES INC                        1.273 CLE     179584107     18.8400        10,800.00        226,620.45        203,472.00
CLOROX COMPANY                             2.224 CLX     189054109Q    48.5600       116,500.00      4,835,046.23      5,657,240.01
CNA FINANCIAL CORP                         0.000 CNA     126117100     24.1000       119,000.00      2,757,874.26      2,867,900.00
CNF TRANSPORTATION                         1.179 CNF     12612W104Q    33.9000        82,600.00      2,600,783.80      2,800,139.99
COCA-COLA ENTERPRISE                       0.731 CCE     191219104     21.8700       147,400.00      3,912,514.80      3,223,638.00
COLONIAL BANCGROUP INC.                    3.233 CNB     195493309     17.3200       208,400.00      2,857,458.52      3,609,488.00
COMERICA INC.                              3.567 CMA     200340107Q    56.0600       294,800.00     13,874,694.27     16,526,488.01
COMMERCE BANCORP INC                       1.442 CBH     200519106     52.6800         1,000.00         51,710.00         52,680.00
COMMERCE BANCSHARES                        1.836 CBSH    200525103     49.0200       104,265.00      4,064,090.54      5,111,070.30
COMMUNITY HEALTH SYS                       0.000 CYH     203668108     26.5800        44,200.00        892,620.12      1,174,836.00
COMPASS BANCSHARES INC                     2.849 CBSS    20449H109     39.3100       213,600.00      4,690,904.73      8,396,616.00
COMPUTER SCIENCES                          0.000 CSC     205363104     44.2300       299,300.00     12,515,544.58     13,238,039.00
COMPUWARE CORP                             0.000 CPWR    205638109      6.0400       962,000.00      5,692,704.32      5,810,480.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     17.5900       235,400.00      4,188,280.45      4,140,686.00
CONSOLIDATED EDISON INC.                   5.208 ED      209115104Q    43.0100       375,700.00     14,502,732.47     16,158,856.99
CONSTELLATION BRANDS INC-A                 0.000 STZ     21036P108     32.9300        29,400.00        768,322.24        968,142.00
CONSTELLATION ENERGY GROUP INC             2.655 CEG     210371100Q    39.1600       278,200.00      9,391,579.98     10,894,312.00
CONVERGYS CORPORATION                      0.000 CVG     212485106     17.4600       343,400.00      6,922,204.43      5,995,764.00
CORNING INC                                0.000 GLW     219350105Q    10.4300       856,300.00     13,125,798.89      8,931,209.01
COUNTRYWIDE FINANCIAL CORP                 0.791 CFC     222372104Q    75.8500       276,000.00     10,332,131.89     20,934,600.00
CRANE CO                                   1.301 CR      224399105Q    30.7400        86,700.00      1,899,432.00      2,665,158.01
CROWN CASTLE INTL CO                       0.000 CCI     228227104     11.0300       243,700.00      2,858,648.47      2,688,011.00
