ASOF02   Date 01/20/2004 Time 18:59:02   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 133

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

CHICO'S FAS INC                            0.000 CHS     168615102     36.9500        10,800.00        231,228.00        399,060.00
CHIRON CORP                                0.000 CHIR    170040109     56.9900        10,400.00        370,714.66        592,696.00
CHOICEPOINT INC.                           0.000 CPS     170388102     38.0900         1,200.00         45,240.00         45,708.00
CHUBB CORP                                 2.114 CB      171232101Q    68.1000         3,300.00        178,126.63        224,730.00
CINCINNATI FINANCIAL CORP.                 2.387 CINF    172062101Q    41.8800         1,900.00         73,429.06         79,572.00
CINERGY CORP                               4.844 CIN     172474108Q    38.8100        10,300.00        331,602.46        399,743.02
CIRCUIT CITY STORES                        0.691 CC      172737108Q    10.1300         5,500.00         61,822.20         55,715.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     24.2900        57,300.00      1,414,005.57      1,391,817.00
CIT GROUP INC                              1.335 CIT     125581108     35.9500         8,900.00        251,579.40        319,955.00
CITIGROUP INC.                             2.884 C       172967101Q    48.5400        81,900.00      2,474,065.67      3,975,426.00
CITIZENS COMMUNICATIONS CO                 0.000 CZN     17453B101     12.4200        18,500.00        230,477.60        229,770.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     21.2100        29,400.00        479,702.86        623,574.01
CLAIRE'S STORES INC                        1.273 CLE     179584107     18.8400         9,600.00        162,462.86        180,864.00
CLEAR CHANNEL COMMUNICATIONS               0.854 CCU     184502102     46.8300         5,200.00        308,362.38        243,516.00
CLOROX COMPANY                             2.224 CLX     189054109Q    48.5600         8,800.00        358,931.98        427,328.00
COACH INC                                  0.000 COH     189754104     37.7500        30,900.00        797,659.50      1,166,475.00
COCA COLA CO.                              1.734 KO      191216100Q    50.7500        17,300.00        966,577.45        877,975.00
COCA-COLA ENTERPRISE                       0.731 CCE     191219104     21.8700         9,900.00        239,695.27        216,513.00
COGNIZANT TECH SOLUTIONS CORP              0.000 CTSH    192446102     45.6400         1,100.00         51,361.09         50,204.00
COLGATE PALMOLIVE                          1.918 CL      194162103Q    50.0500        13,600.00        621,947.06        680,680.00
COLONIAL BANCGROUP INC.                    3.233 CNB     195493309     17.3200         3,000.00         52,409.10         51,960.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     32.8700        34,165.00      1,069,989.54      1,123,003.54
COMMERCE BANCSHARES                        1.836 CBSH    200525103     49.0200         3,360.00        129,536.00        164,707.20
COMPASS BANCSHARES INC                     2.849 CBSS    20449H109     39.3100         5,800.00        213,788.00        227,998.00
COMPUTER ASSOCIATE INTL. INC.              0.292 CA      204912109S    27.3400        28,200.00        626,303.95        770,988.02
COMPUTER SCIENCES                          0.000 CSC     205363104     44.2300           900.00         34,994.14         39,807.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     17.5900        22,400.00        284,138.26        394,016.00
CONAGRA FOODS, INC.                        3.940 CAG     205887102Q    26.3900        14,700.00        346,860.79        387,933.00
CONOCOPHILLIPS                             2.623 COP     20825C104Q    65.5700        13,401.00        672,638.99        878,703.57
CONSOLIDATED EDISON INC.                   5.208 ED      209115104Q    43.0100         7,100.00        252,585.52        305,371.00
CONSTELLATION BRANDS INC-A                 0.000 STZ     21036P108     32.9300         4,000.00        110,320.00        131,720.00
CONSTELLATION ENERGY GROUP INC             2.655 CEG     210371100Q    39.1600         7,000.00        201,716.22        274,119.99
COOPER CAMERON CORP.                       0.000 CAM     216640102     46.6000           900.00         49,140.00         41,940.00
CORINTHIAN COLLEGES INC                    0.000 COCO    218868107     55.5600         1,300.00         65,239.98         72,228.00
CORNING INC                                0.000 GLW     219350105Q    10.4300        16,900.00        189,644.44        176,267.00
CORPORATE EXECUTIVE BOARD CO               0.000 EXBD    21988R102     46.6700         1,200.00         47,949.96         56,004.00
COUNTRYWIDE FINANCIAL CORP                 0.791 CFC     222372104Q    75.8500        15,200.00        622,968.32      1,152,920.01
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     64.4900         8,400.00        397,867.58        541,716.00
COX COMMUNICATIONS                         0.000 COX     224044107     34.4500         9,700.00        300,603.00        334,165.00
