ASOF02   Date 01/20/2004 Time 18:58:43   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 044

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

3COM CORP.                                 0.000 COMS    885535104      8.1700        67,300.00        625,962.94        549,841.00
3M COMPANY                                 1.552 MMM     88579Y101Q    85.0300       145,000.00      6,769,573.17     12,329,350.00
ABBOTT LABORATORIES                        2.103 ABT     002824100Q    46.6000       289,700.00      9,431,959.73     13,500,020.00
ABERCROMBIE & FITCH CO                     0.000 ANF     002896207     24.7100        17,100.00        490,240.35        422,540.99
ACXIOM CORP.                               0.000 ACXM    005125109     18.5700        12,000.00        201,968.09        222,839.99
ADOBE SYSTEMS INC.                         0.127 ADBE    00724F101Q    39.3000        57,500.00      1,792,776.57      2,259,750.00
ADTRAN INC.                                0.967 ADTN    00738A106     31.0000        25,000.00        716,588.38        775,000.00
ADVANCE PCS                                0.000 ADVP    00790K109     52.6600        23,800.00        830,763.66      1,253,308.01
ADVANCED FIBRE COMMUNICATION               0.000 AFCI    00754A105     20.1500        15,800.00        385,793.74        318,370.00
ADVANCED MICRO DEVICES INC.                0.000 AMD     007903107     14.9000       100,300.00      1,435,480.91      1,494,470.00
AETNA INC.                                 0.059 AET     00817Y108     67.5800        35,400.00      1,476,619.31      2,392,332.00
AFFILIATED COMPUTER SERVICES               0.000 ACS     008190100     54.4600        20,700.00        754,011.72      1,127,322.00
AFLAC INC                                  0.884 AFL     001055102     36.1800        95,300.00      2,396,892.48      3,447,954.01
AGERE SYSTEMS INC-CL B                     0.000 AGR.B   00845V209      2.9000       284,200.00        765,555.04        824,180.00
AGILENT TECHNOLOGIES INC                   0.000 A       00846U101     29.2400        87,700.00      2,743,219.80      2,564,348.00
AIR PROD. & CHEM.                          1.741 APD     009158106Q    52.8300        23,100.00        844,900.49      1,220,373.00
AIRGAS INC                                 0.744 ARG     009363102     21.4800        11,100.00        173,225.44        238,427.99
ALBERTO CULVER CL-B                        0.665 ACV     013068101Q    63.0800         7,600.00        458,260.24        479,408.00
ALBERTSON'S, INC.                          3.355 ABS     013104104Q    22.6500        91,500.00      2,600,544.03      2,072,475.00
ALCOA INC.                                 1.578 AA      013817101Q    38.0000       157,000.00      4,047,117.07      5,966,000.00
ALLEGHANY CORP DEL                         0.000 Y       017175100    222.5000           600.00        116,183.41        133,500.00
ALLERGAN PHARMACEUTICALS INC.              0.468 AGN     018490102Q    76.8100        11,700.00        731,320.58        898,677.00
ALLETE, INC.                               3.692 ALE     018522102     30.6000        16,000.00        352,972.09        489,600.00
ALLIANCE DATA SYSTEM                       0.000 ADS     018581108     27.6800         2,700.00         72,473.57         74,736.00
ALLIANT TECHSYSTEMS INC.                   0.000 ATK     018804104     57.7600         7,200.00        395,797.68        415,872.00
ALLIED WASTE INDUSTRIES                    0.000 AW      019589308     13.8800        32,200.00        408,764.80        446,936.00
ALLSTATE CORP                              2.138 ALL     020002101Q    43.0200       130,700.00      4,235,970.85      5,622,714.00
ALLTEL CORP                                3.177 AT      020039103Q    46.5800        57,800.00      3,203,059.33      2,692,324.00
ALTERA CORP                                0.000 ALTR    021441100     22.7000        95,500.00      1,847,465.27      2,167,850.00
ALTRIA GROUP INC                           4.998 MO      02209S103Q    54.4200       388,000.00     12,338,674.14     21,114,960.00
AMAZON COM INC                             0.000 AMZN    023135106     52.6400        40,900.00      1,565,749.99      2,152,976.01
AMBAC FINANCIAL GROUP INC.                 0.634 ABK     023139108Q    69.3900        23,800.00      1,331,032.34      1,651,482.01
AMERADA HESS CORP.                         2.256 AHC     023551104Q    53.1700        13,300.00        770,367.58        707,161.01
AMEREN CORP.                               5.521 AEE     023608102Q    46.0000         8,600.00        345,559.13        395,600.01
AMERICAN AXLE & MFG HOLDINGS               0.000 AXL     024061103     40.4200         5,100.00        137,400.93        206,142.00
AMERICAN ELECTRIC POWER                    4.588 AEP     025537101Q    30.5100        39,200.00      1,250,834.34      1,195,992.01
AMERICAN EXPRESS CO.                       0.829 AXP     025816109Q    48.2300       213,300.00      6,603,596.61     10,287,459.00
AMERICAN FINANCIAL GROUP INC.              1.889 AFG     025932104Q    26.4600         6,300.00        157,501.21        166,698.00
AMERICAN INTL GROUP                        0.392 AIG     026874107Q    66.2800       427,100.00     18,250,958.43     28,308,188.00
