ASOF02   Date 01/20/2004 Time 18:59:05   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 151

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

HARTE-HANKS INC.                           0.551 HHS     416196103     21.7500        50,300.00        943,551.39      1,094,025.00
HECLA MINING CO.                           0.000 HL      422704106      8.2900        90,200.00        694,022.28        747,758.00
HIBERNIA CORP CL-A                         3.062 HIB     428656102     23.5100        65,000.00      1,132,273.09      1,528,150.00
HOME DEPOT INC.                            0.789 HD      437076102Q    35.4900       464,100.00     12,488,981.61     16,470,909.00
HUMAN GENOME SCIENCE                       0.000 HGSI    444903108     13.2500        50,600.00        653,490.56        670,450.00
IMATION CORP                               0.910 IMN     45245A107     35.1500        48,900.00      1,525,698.86      1,718,835.00
IMCLONE SYSTEMS                            0.000 IMCL    45245W109     39.6600         6,100.00        248,487.16        241,926.00
IMS HEALTH INC.                            0.321 RX      449934108     24.8600       111,200.00      2,130,661.33      2,764,432.00
INTEL CORP.                                0.248 INTC    458140100Q    32.2000       959,100.00     18,435,399.54     30,883,019.99
INTL GAME TECHNOLOGY                       1.120 IGT     459902102     35.7000       267,000.00      6,943,432.29      9,531,900.00
ITT INDUSTRIES INC                         0.862 ITT     450911102     74.2100        80,500.00      5,135,409.16      5,973,905.00
JETBLUE AIRWAYS CORP                       0.000 JBLU    477143101     26.5200        64,255.00      1,789,394.36      1,704,042.60
JM SMUCKER CO                              2.031 SJM     832696405     45.2900        22,100.00        771,541.94      1,000,909.00
JOHNSON & JOHNSON                          1.858 JNJ     478160104Q    51.6600       456,400.00     22,773,758.38     23,577,624.01
JOHNSON CONTROLS                           0.775 JCI     478366107Q   116.1200        49,900.00      4,977,540.23      5,794,387.99
JP MORGAN CHASE & CO.                      3.702 JPM     46625H100Q    36.7300       414,200.00     10,141,306.95     15,213,566.00
JUNIPER NETWORKS INC                       0.000 JNPR    48203R104     18.6800        40,400.00        733,389.28        754,672.00
KB HOME                                    1.378 KBH     48666K109Q    72.5200        37,900.00      2,777,653.84      2,748,508.00
KELLOGG CO.                                2.652 K       487836108Q    38.0800        70,500.00      2,352,069.27      2,684,640.00
KEMET CORP.                                0.000 KEM     488360108     13.6900        10,000.00        129,284.00        136,900.00
KEYCORP                                    4.229 KEY     493267108Q    29.3200       124,200.00      3,097,552.59      3,641,544.00
KIMBERLY-CLARK CORP                        2.301 KMB     494368103Q    59.0900       135,600.00      7,180,086.60      8,012,604.00
KROGER CO.                                 0.000 KR      501044101     18.5100       244,000.00      4,423,879.89      4,516,440.00
KYPHON INC                                 0.000 KYPH    501577100     24.8300         9,500.00        251,160.05        235,885.00
LA QUINTA INNS INC                         1.092 LQI     50419U202      6.4100        55,900.00        341,541.61        358,319.00
LANDAMERICA FINANCIAL GROUP                0.765 LFG     514936103     52.2600        19,900.00        947,979.74      1,039,974.00
LEHMAN BROTHERS HOLDING                    0.621 LEH     524908100Q    77.2200        78,400.00      5,871,496.25      6,054,048.00
LENNAR CORPORATION                         0.520 LEN     526057104     96.0000        44,900.00      4,381,608.89      4,310,400.00
LOCKHEED MARTIN CORPORATION                1.712 LMT     539830109Q    51.4000       114,300.00      6,731,593.51      5,875,020.00
LOEWS CORP - CAROLINA GROUP                7.210 CG      540424207     25.2400        25,200.00        605,964.20        636,048.00
LONGS DRUG STORES INC                      2.263 LDG     543162101Q    24.7400        17,100.00        386,173.49        423,054.00
LOWE'S COS                                 0.216 LOW     548661107Q    55.3900       101,600.00      4,392,654.01      5,627,624.00
LSI LOGIC CORP                             0.000 LSI     502161102      8.8700       293,700.00      2,542,717.86      2,605,119.00
MACROMEDIA INC                             0.000 MACR    556100105     17.8400        47,100.00        602,291.39        840,264.00
MASCO CORP.                                2.334 MAS     574599106Q    27.4100       201,400.00      4,185,232.98      5,520,374.00
MAY DEPT STORES                            3.302 MAY     577778103Q    29.0700        23,600.00        601,772.84        686,052.00
MBNA CORP                                  1.609 KRB     55262L100Q    24.8500       442,200.00      9,738,413.24     10,988,670.00
MCDONALDS CORPORATION                      1.611 MCD     580135101Q    24.8300       496,900.00     12,732,701.98     12,338,027.00
MEDCO HEALTH SOLUTIONS INC                 0.000 MHS     58405U102     33.9900        64,100.00      2,151,824.77      2,178,759.00
