ASOF02   Date 01/20/2004 Time 18:58:52   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 089

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN2       QUANTITATIVE 2000 (Q
Instrument - COM       COMMON STOCK

IXIA                                       0.000 XXIA    45071R109     11.7000        39,800.00        365,461.89        465,660.00
IXYS CORP                                  0.000 SYXI    46600W106      9.3500        20,800.00        169,499.08        194,480.00
J & J SNACK FOODS CORP                     0.000 JJSF    466032109     37.7600         7,400.00        167,028.81        279,424.00
J. JILL GROUP INC                          0.000 JILL    466189107     12.7100        20,800.00        458,825.25        264,368.00
J2 GLOBAL COMMUNICAT                       0.000 JCOM    46626E205     24.7700        25,600.00        666,207.03        634,112.00
JACK IN THE BOX INC.                       0.000 JBX     466367109     21.3600        41,100.00        806,223.48        877,896.00
JACUZZI BRANDS INC                         0.000 JJZ     469865109      7.0900       113,300.00        724,593.02        803,297.00
JAKKS PACIFIC INC.                         0.000 JAKK    47012E106     13.1600        29,700.00        454,713.94        390,852.00
JARDEN CORP                                0.000 JAH     471109108     27.3400        31,500.00        674,192.61        861,210.00
JDA SOFTWARE GROUP INC                     0.000 JDAS    46612K108     16.5100        43,000.00        865,466.02        709,930.00
JLG INDUSTIRES, INC.                       0.131 JLG     466210101     15.2300        40,900.00        472,289.31        622,907.00
JO-ANN STORES INC                          0.000 JAS     47758P307     20.4000        27,020.00        538,166.97        551,208.00
JOHN B. SANFILIPPO & SON INC               0.000 JBSS    800422107     51.0400         6,499.78        214,077.31        331,749.26
JONES LANG LASALLE I                       0.000 JLL     48020Q107     20.7300        29,900.00        488,737.21        619,827.00
JOS. A. BANK CLOTHIERS INC.                0.000 JOSB    480838101     34.6900         1,800.00         68,137.56         62,441.99
JOURNAL REGISTER CO                        0.000 JRC     481138105     20.7000        44,800.00        838,997.60        927,360.00
JOY GLOBAL INC                             0.764 JOYG    481165108     26.1500        57,800.00        934,065.17      1,511,470.00
K V PHARMACEUTICAL C                       0.000 KV.A    482740206     25.5000        39,100.00        777,028.58        997,050.00
K-SWISS INC CL-A                           0.166 KSWS    482686102     24.0600        29,200.00        348,267.72        702,552.00
K.C.S. ENERGY INC.                         0.758 KCS     482434206     10.5500        33,900.00        239,692.19        357,644.99
K2 INC.                                    0.000 KTO     482732104     15.2100        25,300.00        302,119.64        384,813.00
KADANT INC                                 0.000 KAI     48282T104     21.6500        22,300.00        430,147.96        482,795.00
KAMAN CORP CL-A                            3.456 KAMNA   483548103     12.7300        26,400.00        391,585.03        336,072.00
KANA SOFTWARE INC                          0.000 KANA    483600300      3.3700        83,200.00        255,254.83        280,384.00
KANSAS CITY LIFE INS                       2.337 KCLI    484836101     46.2000         4,400.00        196,119.14        203,280.00
KANSAS CITY SOUTHERN INDS                  0.000 KSU     485170302Q    14.3200        74,500.00      1,080,302.87      1,066,840.00
KAYDON CORP                                1.857 KDN     486587108Q    25.8400        31,200.00        756,784.45        806,208.00
KEANE INC.                                 0.000 KEA     486665102     14.6400        62,400.00      1,283,245.21        913,536.00
KEITHLEY INSTRUMENTS INC                   0.819 KEI     487584104     18.3000        14,700.00        491,789.09        269,010.00
KELLWOOD CO.                               1.561 KWD     488044108     41.0000        31,700.00        932,786.30      1,299,700.00
KELLY SERVICES INC CL-A                    1.401 KELYA   488152208     28.5400        20,200.00        526,867.51        576,508.00
KEMET CORP.                                0.000 KEM     488360108     13.6900       115,200.00      1,461,400.36      1,577,088.00
KENNAMETAL INC                             1.710 KMT     489170100     39.7500        36,200.00      1,205,061.93      1,438,950.00
KENNETH COLE PRODUCTIONS                   1.224 KCP     193294105     29.4000         6,800.00        144,117.32        199,920.00
KENSEY NASH CORP                           0.000 KNSY    490057106     23.2500         9,300.00        249,520.32        216,225.00
KEYNOTE SYSTEMS INC                        0.000 KEYN    493308100     11.9000        31,200.00        356,302.91        371,280.00
KEYSTONE AUTOMOTIVE                        0.000 KEYS    49338N109     25.3600        13,900.00        296,357.04        352,504.00
KFX INC                                    0.000 KFX     48245L107      7.5500        12,000.00         53,774.17         90,600.00
KIMBALL INTL INC                           4.115 KBALB   494274103     15.5500        26,600.00        404,662.07        413,630.00
