ASOF02   Date 01/20/2004 Time 18:58:41   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 034

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

SERVICEMASTER COMPANY                      3.605 SVM     81760N109     11.6500       260,900.00      2,622,762.41      3,039,484.98
SHERWIN-WILLIAMS CO                        1.784 SHW     824348106Q    34.7400       207,800.00      5,340,037.92      7,218,972.01
SIEBEL SYSTEMS INC.                        0.000 SEBL    826170102     13.8700       298,300.00      4,935,923.52      4,137,420.98
SIGMA-ALDRICH                              1.119 SIAL    826552101Q    57.1800        65,200.00      2,369,951.24      3,728,136.00
SIRIUS SATELLITE RADIO INC.                0.000 SIRI    82966U103      3.1600       393,000.00        764,157.45      1,241,880.00
SKY FINL GROUP INC                         3.238 SKYF    83080P103     25.9400        49,100.00      1,100,981.90      1,273,654.00
SMITHFIELD FOODS INC                       0.000 SFD     832248108     20.7000       139,400.00      2,785,324.84      2,885,580.00
SMURFIT-STONE CONTAINER CORPOR             0.000 SSCC    832727101     18.5700       413,000.00      5,715,927.67      7,669,410.00
SNAP-ON TOOLS CORP.                        3.101 SNA     833034101Q    32.2400        97,900.00      2,862,080.42      3,156,296.01
SOLECTRON CORP                             0.000 SLR     834182107      5.9100     1,094,000.00     14,921,730.28      6,465,540.00
SONOCO PRODUCTS CO                         3.411 SON     835495102     24.6200        30,300.00        757,266.78        745,986.02
SOUTHERN PERU COPPER CORP                  1.912 PCU     843611104     47.1600        13,100.00        214,435.90        617,795.99
SOUTHTRUST CORP                            2.566 SOTR    844730101     32.7300       513,600.00     10,008,441.03     16,810,128.00
SOVEREIGN BANCORP INC                      0.421 SOV     845905108     23.7500       491,600.00      7,642,208.02     11,675,499.99
SPX CORP.                                  0.000 SPW     784635104Q    58.8100       108,400.00      5,067,705.23      6,375,004.02
ST. PAUL COMPANIES                         2.925 SPC     792860108Q    39.6500       353,500.00     12,210,221.65     14,016,275.00
STANCORP FINANCIAL GROUP                   1.113 SFG     852891100     62.8800        48,900.00      2,353,733.25      3,074,832.00
STANLEY WORKS                              2.746 SWK     854616109Q    37.8700       105,400.00      3,531,113.97      3,991,498.01
STARWOOD RESORTS                           2.335 HOT     85590A203     35.9700       238,500.00      7,053,100.82      8,578,845.00
STEELCASE INC                              1.671 SCS     858155203     14.3600       224,500.00      2,711,170.63      3,223,820.00
STERIS CORP                                0.000 STE     859152100Q    22.6000         6,600.00        152,756.13        149,160.00
STORAGE TECHNOLOGY CORP                    0.000 STK     862111200     25.7500       184,200.00      4,516,454.63      4,743,150.01
STUDENT LN CORP                            2.109 STU     863902102    146.0000         6,700.00        821,309.79        978,200.02
SUNGARD DATA SYSTEMS                       0.000 SDS     867363103     27.7100        34,900.00        809,764.80        967,079.00
SUNOCO, INC.                               2.150 SUN     86764P109Q    51.1500       171,700.00      6,558,395.47      8,782,454.99
SUPER VALU STORES INC.                     2.028 SVU     868536103Q    28.5900       303,900.00      7,023,832.84      8,688,501.02
SWIFT TRANSPORTATION CO.                   0.000 SWFT    870756103     21.0200        26,500.00        468,239.61        557,030.00
SYMBOL TECHNOLOGIES INC                    0.118 SBL     871508107     16.8900        49,000.00        682,291.85        827,610.00
T ROWE PRICE GROUP INC.                    1.603 TROW    74144T108Q    47.4100        50,700.00      1,716,096.36      2,403,687.00
TALBOTS INC                                1.299 TLB     874161102Q    30.7800         5,800.00        184,212.10        178,524.01
TCF FINANCIAL CORP                         2.921 TCB     872275102     51.3500        50,600.00      1,620,772.27      2,598,310.00
TECH DATA CORP                             0.000 TECD    878237106     39.6900        89,900.00      2,881,918.73      3,568,131.00
TECO ENERGY                                5.274 TE      872375100Q    14.4100       316,200.00      5,392,170.97      4,556,442.00
TEKTRONIX, INC.                            0.506 TEK     879131100Q    31.6000       104,000.00      2,021,842.45      3,286,400.01
TELEFLEX INC                               1.655 TFX     879369106Q    48.3300        58,700.00      2,353,052.66      2,836,971.00
TELEPHONE & DATA                           0.991 TDS     879433100     62.5500        56,700.00      3,542,273.79      3,546,584.99
TELLABS INC.                               0.000 TLAB    879664100      8.4300       414,823.00      4,605,264.59      3,496,957.89
TEMPLE-INLAND INC.                         2.170 TIN     879868107Q    62.6700        78,300.00      4,083,259.92      4,907,061.01
TENET HEALTHCARE CORP                      0.000 THC     88033G100     16.0500       645,500.00     12,362,212.18     10,360,275.00
