ASOF02   Date 01/20/2004 Time 18:59:05   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 150

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

DOLLAR GENERAL                             0.667 DG      256669102     20.9900       193,800.00      3,704,012.97      4,067,862.00
DOMINION RESOURCES INC-VA                  4.042 D       25746U109Q    63.8300        48,500.00      3,050,395.63      3,095,755.00
DTE ENERGY COMPANY                         5.228 DTE     233331107Q    39.4000       113,500.00      4,426,998.65      4,471,900.00
DUKE ENERGY CORPORATION                    5.379 DUK     264399106Q    20.4500       260,600.00      5,283,087.00      5,329,270.00
EARTHLINK INC                              0.000 ELNK    270321102     10.0000        22,200.00        198,170.52        222,000.00
EASTMAN KODAK                              1.947 EK      277461109Q    25.6700       260,600.00      6,230,985.03      6,689,602.00
ECOLAB INC                                 1.169 ECL     278865100Q    27.3700       275,800.00      6,093,445.91      7,548,646.00
EDUCATION MANAGEMENT COPR                  0.000 EDMC    28139T101     31.0400        58,800.00      1,308,525.37      1,825,152.00
ELI LILLY & COMPANY                        2.019 LLY     532457108Q    70.3300        27,400.00      1,828,174.58      1,927,042.00
EMC CORP                                   0.000 EMC     268648102     12.9200       690,700.00      7,979,394.40      8,923,844.00
ENDO PHARMACEUTICALS                       0.000 ENDP    29264F205     19.2600        43,491.00        778,617.97        837,636.66
EXELEON CORP                               3.013 EXC     30161N101Q    66.3600       113,100.00      7,178,587.93      7,505,316.00
EXTENDED STAY AMERICA INC                  1.105 ESA     30224P101     14.4800        21,000.00        299,287.94        304,080.00
EXULT INC                                  0.000 EXLT    302284104      7.1200        10,600.00         73,094.42         75,472.00
EXXON MOBIL CORPORATION                    2.439 XOM     30231G102Q    41.0000       369,100.00     10,712,542.86     15,133,100.00
FED. NATL. MTG. ASSN.                      2.398 FNM     313586109Q    75.0600        89,700.00      6,287,047.58      6,732,882.00
FEDERATED DEPARTMENT STORES                1.060 FD      31410H101     47.1300       139,500.00      6,104,015.62      6,574,635.00
FIDELITY NATIONAL FINL INC                 1.856 FNF     316326107     38.7800        74,700.00      2,216,817.95      2,896,866.00
FIRST ENERGY CORP.                         4.261 FE      337932107Q    35.2000        72,100.00      2,541,488.79      2,537,920.00
FISERV INC. WISCONSIN                      0.000 FISV    337738108     39.5100        59,000.00      2,036,650.50      2,331,090.00
FISHER SCIENTIFIC INT'L.                   0.000 FSH     338032204     41.3700        73,200.00      2,811,443.10      3,028,284.00
FORTUNE BRANDS INC.                        1.678 FO      349631101Q    71.4900       131,600.00      6,791,276.21      9,408,084.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     29.1500       227,700.00      6,644,601.93      6,637,455.00
FRED'S INC                                 0.258 FRED    356108100     30.9800        35,000.00      1,146,782.23      1,084,300.00
FREDDIE MAC                                1.783 FRE     313400301Q    58.3200       205,000.00     11,290,604.39     11,955,600.00
GAP INC                                    0.383 GPS     364760108Q    23.2100       346,800.00      7,418,006.16      8,049,228.00
GATEWAY INC.                               0.000 GTW     367626108      4.6000       122,900.00        549,181.48        565,340.00
GEMSTAR-TV GUIDE INTL INC                  0.000 GMST    36866W106      5.0500        82,100.00        281,558.14        414,605.01
GENERAL ELECTRIC CO                        2.582 GE      369604103Q    30.9800     1,265,500.00     36,776,482.19     39,205,190.00
GENERAL MILLS INC                          2.428 GIS     370334104Q    45.3000       132,500.00      5,480,023.59      6,002,250.00
GENERAL MOTORS CORP                        3.745 GM      370442105Q    53.4000        34,900.00      1,806,441.50      1,863,660.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     58.1400        67,800.00      3,967,852.62      3,941,892.00
GLOBAL PAYMENTS INC-W/I                    0.339 GPN     37940X102     47.1200        20,400.00        901,526.92        961,248.00
GOLDMAN SACHS GROUP INC                    1.012 GS      38141G104     98.7300        74,900.00      7,297,459.14      7,394,877.00
GOODYEAR T & R                             6.106 GT      382550101Q     7.8600       223,900.00      1,583,412.87      1,759,854.00
GTECH HOLDINGS CORP                        1.374 GTK     400518106     49.4900        88,300.00      3,568,437.99      4,369,967.00
GUIDANT CORP.                              0.531 GDT     401698105Q    60.2000       190,700.00      7,934,751.49     11,480,140.00
HALLIBURTON COMPANY                        1.923 HAL     406216101Q    26.0000        93,300.00      1,660,666.35      2,425,800.00
HARRIS CORP.                               1.054 HRS     413875105Q    37.9500        18,000.00        450,279.30        683,100.00
