ASOF02   Date 01/20/2004 Time 18:58:44   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 047

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

BLOCKBUSTER INC. CLASS A                   0.445 BBI     093679108Q    17.9500         6,500.00        109,943.12        116,675.01
BLYTH INC.                                 0.931 BTH     09643P108     32.2200         6,000.00        161,280.70        193,320.01
BMC SOFTWARE                               0.000 BMC     055921100     18.6500        79,600.00      1,762,572.88      1,484,540.01
BOEING CO                                  1.613 BA      097023105Q    42.1400       135,800.00      4,800,542.12      5,722,612.00
BOISE CASCADE CORP                         1.825 BCC     097383103Q    32.8600        11,000.00        312,899.62        361,460.00
BOK FINL CORP                              0.000 BOKF    05561Q201     38.7200         3,200.00        122,212.71        123,904.00
BORDERS GROUP INC                          1.459 BGP     099709107     21.9200        41,900.00        822,692.62        918,447.99
BORG WARNER INC.                           1.175 BWA     099724106     85.0700         5,000.00        323,516.03        425,350.00
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     36.7600       119,800.00      1,824,442.46      4,403,847.99
BRINKER INTERNATIONAL INC                  0.000 EAT     109641100     33.1600        18,000.00        466,209.67        596,880.01
BRISTOL-MYERS SQUIBB                       3.916 BMY     110122108Q    28.6000       359,800.00     12,089,252.78     10,290,280.00
BROADCOM CORP CL A                         0.000 BRCM    111320107     34.0900        40,400.00      3,911,999.53      1,377,236.00
BROCADE COMMUNICATIONS SYSTEM              0.000 BRCD    111621108      5.7800        47,600.00        269,389.96        275,128.00
BROWN-FORMAN -CL B                         1.819 BF.B    115637209Q    93.4500         6,200.00        439,498.13        579,389.99
BRUNSWICK CORP                             1.570 BC      117043109Q    31.8300        35,400.00        925,966.66      1,126,782.00
BURLINGTON NORTHERN SANTA FE               1.854 BNI     12189T104Q    32.3500        69,300.00      1,933,736.81      2,241,855.00
BURLINGTON RESOURCES                       1.083 BR      122014103Q    55.3800        37,200.00      1,430,721.53      2,060,136.00
C.H.ROBINSON WORLDWIDE INC                 1.266 CHRW    12541W100     37.9100        13,000.00        356,386.17        492,830.00
CABOT CORP                                 1.884 CBT     127055101     31.8400        11,500.00        266,094.27        366,159.99
CADENCE DESIGN SYS INC                     0.000 CDN     127387108     17.9800        83,200.00      1,349,646.62      1,495,936.01
CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     10.8300        52,900.00        514,072.67        572,907.00
CALPINE CORPORATION                        0.000 CPN     131347106      4.8100        71,900.00      1,127,554.35        345,838.99
CAMPBELL SOUP CO.                          2.350 CPB     134429109Q    26.8000        41,900.00      1,097,188.73      1,122,920.00
CAPITAL ONE FINANCIAL CORP.                0.174 COF     14040H105     61.2900        49,000.00      2,356,696.16      3,003,210.00
CARDINAL HEALTH INC.                       0.196 CAH     14149Y108Q    61.1600        82,900.00      3,745,042.92      5,070,164.00
CAREER EDUCATION CORP                      0.000 CECO    141665109     40.0700        17,800.00        448,750.84        713,246.00
CAREMARK RX INC                            0.000 CMX     141705103     25.3300        48,600.00      1,229,108.85      1,231,038.00
CARLISLE COS INC                           1.445 CSL     142339100     60.8600         5,700.00        263,003.24        346,902.00
CARMAX INC.                                0.000 KMX     143130102     30.9300        38,400.00      1,181,954.43      1,187,712.00
CATERPILLAR INC.                           1.782 CAT     149123101Q    83.0200        64,000.00      2,928,518.74      5,313,280.00
CBRL GROUP INC.                            1.150 CBRL    12489V106Q    38.2600        23,700.00        835,370.85        906,762.01
CDW CORP                                   0.519 CDWC    12512N105     57.7600        11,000.00        663,156.45        635,360.00
CELGENE CORP                               0.000 CELG    151020104     45.0200        28,000.00      1,080,274.81      1,260,560.00
CENDANT CORP.                              0.000 CD      151313103     22.2700       216,400.00      3,867,930.88      4,819,228.00
CENTERPOINT ENERGY INC                     4.128 CNP     15189T107Q     9.6900       110,800.00      1,558,863.75      1,073,651.99
CENTEX CORP                                0.148 CTX     152312104Q   107.6500        16,900.00      1,087,710.12      1,819,285.01
CENTURYTEL, INC.                           0.674 CTL     156700106     32.6200        26,500.00        851,284.71        864,430.00
CEPHALON INC                               0.000 CEPH    156708109     48.4100         9,300.00        438,710.34        450,213.00
CERIDIAN CORP - NEW                        0.000 CEN     156779100     20.9400        24,200.00        475,468.51        506,748.00
