ASOF02   Date 01/20/2004 Time 18:58:57   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 114

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN2       QUANTITATIVE 2000 (Q
Instrument - REIT      REAL ESTATE INVESTMENT TRUST

ALEXANDERS INC                             0.000 ALX     014752109    124.6600         1,100.00         95,502.77        137,126.00
ALEXANDRIA REAL ESTATE                     4.006 ARE     015271109     57.9000        20,200.00        933,636.54      1,169,580.00
AMERICAN LAND LEASE INC                    5.012 ANL     027118108     19.9500         6,200.00        107,138.31        123,690.00
AMLI RESIDENTIAL PROP                      7.164 AML     001735109     26.8000        20,400.00        501,892.40        546,720.00
BEDFORD PROPERTY                           7.125 BED     076446301     28.6300        10,500.00        295,746.33        300,615.00
BOYKIN LODGING CO                          7.868 BOY     103430104      9.1500        21,000.00        168,193.65        192,150.00
BRANDYWINE REALTY                          6.574 BDN     105368203     26.7700        33,500.00        832,031.44        896,795.00
BRT REALTY TRUST                           5.268 BRT     055645303     28.8500        10,600.00        217,964.17        305,810.00
CAPITAL AUTOMOTIVE                         5.175 CARS    139733109     32.0000        26,500.00        701,967.71        848,000.00
CAPSTEAD MTG CORP                         15.017 CMO     14067E506     16.7800        21,800.00        308,916.15        365,804.00
COLONIAL PROPERTIES                        6.717 CLP     195872106     39.6000        17,100.00        558,739.73        677,160.00
COMMERCIAL NET LEASE RE                    7.191 NNN     202218103     17.8000        44,700.00        799,365.11        795,660.00
CORNERSTONE REALTY INC                     9.132 TCR     21922V102      8.7600        52,200.00        403,785.98        457,272.00
CORPORATE OFFICE PROPERTY                  4.476 OFC     22002T108     21.0000        27,800.00        492,230.77        583,800.00
CORRECTIONAL PPTYS T                       6.250 CPV     22025E104     28.8000        12,500.00        333,374.17        360,000.00
CRIIMI MAE INC                             0.000 CMM     226603504     10.4300        28,100.00        320,611.91        293,083.00
EASTGROUP PROPERTY INC                     5.867 EGP     277276101     32.3800        16,600.00        469,723.07        537,507.99
ENTERTAINMENT PPTYS                        5.762 EPR     29380T105     34.7100        19,900.00        596,165.64        690,729.00
EQUITY INNS INC                            5.745 ENN     294703103      9.0500        32,400.00        232,439.59        293,220.00
EQUITY ONE INC                             6.635 EQY     294752100     16.8800        26,500.00        449,366.95        447,319.99
ESSEX PROPERTY TRUST INC.                  4.858 ESS     297178105     64.2200        19,300.00      1,056,485.35      1,239,446.00
FELCOR LODGING TRUST                       5.415 FCH     31430F101     11.0800        72,900.00        634,697.80        807,732.00
FIRST INDUSTRIAL RE                        8.118 FR      32054K103     33.7500        42,800.00      1,278,922.60      1,444,500.00
GABLES RESIDENTIAL TRUST                   6.937 GBP     362418105     34.7400        28,600.00        808,060.89        993,564.00
GETTY RLTY CORP NEW                        6.501 GTY     374297109     26.1500        21,500.00        513,528.42        562,225.00
GLENBOROUGH REALTY                         7.017 GLB     37803P105     19.9500        13,200.00        258,451.56        263,340.00
GLIMCHER REALTY TRUST                      8.592 GRT     379302102Q    22.3800        30,100.00        675,815.75        673,638.00
GREAT LAKES REIT INC                      10.318 GL      390752103     15.7000         7,600.00        124,705.66        119,320.00
HEALTH CARE REIT INC                       6.500 HCN     42217K106     36.0000        55,100.00      1,755,140.98      1,983,600.00
HERITAGE PROPERTY INV TRUST                7.381 HTG     42725M107     28.4500        19,000.00        531,614.12        540,550.00
HIGHWOODS PROP INC.                        6.692 HIW     431284108Q    25.4000        58,400.00      1,340,368.30      1,483,360.00
HOME PROPERTIES OF NY INC.                 6.140 HME     437306103     40.3900        33,200.00      1,212,042.65      1,340,948.00
IMPAC MTG HLDGS INC                       12.081 IMH     45254P102     18.2100        57,900.00        946,557.08      1,054,359.00
INVESTORS REAL ESTAT                       6.444 IRETS   461730103      9.9000        28,800.00        301,200.80        285,120.00
KEYSTONE PPTY TR COR                       5.975 KTR     493596100     22.0900        18,700.00        365,164.27        413,083.00
KILROY RE CORP                             6.045 KRC     49427F108     32.7500        31,100.00        825,665.11      1,018,525.00
KRAMONT RLTY TR                            7.182 KRT     50075Q107     18.1000        17,200.00        295,459.19        311,320.00
KROGER EQUITY INC                          6.689 KE      500228101     20.9300        22,900.00        398,483.90        479,297.00
LASALLE HOTEL PROPERTIES                   4.528 LHO     517942108     18.5500        26,000.00        421,543.07        482,300.00
