ASOF02   Date 01/20/2004 Time 18:58:36   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 015

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMG       MID-CAP GROWTH (F)
Instrument - COM       COMMON STOCK

CHECKFREE CORP                             0.000 CKFR    162813109     27.6500        53,200.00      1,653,302.62      1,470,980.02
CHEESECAKE FACTORY (THE)                   0.000 CAKE    163072101     44.0300        38,600.00      1,066,712.99      1,699,558.00
CHESAPEAKE ENERGEY CORP                    1.030 CHK     165167107     13.5800       279,900.00      2,815,815.73      3,801,041.99
CHICO'S FAS INC                            0.000 CHS     168615102     36.9500       163,200.00      3,638,368.73      6,030,240.01
CHIRON CORP                                0.000 CHIR    170040109     56.9900       152,600.00      4,368,223.85      8,696,674.01
CHOICEPOINT INC.                           0.000 CPS     170388102     38.0900       140,500.00      4,668,863.54      5,351,645.00
CHURCH & DWIGHT INC                        0.808 CHD     171340102Q    39.6000        42,700.00      1,357,733.22      1,690,920.01
CIENA CORP.                                0.000 CIEN    171779101      6.6400       379,800.00      3,069,391.28      2,521,872.02
CINTAS CORP                                0.538 CTAS    172908105     50.1300       185,500.00      6,934,368.86      9,299,114.99
CISCO SYSTEMS                              0.000 CSCO    17275R102     24.2900        90,000.00      1,882,852.50      2,186,100.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     21.2100       369,400.00      8,039,442.67      7,834,974.02
CLAIRE'S STORES INC                        1.273 CLE     179584107     18.8400       124,200.00      1,700,624.85      2,339,928.00
CLOROX COMPANY                             2.224 CLX     189054109Q    48.5600       147,300.00      6,113,324.52      7,152,888.00
COACH INC                                  0.000 COH     189754104     37.7500       308,800.00      4,915,053.85     11,657,199.99
COCA-COLA ENTERPRISE                       0.731 CCE     191219104     21.8700        99,100.00      2,630,462.76      2,167,316.98
COGNIZANT TECH SOLUTIONS CORP              0.000 CTSH    192446102     45.6400        82,500.00      2,334,911.90      3,765,300.00
COLUMBIA SPORTSWEAR CO                     0.000 COLM    198516106     54.5000        23,300.00      1,199,255.01      1,269,850.00
COMMERCE BANCORP INC                       1.442 CBH     200519106     52.6800        36,000.00      1,359,384.01      1,896,480.00
COMMUNITY HEALTH SYS                       0.000 CYH     203668108     26.5800        54,800.00      1,209,182.47      1,456,583.99
COMPUTER ASSOCIATE INTL. INC.              0.292 CA      204912109S    27.3400        58,900.00      1,477,381.15      1,610,326.01
COMPUWARE CORP                             0.000 CPWR    205638109      6.0400        55,900.00        359,483.64        337,636.02
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     17.5900       135,900.00      3,498,682.40      2,390,480.98
CONCORD EFS INC.                           0.000 CE      206197105     14.8400       804,700.00     14,038,086.53     11,941,748.00
CONSTELLATION BRANDS INC-A                 0.000 STZ     21036P108     32.9300        32,000.00        747,368.92      1,053,759.99
COOPER CAMERON CORP.                       0.000 CAM     216640102     46.6000        52,100.00      2,727,790.94      2,427,860.00
CORINTHIAN COLLEGES INC                    0.000 COCO    218868107     55.5600        73,100.00      2,852,099.71      4,061,435.98
CORNING INC                                0.000 GLW     219350105Q    10.4300     1,017,300.00     16,206,199.80     10,610,439.00
CORPORATE EXECUTIVE BOARD CO               0.000 EXBD    21988R102     46.6700        64,400.00      2,731,882.65      3,005,548.00
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     64.4900        47,400.00      1,305,014.83      3,056,826.02
COX RADIO INC                              0.000 CXR     224051102     25.2300        33,600.00        739,377.19        847,728.00
CREE INC                                   0.000 CREE    225447101     17.6900       124,900.00      2,275,011.48      2,209,481.00
CROWN CASTLE INTL CO                       0.000 CCI     228227104     11.0300        33,700.00        321,642.80        371,711.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     21.3600       192,500.00      3,074,970.88      4,111,800.01
DARDEN RESTAURANTS INC                     0.380 DRI     237194105     21.0400       174,400.00      3,038,452.80      3,669,376.00
DAVITA INC.                                0.000 DVA     23918K108     39.0000        81,600.00      2,226,416.15      3,182,400.00
DEL MONTE FOODS CO                         0.000 DLM     24522P103     10.4000       146,800.00      1,316,868.18      1,526,720.00
DELPHI AUTOMOTIVE SYSTEMS CORP             2.742 DPH     247126105     10.2100       145,000.00      1,335,215.00      1,480,450.00
DENTSPLY INTERNATIONAL INC.                0.464 XRAY    249030107Q    45.1700       134,100.00      3,689,188.30      6,057,297.00
DEVRY INC.                                 0.000 DV      251893103     25.1300        33,000.00        616,056.58        829,290.00
