ASOF02   Date 01/20/2004 Time 18:58:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 001

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

3M COMPANY                                 1.552 MMM     88579Y101Q    85.0300       577,400.00     26,956,907.28     49,096,322.00
ABBOTT LABORATORIES                        2.103 ABT     002824100Q    46.6000     1,057,300.00     34,423,234.49     49,270,180.00
AFLAC INC                                  0.884 AFL     001055102     36.1800       369,500.00      9,293,302.95     13,368,509.99
AIR PROD. & CHEM.                          1.741 APD     009158106Q    52.8300       160,000.00      5,852,124.65      8,452,800.00
ALCOA INC.                                 1.578 AA      013817101Q    38.0000       704,100.00     18,148,898.03     26,755,799.99
ALLSTATE CORP                              2.138 ALL     020002101Q    43.0200       644,100.00     20,894,038.73     27,709,182.00
ALLTEL CORP                                3.177 AT      020039103Q    46.5800       169,600.00      9,398,596.28      7,899,968.00
ALTRIA GROUP INC                           4.998 MO      02209S103Q    54.4200     1,623,400.00     53,371,370.79     88,345,428.00
AMERICAN ELECTRIC POWER                    4.588 AEP     025537101Q    30.5100       265,700.00      8,478,231.76      8,106,507.00
AMERICAN EXPRESS CO.                       0.829 AXP     025816109Q    48.2300       826,400.00     27,119,590.78     39,857,272.00
AMERICAN INTL GROUP                        0.392 AIG     026874107Q    66.2800     1,712,300.00     73,526,115.61    113,491,244.00
AMGEN INC                                  0.000 AMGN    031162100     61.8000       928,200.00     32,386,673.18     57,362,760.00
ANADARKO PETROLEUM CORP                    1.097 APC     032511107Q    51.0100       360,300.00     15,684,240.73     18,378,903.00
ANALOG DEVICES                             0.087 ADI     032654105     45.6500       257,100.00      9,791,993.61     11,736,615.00
ANHEUSER-BUSCH                             1.670 BUD     035229103Q    52.6800       436,400.00     12,890,369.24     22,989,552.01
ANTHEM INC                                 0.000 ATH     03674B104     75.0000       193,500.00     14,131,841.10     14,512,499.99
APACHE CORP.                               0.295 APA     037411105     81.1000        32,700.00      1,493,530.00      2,651,970.00
APOLLO GROUP INC                           0.000 APOL    037604105     68.0000        92,700.00      1,987,755.92      6,303,600.00
APPLIED MATERIALS INC.                     0.000 AMAT    038222105     22.4500     1,031,600.00     19,109,323.44     23,159,420.00
AT&T CORPORATION                           4.679 T       001957505Q    20.3000       213,700.00      7,534,894.51      4,338,110.00
AT&T WIRELESS SERVICES INC                 0.000 AWE     00209A106      7.9900     2,215,900.00     31,958,085.12     17,705,041.00
AUTOMATIC DATA PROC.                       1.413 ADP     053015103Q    39.6100       430,400.00     15,045,811.58     17,048,144.00
AVON PRODUCTS                              1.244 AVP     054303102Q    67.4900       127,700.00      4,388,903.81      8,618,473.00
BAKER HUGHES CORP                          1.430 BHI     057224107Q    32.1600        84,600.00      2,430,493.87      2,720,736.00
BANK OF AMERICA CORP.                      3.978 BAC     060505104Q    80.4300     1,136,300.00     63,773,311.97     91,392,609.00
BANK OF NEW YORK CO, INC                   2.294 BK      064057102Q    33.1200       612,600.00     18,757,537.67     20,289,312.00
BANK ONE CORPORATION                       2.193 ONE     06423A103Q    45.5900       822,300.00     32,729,706.24     37,488,657.00
BAXTER INTL                                1.906 BAX     071813109Q    30.5200       526,200.00     13,827,320.25     16,059,624.00
BB&T CORPORATION                           3.312 BBT     054937107     38.6400       250,700.00      8,010,346.33      9,687,048.00
BECTON DICKINSON & COMPANY                 1.458 BDX     075887109Q    41.1400        46,600.00      1,311,798.17      1,917,124.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     43.3500       212,500.00      4,803,586.60      9,211,875.00
BELLSOUTH                                  3.533 BLS     079860102Q    28.3000     1,124,200.00     36,350,936.24     31,814,860.00
BEST BUY COMPANY INC                       0.765 BBY     086516101     52.2400       293,600.00     13,416,119.80     15,337,664.00
BOEING CO                                  1.613 BA      097023105Q    42.1400       309,500.00     10,940,852.62     13,042,330.00
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     36.7600       463,600.00      6,172,366.19     17,041,936.01
BRISTOL-MYERS SQUIBB                       3.916 BMY     110122108Q    28.6000     1,190,800.00     40,010,789.89     34,056,880.00
BURLINGTON NORTHERN SANTA FE               1.854 BNI     12189T104Q    32.3500       336,600.00      9,614,444.41     10,889,010.00
BURLINGTON RESOURCES                       1.083 BR      122014103Q    55.3800        34,400.00      1,323,032.81      1,905,072.00
CAMPBELL SOUP CO.                          2.350 CPB     134429109Q    26.8000       153,300.00      4,079,722.67      4,108,440.00
