ASOF02   Date 01/20/2004 Time 18:59:05   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 148

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

3M COMPANY                                 1.552 MMM     88579Y101Q    85.0300       131,500.00      9,441,508.34     11,181,445.00
ABBOTT LABORATORIES                        2.103 ABT     002824100Q    46.6000       195,100.00      7,660,809.15      9,091,660.00
ACTIVISION INC                             0.000 ATVI    004930202     18.2000        25,500.00        462,465.84        464,100.00
ADC COMMUNICATIONS INC                     0.000 ADCT    000886101      2.9700       377,500.00      1,013,101.47      1,121,175.00
ADVANCE PCS                                0.000 ADVP    00790K109     52.6600        19,602.00      1,058,066.91      1,032,241.32
AETNA INC.                                 0.059 AET     00817Y108     67.5800        48,700.00      2,685,875.08      3,291,146.00
ALBERTSON'S, INC.                          3.355 ABS     013104104Q    22.6500        10,000.00        183,533.00        226,500.00
ALLEGHENY ENERGY INC.                     13.479 AYE     017361106Q    12.7600        11,000.00        112,586.10        140,360.00
ALLEGHENY TECHNOLOGIES INC                 1.815 ATI     01741R102     13.2200        10,100.00        105,665.19        133,522.00
ALLIANCE DATA SYSTEM                       0.000 ADS     018581108     27.6800        32,600.00        955,843.95        902,368.00
ALLSTATE CORP                              2.138 ALL     020002101Q    43.0200       261,100.00      9,277,690.64     11,232,522.00
ALLTEL CORP                                3.177 AT      020039103Q    46.5800        21,800.00        989,316.70      1,015,444.00
ALTRIA GROUP INC                           4.998 MO      02209S103Q    54.4200       229,500.00      8,599,160.75     12,489,390.00
AMERADA HESS CORP.                         2.256 AHC     023551104Q    53.1700       101,100.00      5,055,390.72      5,375,487.00
AMERICAN ELECTRIC POWER                    4.588 AEP     025537101Q    30.5100       165,500.00      4,455,534.05      5,049,405.00
AMERISOURCEBERGEN CORP                     0.178 ABC     03073E105     56.1500        50,900.00      3,251,867.22      2,858,035.00
AMGEN INC                                  0.000 AMGN    031162100     61.8000       249,000.00     15,159,653.21     15,388,200.00
ANADARKO PETROLEUM CORP                    1.097 APC     032511107Q    51.0100       134,600.00      5,987,759.73      6,865,946.00
ANALOG DEVICES                             0.087 ADI     032654105     45.6500       140,600.00      6,719,222.59      6,418,390.00
ANNTAYLOR STORES CORP                      0.000 ANN     036115103     39.0000        26,500.00        831,127.30      1,033,500.00
ANTEON INTERNATIONAL CORP                  0.000 ANT     03674E108     36.0500        26,300.00        977,924.73        948,115.00
APOLLO GROUP INC                           0.000 APOL    037604105     68.0000        32,700.00      2,241,613.73      2,223,600.00
APTAR GROUP INC.                           0.717 ATR     038336103Q    39.0000         7,800.00        202,297.62        304,200.00
ARCHER DANIELS MIDLAND CO                  1.576 ADM     039483102Q    15.2200       321,700.00      3,640,556.56      4,896,274.00
ARROW ELECTRONICS                          0.000 ARW     042735100     23.1400        45,300.00        587,966.82      1,048,242.00
AT&T CORPORATION                           4.679 T       001957505Q    20.3000       280,800.00      6,088,700.31      5,700,240.00
ATMEL CORP                                 0.000 ATML    049513104      6.0100        71,700.00        413,128.23        430,917.00
AUTOLIV, INC                               1.593 ALV     052800109     37.6500        14,200.00        425,014.34        534,630.00
AUTOMATIC DATA PROC.                       1.413 ADP     053015103Q    39.6100       100,000.00      3,970,350.00      3,961,000.00
AUTONATION INC                             0.000 AN      05329W102     18.3700       139,800.00      2,497,332.33      2,568,126.00
AXCELIS TECHNOLOGIES INC                   0.000 ACLS    054540109     10.2200        37,400.00        375,709.18        382,228.00
BB&T CORPORATION                           3.312 BBT     054937107     38.6400       113,100.00      4,262,997.79      4,370,184.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     43.3500       105,200.00      4,478,623.30      4,560,420.00
BERKLEY (WR) CORP                          0.801 BER     084423102     34.9500        48,500.00      1,659,994.54      1,695,075.00
BJ'S WHOLESALE CLUB INC.                   0.000 BJ      05548J106     22.9600       159,200.00      3,903,606.36      3,655,232.00
BOEING CO                                  1.613 BA      097023105Q    42.1400       199,200.00      7,822,890.33      8,394,288.00
BORDERS GROUP INC                          1.459 BGP     099709107     21.9200        74,800.00      1,445,397.76      1,639,616.00
BRIGGS & STRATTON                          1.958 BGG     109043109Q    67.4000        22,100.00      1,423,762.35      1,489,540.00
BRISTOL-MYERS SQUIBB                       3.916 BMY     110122108Q    28.6000       340,400.00      8,936,731.04      9,735,440.00
