ASOF02   Date 01/20/2004 Time 18:59:02   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 134

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

CRANE CO                                   1.301 CR      224399105Q    30.7400         4,200.00        104,116.26        129,108.00
CSX CORP.                                  1.113 CSX     126408103Q    35.9400         5,500.00        225,506.84        197,670.00
CUMMINS INC.                               2.452 CMI     231021106Q    48.9400         7,900.00        354,734.76        386,626.00
CVS CORP.                                  0.733 CVS     126650100Q    36.1200         3,500.00        117,793.29        126,420.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     21.3600        17,000.00        345,774.99        363,120.00
CYTEC INDUSTRIES                           0.000 CYT     232820100Q    38.3900         4,700.00        172,668.88        180,433.00
D.R. HORTON INC.                           0.739 DHI     23331A109     43.2600         7,100.00        238,294.95        307,146.00
DANAHER CORP                               0.109 DHR     235851102     91.7500         4,100.00        225,715.07        376,175.00
DAVITA INC.                                0.000 DVA     23918K108     39.0000         1,400.00         53,684.12         54,600.00
DEAN FOODS CO                              0.000 DF      242370104     32.8700        16,800.00        513,542.02        552,216.00
DEERE & CO.                                1.352 DE      244199105Q    65.0500         7,400.00        318,930.22        481,370.01
DELL INC                                   0.000 DELL    24702R101     33.9600        41,900.00      1,392,639.52      1,422,924.00
DELTA AIR LINES, INC.                      0.846 DAL     247361108Q    11.8100         3,100.00         42,046.08         36,611.00
DELUXE CORP.                               3.580 DLX     248019101Q    41.3300         6,900.00        288,512.53        285,177.00
DENTSPLY INTERNATIONAL INC.                0.464 XRAY    249030107Q    45.1700         6,600.00        246,840.00        298,122.00
DEVON ENERGY CORPORATION                   0.349 DVN     25179M103     57.2600         5,500.00        252,047.80        314,930.00
DIAL CORP/AZ                               1.264 DL      25247D101Q    28.4700         2,500.00         71,140.00         71,175.00
DIEBOLD INC                                1.262 DBD     253651103     53.8700         9,700.00        415,424.50        522,539.00
DISNEY (WALT) CO.                          0.900 DIS     254687106Q    23.3300        24,200.00        652,647.53        564,586.00
DOLLAR GENERAL                             0.667 DG      256669102     20.9900        22,800.00        447,686.06        478,572.00
DOLLAR TREE STORES INC                     0.000 DLTR    256747106     30.0600         4,800.00        170,070.84        144,288.00
DOMINION RESOURCES INC-VA                  4.042 D       25746U109Q    63.8300         1,700.00         74,364.36        108,511.00
DONALDSON CO INC                           0.642 DCI     257651109     59.1600         7,000.00        342,585.12        414,120.00
DORAL FINANCIAL CORP.                      1.155 DRL     25811P100     32.2800        17,100.00        481,013.08        551,988.01
DOUBLECLICK INC                            0.000 DCLK    258609304     10.2200         8,500.00        100,378.05         86,870.00
DOVER CORP.                                1.509 DOV     260003108Q    39.7500         7,000.00        233,317.30        278,250.00
DOW CHEMICAL CO                            3.223 DOW     260543103Q    41.5700        12,900.00        401,956.20        536,253.00
DOW JONES & CO INC                         2.006 DJ      260561105Q    49.8500         1,800.00         81,139.77         89,730.00
DPL INC                                    4.597 DPL     233293109Q    20.8800         3,000.00         59,024.10         62,640.00
DTE ENERGY COMPANY                         5.228 DTE     233331107Q    39.4000         2,900.00        110,732.92        114,260.01
DUN & BRADSTREET CORP                      0.000 DNB     26483E100     50.7100         1,600.00         62,176.00         81,136.00
E I DUPONT DE NEM.                         3.050 DD      263534109Q    45.8900        21,500.00      1,196,916.59        986,634.99
EASTMAN KODAK                              1.947 EK      277461109Q    25.6700           400.00         14,992.70         10,268.02
EATON CORP.                                1.778 ETN     278058102Q   107.9800         5,300.00        437,191.99        572,294.00
EATON VANCE CORP.                          1.310 EV      278265103     36.6400         3,500.00        112,969.75        128,240.00
EBAY INC                                   0.000 EBAY    278642103     64.5900        21,800.00        782,589.82      1,408,061.99
ECHOSTAR COMMUNICATIONS - A                0.000 DISH    278762109     34.0000        30,300.00      1,043,575.48      1,030,200.00
ECOLAB INC                                 1.169 ECL     278865100Q    27.3700        27,100.00        592,754.89        741,726.99
EDISON INTERNATIONAL                       3.648 EIX     281020107Q    21.9300        15,700.00        307,534.55        344,301.00
