ASOF02   Date 01/20/2004 Time 18:58:59   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 121

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5BA       BARCLAYS - 1000
Instrument - COM       COMMON STOCK

OLD REPUBLIC INT'L CORP.                   1.786 ORI     680223104     25.3600        48,163.50      1,031,040.18      1,221,426.36
PACIFIC GAS & ELEC. CO.                    0.000 PCG     69331C108Q    27.7700        21,490.00        634,351.25        596,777.30
PACTIV CORPORATION                         0.000 PTV     695257105     23.9000        93,379.00      1,847,505.42      2,231,758.10
PEPSI BOTTLING GROUP INC                   0.165 PBG     713409100     24.1800       149,733.00      3,467,072.71      3,620,543.94
PEPSIAMERICAS INC                          0.233 PAS     71343P200Q    17.1200        23,039.00        298,073.79        394,427.69
PEPSICO INC.                               1.372 PEP     713448108Q    46.6200        98,783.00      3,876,494.24      4,605,263.46
PERKIN ELMER INC                           1.640 PKI     714046109Q    17.0700        19,809.00        264,078.28        338,139.63
PETSMART INC                               0.336 PETM    716768106     23.8000        50,816.00        896,728.10      1,209,420.80
PFIZER INC.                                1.924 PFE     717081103Q    35.3300       625,490.00     16,974,758.55     22,098,561.66
PNC FINANCIAL SERVICES GROUP               3.654 PNC     693475105Q    54.7300        25,885.00      1,262,581.28      1,416,686.05
PPG INDUSTRIES INC.                        2.749 PPG     693506107Q    64.0200         5,033.00        311,288.07        322,212.66
PRIME MONEY MARKET ACCOUNT                 0.000 IT-BAR  IT-BAR         1.0000     3,999,246.52      3,999,246.50      3,999,246.56
PROCTER & GAMBLE CO                        1.822 PG      742718109Q    99.8800        57,807.00      4,361,300.16      5,773,763.17
PRUDENTIAL FINANCIAL INC                   1.197 PRU     744320102     41.7700         9,281.00        341,183.40        387,667.37
QUALCOMM INC                               0.519 QCOM    747525103     53.9300        76,525.00      3,158,673.30      4,126,993.25
RADIOSHACK CORP                            0.814 RSH     750438103Q    30.6800       143,535.00      4,040,911.39      4,403,653.80
REGIS CORP                                 0.303 RGS     758932107     39.5200         1,820.00         55,924.20         71,926.40
RESPIRONICS INC                            0.000 RESP    761230101     45.0900         3,143.00        138,854.09        141,717.87
RETEK INC                                  0.000 RETK    76128Q109      9.2800         3,155.00         31,673.92         29,278.40
ROCKWELL AUTOMATION INC                    1.853 ROK     773903109Q    35.6000        15,270.00        427,979.46        543,612.01
ROCKWELL COLLINS                           1.198 COL     774341101     30.0300        75,986.00      1,833,749.03      2,281,859.58
ROSS STORES INC                            0.435 ROST    778296103     26.4300        34,754.00        685,338.12        918,548.23
RYDER SYS. INC.                            1.757 R       783549108Q    34.1500        35,430.00      1,031,041.00      1,209,934.50
SANMINA-SCI CORP                           0.000 SANM    800907107     12.6100       128,868.00      1,028,655.72      1,625,025.48
SARA LEE CORP.                             3.454 SLE     803111103Q    21.7100        12,178.00        258,568.30        264,384.38
SCHLUMBERGER                               1.370 SLB     806857108Q    54.7200        19,856.00        939,899.25      1,086,520.32
SCIENTIFIC ATLANTA INC.                    0.146 SFA     808655104Q    27.3000        98,316.00      2,329,117.47      2,684,026.80
SERVICEMASTER COMPANY                      3.605 SVM     81760N109     11.6500        75,270.00        799,261.12        876,895.50
SHERWIN-WILLIAMS CO                        1.784 SHW     824348106Q    34.7400        76,900.00      2,267,710.66      2,671,506.00
SIGMA-ALDRICH                              1.119 SIAL    826552101Q    57.1800        27,771.00      1,516,922.54      1,587,945.79
SKYWEST INC                                0.441 SKYW    830879102     18.1200        22,045.00        295,066.39        399,455.39
SOUTHERN PERU COPPER CORP                  1.912 PCU     843611104     47.1600         1,391.00         49,353.14         65,599.56
SOUTHTRUST CORP                            2.566 SOTR    844730101     32.7300        65,446.00      1,731,539.02      2,142,047.58
SOUTHWEST AIRLINES                         0.111 LUV     844741108Q    16.1400        64,651.00      1,173,024.56      1,043,467.14
SPRINT CORP.                               3.045 FON     852061100Q    16.4200       349,833.00      5,559,454.69      5,744,257.87
ST JUDE MED. INC.                          0.000 STJ     790849103     61.3500        68,562.00      3,057,362.19      4,206,278.74
STORAGE TECHNOLOGY CORP                    0.000 STK     862111200     25.7500        62,538.00      1,323,522.75      1,610,353.50
SUN MICROSYSTEMS INC.                      0.000 SUNW    866810104      4.4900        37,467.00        161,869.04        168,226.83
SUNGARD DATA SYSTEMS                       0.000 SDS     867363103     27.7100       148,637.00      3,484,472.90      4,118,731.26
