ASOF02   Date 01/21/2003 Time 18:53:12   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 140

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6LA       LORD, ABBETT & CO -
Instrument - COM       COMMON STOCK

GYMBOREE CORP                              0.000 GYMB    403777105     15.8600        15,300.00         84,659.94        242,658.00
HANOVER COMPRESSOR COMPANY                 0.000 HC      410768105      9.1800        21,900.00        207,598.86        201,042.00
HARLEYSVILLE GROUP INC                     2.497 HGIC    412824104     26.4300        21,600.00        559,450.49        570,888.00
HARRIS CORP.                               1.216 HRS     413875105Q    26.3000        27,600.00        814,694.57        725,880.00
HARVARD BIOSCIENCE INC                     0.000 HBIO    416906105      3.2980        16,200.00         43,998.34         53,427.60
HASBRO BRADLEY                             1.039 HAS     418056107Q    11.5500        57,800.00        675,377.06        667,590.00
HAVERTY FURNITURE                          1.654 HVT     419596101     13.9000         6,900.00         89,659.98         95,910.00
HELMERICH & PAYNE, INC                     1.146 HP      423452101Q    27.9100        15,300.00        442,272.65        427,023.00
HUGHES SUPPLY INC.                         1.244 HUG     444482103     27.3200        13,700.00        333,586.57        374,284.01
INSITUFORM TECHNOLOGIES CL A               0.000 INSU    457667103     17.0500        16,700.00        245,382.30        284,735.00
INTERGRAPH CORP.                           0.000 INGR    458683109     17.7600        20,300.00        287,651.65        360,528.00
INTERMAGNETICS GENERAL CORP                0.000 IMGC    458771102     19.6400        14,500.00        192,338.69        284,780.01
INTERPOOL INC                              1.556 IPX     46062R108     16.0600        13,200.00        216,803.52        211,992.00
JACOBS ENGINEERING GROUP                   0.000 JEC     469814107     35.6000         5,000.00        116,418.17        178,000.00
JOURNAL REGISTER CO                        0.000 JRC     481138105     17.7800        48,500.00        878,668.99        862,330.00
KENNAMETAL INC                             1.972 KMT     489170100     34.4800         8,600.00        286,760.89        296,528.00
KIRBY CORP.                                0.000 KEX     497266106     27.3900        50,500.00      1,372,090.50      1,383,195.00
LABOR READY INC                            0.000 LRW     505401208      6.4200        73,000.00        461,054.22        468,660.00
MAGNUM HUNTER RESOURCES INC                0.000 MHR     55972F203      5.9500       115,200.00        775,592.72        685,440.00
MANOR CARE INC.                            0.000 HCR     564055101     18.6100        70,200.00      1,365,447.89      1,306,422.00
MARCUS CORPORATION                         1.549 MCS     566330106     14.2000        25,000.00        396,011.66        355,000.00
MARKEL CORP                                0.000 MKL     570535104    205.5000         6,000.00      1,042,206.82      1,233,000.00
MAVERICK TUBE CORP                         0.000 MVK     577914104     13.0300        69,200.00      1,202,854.06        901,676.00
METHODE ELECTRONICS CL-A                   1.823 METHA   591520200     10.9700           300.00          3,021.06          3,291.00
MICROS SYSTEMS INC.                        0.000 MCRS    594901100     22.4200        49,000.00        903,354.70      1,098,580.00
MILLIPORE CORPORATION                      1.294 MIL     601073109Q    34.0000        10,200.00        300,041.32        346,800.00
MOLECULAR DEVICES CORP                     0.000 MDCC    60851C107     16.4700        21,000.00        393,638.26        345,870.00
MOOG INC. CL A                             0.000 MOG.A   615394202     31.0400        20,050.00        477,185.54        622,352.00
MSA INDUSTRIAL DIRECT CO-A                 0.000 MSM     553530106     17.7500        21,600.00        367,872.41        383,400.00
MUELLER INDUSTRIES INC.                    0.000 MLI     624756102     27.2500        37,100.00      1,237,562.73      1,010,975.00
NBTY INC.                                  0.000 NBTY    628782104     17.5800        56,300.00        797,780.59        989,754.00
ODYSSEY HOLDINGS CORP                      0.565 ORH     67612W108     17.7000        95,000.00      1,642,142.69      1,681,500.00
OFFSHORE LOGISTICS                         0.000 OLOG    676255102     21.9200        11,500.00        215,116.35        252,080.00
OSHKOSH B'GOSH CL-A                        0.998 GOSHA   688222207Q    28.0500         5,900.00        187,325.00        165,495.00
PATINA OIL & GAS CORP                      0.758 POG     703224105     31.6500        13,925.00        372,540.77        440,726.25
PAXAR CORP.                                0.000 PXR     704227107     14.7500        40,600.00        611,781.67        598,850.00
PHILADELPHIA CONS HLDG CO                  0.000 PHLY    717528103     35.4000         8,800.00        289,353.73        311,520.00
PHILADELPHIA SUBURBAN CORP.                2.718 PSC     718009608     20.6000        67,500.00      1,296,888.62      1,390,500.00
PHILLIPS-VAN HEUSEN                        1.297 PVH     718592108     11.5600         7,100.00         85,472.93         82,076.00
