ASOF02   Date 01/21/2003 Time 18:53:00   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 080

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SP6       S&P 600 PASSIVE
Instrument - COM       COMMON STOCK

JLG INDUSTIRES, INC.                       0.265 JLG     466210101      7.5300        47,400.00        652,183.90        356,922.00
JO-ANN STORES, INC.                        0.000 JAS.A   47758P109     22.9700        22,400.00        451,415.22        514,528.00
K-SWISS INC CL-A                           0.184 KSWS    482686102     21.7100        22,300.00        332,868.26        484,133.00
K2 INC.                                    0.000 KTO     482732104      9.4000        15,400.00        137,338.04        144,760.00
KAMAN CORP CL-A                            4.000 KAMNA   483548103     11.0000        20,900.00        339,786.85        229,900.00
KANSAS CITY SOUTHERN INDS                  0.000 KSU     485170302Q    12.0000        65,000.00      1,044,077.83        780,000.00
KEITHLEY INSTRUMENTS INC                   1.200 KEI     487584104     12.5000        16,900.00        709,047.44        211,250.00
KELLWOOD CO.                               2.461 KWD     488044108     26.0000        28,000.00        751,454.25        728,000.00
KIRBY CORP.                                0.000 KEX     497266106     27.3900        27,400.00        606,616.34        750,486.00
KNIGHT TRANSPORTATION INC                  0.000 KNGT    499064103     21.0000        42,200.00        789,622.46        886,200.00
KOPIN CORP                                 0.000 KOPN    500600101      3.9200        75,600.00      1,003,590.07        296,352.01
KROLL INC                                  0.000 KROL    501049100     19.0800        44,400.00      1,008,254.07        847,152.00
KRONOS INC.                                0.000 KRON    501052104     36.9900        22,400.00        462,504.19        828,576.00
KULICKE & SOFFA INDUSTRIES                 0.000 KLIC    501242101      5.7200        47,900.00        289,507.98        273,988.00
LA-Z-BOY INC.                              1.668 LZB     505336107     23.9800        63,000.00        960,553.26      1,510,740.00
LABOR READY INC                            0.000 LRW     505401208      6.4200        48,800.00        225,701.59        313,296.00
LACLEDE GROUP HLDG. CO.                    5.537 LG      505597104     24.2000        21,100.00        442,986.74        510,620.00
LANCE INC                                  5.405 LNCE    514606102Q    11.8390        32,200.00        457,129.20        381,215.80
LANDAMERICA FINANCIAL GROUP                0.789 LFG     514936103     35.4500        21,100.00        684,065.02        747,995.00
LANDRY'S RESTAURANTS INC.                  0.470 LNY     51508L103     21.2400        31,700.00        689,787.26        673,308.00
LANDSTAR SYSTEM INC.                       0.000 LSTR    515098101     58.3600        18,600.00        397,426.12      1,085,496.00
LAWSON PRODUCTS                            2.065 LAWS    520776105Q    30.9800        11,800.00        302,229.93        365,564.00
LENNOX INTERNATIONAL INC.                  3.027 LII     526107107     12.5500        62,900.00      1,030,621.84        789,395.00
LIBBEY INC                                 1.538 LBY     529898108     26.0000        16,400.00        526,864.45        426,400.00
LINDSAY MANUFACTURING CO.                  0.654 LNN     535555106     21.4000        14,500.00        334,303.07        310,300.00
LINENS 'N THINGS INC.                      0.000 LIN     535679104     22.6000        48,300.00      1,430,139.73      1,091,580.00
LONE STAR STEAKHOUSE & SALOON              3.102 STAR    542307103     19.3400        24,900.00        329,309.24        481,566.00
LONE STAR TECHNOLOGIES INC                 0.000 LSS     542312103     14.8900        28,800.00      1,092,202.57        428,832.00
LYDALL INC.                                0.000 LDL     550819106     11.3500        17,800.00        288,770.90        202,030.00
MACDERMID INC.                             0.350 MRD     554273102     22.8500        35,600.00      1,149,936.85        813,460.01
MAF BANCORP INC                            1.768 MAFB    55261R108     33.9300        25,700.00        609,609.80        872,001.00
MAGNETEK INC                               0.000 MAG     559424106      4.4400        38,200.00        347,170.02        169,608.00
MANHATTAN ASSOCIATES INC                   0.000 MANH    562750109     23.6600        32,800.00      1,088,416.48        776,048.00
MANITOWOC COMPANY INC.                     1.098 MTW     563571108     25.5000        27,800.00        684,860.48        708,900.00
MAPINFO CORP                               0.000 MAPS    565105103      5.5500        26,200.00        367,167.50        145,410.00
MARCUS CORPORATION                         1.549 MCS     566330106     14.2000        34,000.00        562,270.15        482,800.00
MASSEY ENERGY CO                           1.646 MEE     576206106Q     9.7200        80,100.00        899,614.09        778,572.00
MATERIAL SCIENCES CORP.                    0.000 MSC     576674105     12.9400        15,400.00        162,589.87        199,276.00
MAVERICK TUBE CORP                         0.000 MVK     577914104     13.0300        44,200.00        638,926.00        575,926.00
