ASOF02   Date 01/21/2003 Time 18:53:03   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 093

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5BA       BARCLAYS - 500
Instrument - COM       COMMON STOCK

3M COMPANY                                 2.011 MMM     88579Y101Q   123.3000        43,982.00      4,972,782.33      5,422,980.60
ABBOTT LABORATORIES                        2.350 ABT     002824100Q    40.0000        26,453.00        971,007.23      1,058,120.00
ACE LTD                                    2.249 ACE     G0070K103     29.3400        29,727.00      1,041,721.45        872,190.18
ADTRAN INC.                                0.000 ADTN    00738A106     32.9000         1,400.00         27,596.94         46,060.00
AIR PROD. & CHEM.                          1.964 APD     009158106Q    42.7500         5,400.00        212,112.16        230,850.00
ALLSTATE CORP                              2.270 ALL     020002101Q    36.9900        32,250.00      1,210,079.61      1,192,927.50
ALLTEL CORP                                2.745 AT      020039103Q    51.0000        11,450.00        704,122.04        583,950.00
ALTERA CORP                                0.000 ALTR    021441100     12.3300        36,479.00        445,528.70        449,786.07
AMERADA HESS CORP.                         2.179 AHC     023551104Q    55.0500        24,560.00      1,574,196.33      1,352,028.00
AMERICAN AXLE & MFG HOLDINGS               0.000 AXL     024061103     23.4200         8,830.00        208,899.67        206,798.60
AMERICAN ELECTRIC POWER                    8.781 AEP     025537101Q    27.3300         9,680.00        230,917.51        264,554.40
AMERICAN EXPRESS CO.                       0.905 AXP     025816109Q    35.3500        19,840.00        703,296.10        701,344.00
AMERICAN INTL GROUP                        0.328 AIG     026874107Q    57.8500       184,724.00     10,661,389.00     10,686,283.40
AMGEN INC                                  0.000 AMGN    031162100     48.3400        57,399.00      2,781,864.39      2,774,667.66
AMSOUTH BANCORPORATION                     4.791 ASO     032165102     19.2000        11,618.00        234,971.28        223,065.60
ANDREW CORP.                               0.000 ANDW    034425108     10.2800         8,720.00         90,936.85         89,641.60
ANHEUSER-BUSCH                             1.611 BUD     035229103Q    48.4000        55,099.00      2,192,179.47      2,666,791.60
ANNALY MORTGAGE MANAGEMENT                14.468 NLY     035710409     18.8000         4,000.00         79,392.00         75,200.00
AOL TIME WARNER INC                        4.122 AOL     00184A105     13.1000       194,162.00      7,303,368.28      2,543,522.20
APPLIED MATERIALS INC.                     0.000 AMAT    038222105     13.0300         2,889.00         51,381.59         37,643.67
ARCHER DANIELS MIDLAND CO                  1.935 ADM     039483102Q    12.4000        54,986.00        705,018.62        681,826.40
ARVINMERITOR INC.                          2.399 ARM     043353101     16.6700         5,310.00        104,045.46         88,517.70
AT&T CORPORATION                           2.872 T       001957505Q    26.1100        13,544.00        508,500.00        353,633.82
AT&T WIRELESS SERVICES INC                 0.000 AWE     00209A106      5.6500       133,684.00        827,637.56        755,314.60
AUTOLIV, INC                               2.484 ALV     052800109     20.9300         2,760.00         54,362.89         57,766.80
AUTOZONE INC                               0.000 AZO     053332102     70.6500         2,559.00        179,746.36        180,793.35
AVNET INC.                                 2.770 AVT     053807103Q    10.8300        29,300.00        487,261.93        317,319.00
AVOCENT CORPORATION                        0.000 AVCT    053893103     22.2200         2,070.00         49,987.56         45,995.40
BAKER HUGHES CORP                          1.429 BHI     057224107Q    32.1900        20,712.00        614,238.26        666,719.28
BALL CORPORATION                           0.703 BLL     058498106Q    51.1900        32,314.00      1,544,663.09      1,654,153.66
BANK OF AMERICA CORP.                      3.679 BAC     060505104Q    69.5700       155,670.00     10,061,574.63     10,829,961.90
BANK ONE CORPORATION                       2.298 ONE     06423A103Q    36.5500        26,480.00      1,243,212.91        967,844.00
BANTA CORP                                 2.046 BN      066821109     31.2700         2,800.00        100,390.92         87,556.00
BARD C. R. INC.                            1.517 BCR     067383109Q    58.0000        22,090.00      1,207,193.98      1,281,220.00
BECTON DICKINSON & COMPANY                 1.303 BDX     075887109Q    30.6900        85,630.00      2,501,003.34      2,627,984.70
BELLSOUTH                                  3.092 BLS     079860102Q    25.8700        85,000.00      3,413,881.75      2,198,950.00
BERKLEY (WR) CORP                          0.908 BER     084423102     39.6100         1,590.00         55,082.22         62,979.90
BLACK & DECKER                             1.119 BDK     091797100Q    42.8900         3,850.00        177,049.84        165,126.50
BMC SOFTWARE                               0.000 BMC     055921100     17.1100        88,778.00      1,775,628.28      1,518,991.58
