ASOF02   Date 01/21/2003 Time 18:52:55   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 051

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SNP       S&P 500 PASSIVE
Instrument - COM       COMMON STOCK

COMCAST CORP - CL A                        0.000 CMCSA   20030N101     23.5700     1,042,301.00     30,083,040.69     24,567,034.58
COMERICA INC.                              4.440 CMA     200340107Q    43.2400        78,906.00      3,313,702.00      3,411,895.44
COMPUTER ASSOCIATE INTL. INC.              0.592 CA      204912109S    13.5000       258,888.00      7,472,294.00      3,494,988.00
COMPUTER SCIENCES                          0.000 CSC     205363104     34.4500        77,517.00      3,886,105.01      2,670,460.65
COMPUWARE CORP                             0.000 CPWR    205638109      4.8000       170,630.00      2,695,420.96        819,024.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     10.0200        84,750.00      3,279,260.24        849,195.00
CONAGRA FOODS, INC.                        3.958 CAG     205887102Q    25.0100       242,560.00      4,932,929.19      6,066,425.60
CONCORD EFS INC.                           0.000 CE      206197105     15.7400       229,710.00      4,048,895.30      3,615,635.40
CONOCOPHILLIPS                             3.306 COP     20825C104Q    48.3900       305,692.00     13,164,613.85     14,792,435.88
CONSOLIDATED EDISON INC.                   5.231 ED      209115104Q    42.8200        96,478.00      3,295,530.57      4,131,187.96
CONSTELLATION ENERGY GROUP INC             3.450 CEG     210371100Q    27.8200        74,389.00      2,234,702.84      2,069,501.98
CONVERGYS CORPORATION                      0.000 CVG     212485106     15.1500        78,268.00      2,010,569.47      1,185,760.20
COOPER INDUSTRIES LTD - CLASS              3.840 CBE     G24182100Q    36.4500        41,580.00      1,630,476.03      1,515,591.00
COOPER TIRE & RUBBER                       2.737 CTB     216831107Q    15.3400        33,249.00        654,483.10        510,039.66
COORS (ADOLPH) CL-B                        1.338 RKY     217016104Q    61.2500        16,425.00        593,387.07      1,006,031.25
CORNING INC                                0.000 GLW     219350105Q     3.3100       518,389.00     11,070,072.50      1,715,867.59
COSTCO WHOLESALE CORP.                     0.000 COST    22160K105     28.0600       205,766.00      5,247,907.45      5,773,793.96
COUNTRYWIDE FINANCIAL CORP                 0.929 CFC     222372104Q    51.6500        57,035.00      2,114,504.48      2,945,857.75
CRANE CO                                   2.007 CR      224399105Q    19.9300        26,894.00        505,179.90        535,997.42
CSX CORP.                                  1.412 CSX     126408103Q    28.3100        96,230.00      3,470,698.35      2,724,271.30
CUMMINS INC.                               4.265 CUM     231021106Q    28.1300        18,772.00        788,853.42        528,056.36
CVS CORP.                                  0.921 CVS     126650100Q    24.9700       177,489.00      5,516,823.72      4,431,900.33
DANA CORP                                  0.340 DCN     235811106Q    11.7600        67,060.00      1,702,386.38        788,625.60
DANAHER CORP                               0.152 DHR     235851102     65.7000        68,784.00      2,981,991.96      4,519,108.80
DARDEN RESTAURANTS INC                     0.391 DRI     237194105     20.4500        77,138.00        895,251.36      1,577,472.10
DEERE & CO.                                1.919 DE      244199105Q    45.8500       107,739.00      3,606,267.22      4,939,833.15
DELL COMPUTER CORP.                        0.000 DELL    247025109     26.7400     1,169,557.00     18,240,086.71     31,273,954.18
DELPHI AUTOMOTIVE SYSTEMS CORP             3.478 DPH     247126105      8.0500       252,196.00      3,176,800.89      2,030,177.80
DELTA AIR LINES, INC.                      0.826 DAL     247361108Q    12.1000        55,731.00      1,978,291.95        674,345.10
DELUXE CORP.                               3.515 DLX     248019101Q    42.1000        27,840.00        863,172.33      1,172,064.00
DEVON ENERGY CORPORATION                   0.435 DVN     25179M103     45.9000        70,765.00      2,905,716.48      3,248,113.50
DILLARDS INC. CL-A                         1.008 DDS     254067101Q    15.8600        38,194.00      1,125,739.48        605,756.84
DISNEY (WALT) CO.                          1.287 DIS     254687106Q    16.3100       922,270.00     20,021,016.04     15,042,223.70
DOLLAR GENERAL                             1.087 DG      256669102     11.9500       150,487.00      2,430,833.61      1,798,319.65
DOMINION RESOURCES INC-VA                  4.699 D       25746U109Q    54.9000       138,736.00      6,383,659.73      7,616,606.40
DONNELLEY (R.R.) & SONS CO.                4.593 DNY     257867101Q    21.7700        51,141.00      1,502,841.16      1,113,339.57
DOVER CORP.                                1.851 DOV     260003108Q    29.1600        91,375.00      2,348,671.31      2,664,495.00
DOW CHEMICAL CO                            4.511 DOW     260543103Q    29.7000       411,458.00     11,104,685.65     12,220,302.60
DOW JONES & CO INC                         2.313 DJ      260561105Q    43.2300        37,221.00      1,601,378.36      1,609,063.83
