ASOF02   Date 01/21/2003 Time 18:52:46   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 007

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAL       LARGE CAP VALUE ACTI
Instrument - COM       COMMON STOCK

SAFEWAY INC                                0.000 SWY     786514208     23.3600       263,400.00      8,882,671.29      6,153,024.00
SANMINA-SCI CORP                           0.000 SANM    800907107      4.4900     1,238,500.00     10,854,993.08      5,560,865.00
SBC COMMUNICATIONS INC.                    3.983 SBC     78387G103Q    27.1100     1,576,400.00     67,633,657.69     42,736,204.00
SCHLUMBERGER                               1.781 SLB     806857108Q    42.0900       275,700.00     16,548,500.56     11,604,213.00
SCIENTIFIC ATLANTA INC.                    0.337 SFA     808655104Q    11.8600        71,500.00      2,942,790.75        847,990.00
SEALED AIR CORP.                           0.000 SEE     81211K100     37.3000        41,500.00        906,588.93      1,547,950.00
SEARS ROEBUCK & CO.                        3.841 S       812387108Q    23.9500       164,000.00      6,887,560.61      3,927,800.00
SEMPRA ENERGY                              4.228 SRE     816851109     23.6500       153,700.00      3,360,029.88      3,635,005.00
SIEBEL SYSTEMS INC.                        0.000 SEBL    826170102      7.4800       243,200.00      3,384,565.87      1,819,136.00
SOLECTRON CORP                             0.000 SLR     834182107      3.5500     1,196,200.00     14,882,517.97      4,246,510.00
SOUTHERN CO                                4.825 SO      842587107Q    28.3900       280,000.00      5,179,278.69      7,949,200.00
SOUTHTRUST CORP                            3.380 SOTR    844730101     24.8500       164,000.00      3,624,400.00      4,075,400.00
SOUTHWEST AIRLINES                         0.143 LUV     844741108Q    13.9000       255,500.00      3,422,368.27      3,551,450.00
SPRINT CORP.                               3.453 FON     852061100Q    14.4800       465,900.00     24,264,933.64      6,746,232.00
SPRINT PCS GROUP                           0.000 PCS     852061506      4.3800     2,076,000.00     13,281,393.98      9,092,880.00
ST. PAUL COMPANIES                         3.406 SPC     792860108Q    34.0500       160,900.00      5,973,939.47      5,478,645.00
STANLEY WORKS                              2.949 SWK     854616109Q    34.5800        38,600.00      1,446,760.38      1,334,788.00
STARWOOD RESORTS                           3.538 HOT     85590A203     23.7400        32,300.00      1,087,230.83        766,802.00
STATE STREET CORP                          1.333 STT     857477103     39.0000       154,300.00      6,021,926.21      6,017,700.00
SUN MICROSYSTEMS INC.                      0.000 SUNW    866810104      3.1100     2,415,100.00     32,530,420.51      7,510,961.00
SUNGARD DATA SYSTEMS                       0.000 SDS     867363103     23.5600       214,600.00      4,977,543.69      5,055,976.00
SUNOCO, INC.                               3.013 SUN     86764P109Q    33.1800        41,700.00      1,644,810.63      1,383,606.00
SUNTRUST BANKS INC.                        3.021 STI     867914103Q    56.9200       134,800.00      8,453,781.65      7,672,816.00
SYMBOL TECHNOLOGIES INC                    0.243 SBL     871508107      8.2200       162,500.00      3,323,020.00      1,335,750.00
SYNOVUS FINANCIAL CORP                     3.041 SNV     87161C105     19.4000       197,900.00      4,722,009.09      3,839,260.00
T ROWE PRICE GROUP INC.                    2.492 TROW    74144T108Q    27.2800        61,000.00      1,707,334.00      1,664,080.00
TECO ENERGY                                9.179 TE      872375100Q    15.4700        67,700.00      1,476,372.13      1,047,319.00
TELLABS INC.                               0.000 TLAB    879664100      7.2700       189,900.00      7,096,878.37      1,380,573.00
TEMPLE-INLAND INC.                         2.856 TIN     879868107Q    44.8100        13,800.00        702,345.37        618,378.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100     16.4000       739,950.00     13,489,432.00     12,135,180.00
TERADYNE INC                               0.000 TER     880770102     13.0100        83,800.00      4,475,935.38      1,090,238.00
TEXAS INSTRS INC                           0.599 TXN     882508104Q    15.0100       883,600.00     31,455,621.87     13,262,836.00
TEXTRON INC.                               3.024 TXT     883203101Q    42.9900       108,100.00      6,686,156.90      4,647,219.00
TMP WORLDWIDE INC                          0.000 TMPW    872941109     11.3100        51,500.00      2,573,252.13        582,465.00
TRANSOCEAN SEDCO FOREX INC.                0.517 RIG     G90078109     23.2000       234,700.00     11,120,705.74      5,445,040.00
TRAVELERS PROPERTY CASUALTY -              0.000 TAP.B   89420G406     14.6500       532,000.00      8,899,461.39      7,793,800.00
TRIBUNE CO                                 0.967 TRB     896047107Q    45.4600       112,300.00      4,164,666.25      5,105,158.00
TXU CORPORATION                            2.676 TXU     873168108Q    18.6800       260,100.00      6,585,948.58      4,858,668.00
TYCO INT'L. LTD NEW                        0.292 TYC     902124106Q    17.0800     1,323,700.00     44,818,177.85     22,608,796.00
