ASOF02   Date 01/21/2003 Time 18:52:49   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 020

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

APPLIED MATERIALS INC.                     0.000 AMAT    038222105     13.0300       910,200.00     16,159,395.48     11,859,906.00
ARCHER DANIELS MIDLAND CO                  1.935 ADM     039483102Q    12.4000        62,812.00        803,197.05        778,868.80
ASHLAND INC                                3.855 ASH     044204105Q    28.5300        46,000.00      1,389,917.00      1,312,380.00
AT&T CORPORATION                           2.872 T       001957505Q    26.1100       506,186.00     15,357,384.39     13,216,516.46
AT&T WIRELESS SERVICES INC                 0.000 AWE     00209A106      5.6500     2,265,607.00     33,866,115.56     12,800,679.55
AUTODESK INC.                              0.839 ADSK    052769106Q    14.3000        87,000.00      1,028,148.60      1,244,100.00
AUTOMATIC DATA PROC.                       1.222 ADP     053015103Q    39.2500       377,075.00     12,458,052.86     14,800,193.75
AUTOZONE INC                               0.000 AZO     053332102     70.6500        16,000.00      1,084,160.00      1,130,400.00
AVON PRODUCTS                              1.485 AVP     054303102Q    53.8700       156,200.00      5,681,590.23      8,414,494.00
BAKER HUGHES CORP                          1.429 BHI     057224107Q    32.1900       234,900.00      6,655,042.29      7,561,431.00
BANK OF AMERICA CORP.                      3.679 BAC     060505104Q    69.5700     1,078,700.00     59,095,884.00     75,045,159.00
BANK OF NEW YORK CO, INC                   3.172 BK      064057102Q    23.9600       447,000.00     15,130,570.27     10,710,120.00
BANK ONE CORPORATION                       2.298 ONE     06423A103Q    36.5500       767,800.00     27,201,293.43     28,063,090.00
BAXTER INTL                                2.071 BAX     071813109Q    28.0000       488,600.00     13,205,505.97     13,680,800.00
BB&T CORPORATION                           3.136 BBT     054937107     36.9900       281,000.00      9,566,293.41     10,394,190.00
BEAR STEARNS COMPANIES INC                 1.144 BSC     073902108     59.4000        38,662.00      1,871,158.24      2,296,522.80
BECTON DICKINSON & COMPANY                 1.303 BDX     075887109Q    30.6900       169,900.00      5,426,842.90      5,214,231.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     34.5300       258,400.00      5,780,106.88      8,922,552.00
BELLSOUTH                                  3.092 BLS     079860102Q    25.8700     1,458,500.00     41,355,018.09     37,731,395.00
BEST BUY COMPANY INC                       0.000 BBY     086516101     24.1500       321,600.00     11,011,355.32      7,766,640.00
BIG LOTS, INC.                             0.000 BLI     089302103     13.2300        72,000.00      1,280,030.40        952,560.00
BIOGEN INC.                                0.000 BGEN    090597105     40.0600       125,000.00      6,765,991.57      5,007,500.00
BIOMET INC.                                0.348 BMET    090613100     28.6600       152,387.00      2,966,285.40      4,367,411.42
BJ SERVICES CO                             0.000 BJS     055482103     32.3100       109,000.00      2,669,414.46      3,521,790.00
BLACK & DECKER                             1.119 BDK     091797100Q    42.8900        52,000.00      2,045,118.29      2,230,280.00
BMC SOFTWARE                               0.000 BMC     055921100     17.1100       231,000.00      3,878,021.47      3,952,410.00
BOEING CO                                  2.061 BA      097023105Q    32.9900       555,800.00     17,662,284.95     18,335,842.00
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     42.5200       303,700.00      6,743,571.86     12,913,324.00
BOWATER INC.                               1.907 BOW     102183100Q    41.9500        60,000.00      2,853,802.50      2,517,000.00
BRISTOL-MYERS SQUIBB                       4.838 BMY     110122108Q    23.1500     1,318,500.00     37,872,990.61     30,523,275.00
BROADCOM CORP CL A                         0.000 BRCM    111320107     15.0600       167,800.00     14,824,367.33      2,527,068.00
BROWN-FORMAN -CL B                         2.295 BF.B    115637209Q    65.3600         2,200.00        122,432.82        143,792.00
BRUNSWICK CORP                             2.517 BC      117043109Q    19.8600        57,100.00      1,067,340.09      1,134,006.00
BURLINGTON NORTHERN SANTA FE               1.845 BNI     12189T104Q    26.0100       168,800.00      4,651,778.75      4,390,488.00
BURLINGTON RESOURCES                       1.289 BR      122014103Q    42.6500       134,000.00      4,915,093.20      5,715,100.00
CALPINE CORPORATION                        0.000 CPN     131347106      3.2600       247,000.00      7,217,092.05        805,220.00
CAMPBELL SOUP CO.                          2.684 CPB     134429109Q    23.4700       209,900.00      5,147,334.95      4,926,353.00
CAPITAL ONE FINANCIAL CORP.                0.370 COF     14040H105     29.7200       142,600.00      7,448,101.36      4,238,072.00
CARDINAL HEALTH INC.                       0.168 CAH     14149Y108Q    59.1900       312,450.00     11,004,033.10     18,493,915.50
