ASOF02   Date 01/21/2003 Time 18:52:46   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 003

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAL       LARGE CAP VALUE ACTI
Instrument - COM       COMMON STOCK

COMPUWARE CORP                             0.000 CPWR    205638109      4.8000       524,500.00      3,543,254.80      2,517,600.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     10.0200       110,700.00      2,920,882.61      1,109,214.00
CONAGRA FOODS, INC.                        3.958 CAG     205887102Q    25.0100       197,800.00      4,212,140.33      4,946,978.00
CONOCOPHILLIPS                             3.306 COP     20825C104Q    48.3900       329,996.00     16,572,169.20     15,968,506.44
CONVERGYS CORPORATION                      0.000 CVG     212485106     15.1500       420,200.00      8,249,540.52      6,366,030.00
COOPER INDUSTRIES LTD - CLASS              3.840 CBE     G24182100Q    36.4500        56,900.00      2,276,934.06      2,074,005.00
CORNING INC                                0.000 GLW     219350105Q     3.3100     1,473,800.00     24,814,916.13      4,878,278.00
COSTCO WHOLESALE CORP.                     0.000 COST    22160K105     28.0600       189,900.00      8,168,299.29      5,328,594.00
CSX CORP.                                  1.412 CSX     126408103Q    28.3100        97,300.00      4,035,274.68      2,754,563.00
CVS CORP.                                  0.921 CVS     126650100Q    24.9700       145,500.00      5,089,888.55      3,633,135.00
DANA CORP                                  0.340 DCN     235811106Q    11.7600        74,700.00      1,709,503.97        878,472.00
DANAHER CORP                               0.152 DHR     235851102     65.7000        22,400.00        877,753.75      1,471,680.00
DEERE & CO.                                1.919 DE      244199105Q    45.8500       130,700.00      5,486,736.34      5,992,595.00
DELPHI AUTOMOTIVE SYSTEMS CORP             3.478 DPH     247126105      8.0500       282,000.00      2,600,382.63      2,270,100.00
DELTA AIR LINES, INC.                      0.826 DAL     247361108Q    12.1000       383,100.00      8,121,337.56      4,635,510.00
DEVON ENERGY CORPORATION                   0.435 DVN     25179M103     45.9000       147,800.00      7,091,757.70      6,784,020.00
DISNEY (WALT) CO.                          1.287 DIS     254687106Q    16.3100       976,700.00     31,971,950.71     15,929,977.00
DOMINION RESOURCES INC-VA                  4.699 D       25746U109Q    54.9000       166,300.00      6,972,321.97      9,129,870.00
DONNELLEY (R.R.) & SONS CO.                4.593 DNY     257867101Q    21.7700        56,600.00      1,685,661.16      1,232,182.00
DOVER CORP.                                1.851 DOV     260003108Q    29.1600        97,700.00      3,702,945.56      2,848,932.00
DOW CHEMICAL CO                            4.511 DOW     260543103Q    29.7000       480,000.00     15,576,571.94     14,256,000.00
DTE ENERGY COMPANY                         4.439 DTE     233331107Q    46.4000        77,300.00      2,865,685.72      3,586,720.00
DUKE ENERGY CORPORATION                    5.629 DUK     264399106Q    19.5400       834,800.00     20,730,659.54     16,311,992.00
E I DUPONT DE NEM.                         3.301 DD      263534109Q    42.4000       492,600.00     29,116,990.50     20,886,240.00
EASTMAN CHEMICAL CO.                       4.786 EMN     277432100Q    36.7700        30,800.00      1,347,317.14      1,132,516.00
EASTMAN KODAK                              5.137 EK      277461109Q    35.0400        92,300.00      5,515,273.90      3,234,192.00
EATON CORP.                                2.253 ETN     278058102Q    78.1100        32,800.00      2,379,046.40      2,562,008.00
EDISON INTERNATIONAL                       0.000 EIX     281020107Q    11.8500       154,300.00      3,085,337.02      1,828,455.00
EL PASO CORP                              12.500 EP      28336L109      6.9600     1,335,400.00     30,269,807.84      9,294,384.00
ELECTRONIC DATA SYSTEMS                    3.255 EDS     285661104Q    18.4300       447,200.00     13,359,532.27      8,241,896.00
EMC CORP                                   0.000 EMC     268648102      6.1400     2,823,700.00     37,900,525.06     17,337,518.00
EMERSON ELECTRIC CO                        3.087 EMR     291011104Q    50.8500        15,100.00        636,526.13        767,835.00
ENGELHARD CORP.                            1.789 EC      292845104Q    22.3500        55,900.00      1,606,879.04      1,249,365.00
ENTERGY CORP.                              3.070 ETR     29364G103Q    45.5900       106,000.00      3,017,789.66      4,832,540.00
EOG RESOURCES INC                          0.400 EOG     26875P101     39.9200        71,200.00      2,579,620.28      2,842,304.00
EXELEON CORP                               3.335 EXC     30161N101Q    52.7700       148,200.00      5,249,747.11      7,820,514.00
EXXON MOBIL CORPORATION                    2.633 XOM     30231G102Q    34.9400     3,348,100.00     99,183,683.96    116,982,614.00
FEDERATED DEPARTMENT STORES                0.000 FD      31410H101     28.7600        89,400.00      3,646,864.81      2,571,144.00
FEDEX CORPORATION                          0.368 FDX     31428X106     54.2200       101,900.00      4,084,878.86      5,525,018.00
