ASOF02   Date 01/21/2003 Time 18:52:49   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 023

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

EVEREST RE GROUP LTD.                      0.578 RE      G3223R108     55.3000        29,500.00      2,018,761.01      1,631,350.00
EXELEON CORP                               3.335 EXC     30161N101Q    52.7700       234,475.00      8,671,611.13     12,373,245.75
EXXON MOBIL CORPORATION                    2.633 XOM     30231G102Q    34.9400     4,494,038.00     96,910,562.31    157,021,687.72
FAMILY DOLLAR STORES                       0.833 FDO     307000109Q    31.2100       125,600.00      3,518,305.56      3,919,976.00
FED. NATL. MTG. ASSN.                      2.051 FNM     313586109Q    64.3300       752,100.00     29,656,818.77     48,382,593.00
FEDERATED DEPARTMENT STORES                0.000 FD      31410H101     28.7600       134,600.00      4,674,117.19      3,871,096.00
FEDEX CORPORATION                          0.368 FDX     31428X106     54.2200       206,500.00      9,456,756.25     11,196,430.00
FIFTH THIRD BANCORP                        1.776 FITB    316773100Q    58.5500       458,570.00     21,780,531.37     26,849,273.50
FIRST DATA CORP                            0.225 FDC     319963104Q    35.4100       437,800.00      9,176,907.51     15,502,498.00
FIRST ENERGY CORP.                         4.549 FE      337932107Q    32.9700       231,083.00      7,194,581.97      7,618,806.51
FIRST TENNESSEE NATL CORP                  3.338 FTN     337162101     35.9400        49,800.00      1,612,921.79      1,789,812.00
FISERV INC. WISCONSIN                      0.000 FISV    337738108     33.9500        40,000.00      1,467,497.50      1,358,000.00
FLEETBOSTON FINANCIAL CORP                 5.761 FBF     339030108Q    24.3000       523,932.00     16,223,678.21     12,731,547.60
FLUOR CORP (NEW)                           2.285 FLR     343412102     28.0000       135,810.00      4,974,680.00      3,802,680.00
FORD MOTOR COMPANY                         4.301 F       345370860      9.3000     1,053,263.00     17,099,964.72      9,795,345.90
FOREST LABORATORIES INC.                   0.000 FRX     345838106     98.2200        95,800.00      4,991,502.27      9,409,476.00
FORTUNE BRANDS INC.                        2.322 FO      349631101Q    46.5100       135,800.00      4,057,333.62      6,316,058.00
FPL GROUP INC.                             3.858 FPL     302571104Q    60.1300       139,800.00      6,730,518.42      8,406,174.00
FRANKLIN RESOURCES INC                     0.880 BEN     354613101Q    34.0800       180,900.00      5,987,359.50      6,165,072.00
FREDDIE MAC                                1.490 FRE     313400301Q    59.0500       611,700.00     31,902,559.41     36,120,885.00
FREEPORT MCMORAN CLASS B                   0.000 FCX     35671D857     16.7800       362,800.00      4,661,046.21      6,087,784.00
GANNETT INC                                1.337 GCI     364730101Q    71.8000       176,700.00      8,424,115.09     12,687,060.00
GAP INC                                    0.579 GPS     364760108Q    15.5200       503,800.00      8,646,460.95      7,818,976.00
GATEWAY INC.                               0.000 GTW     367626108      3.1400       242,600.00     10,478,496.68        761,764.00
GENERAL DYNAMICS CORP.                     1.511 GD      369550108Q    79.3700        64,300.00      3,865,924.44      5,103,491.00
GENERAL ELECTRIC CO                        3.121 GE      369604103Q    24.3500     6,735,800.00     88,266,466.91    164,016,730.00
GENERAL MILLS INC                          2.342 GIS     370334104Q    46.9500       190,800.00      7,872,073.78      8,958,060.00
GENERAL MOTORS CORP                        5.425 GM      370442105Q    36.8600       376,113.00     19,712,930.16     13,863,525.18
GENUINE PARTS CO                           3.766 GPC     372460105Q    30.8000       159,100.00      5,479,685.04      4,900,280.00
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     29.5700       141,700.00      4,510,767.34      4,190,069.00
GEORGIA PACIFIC                            3.094 GP      373298108Q    16.1600       271,964.00      6,227,913.08      4,394,938.24
GILLETTE CO                                2.141 G       375766102Q    30.3600       768,600.00     26,369,063.07     23,334,696.00
GOLDEN WEST FINANCIAL CORP                 0.473 GDW     381317106Q    71.8100        26,200.00      1,542,317.39      1,881,422.00
GOLDMAN SACHS GROUP INC                    0.704 GS      38141G104     68.1000       176,600.00     13,390,836.00     12,026,460.00
GOODRICH CORP.                             4.366 GR      382388106Q    18.3200        58,000.00      2,001,586.51      1,062,560.00
GRAINGER W W INC                           1.396 GWW     384802104Q    51.5500        34,500.00      1,302,119.99      1,778,475.00
GREAT LAKES CHEMICAL CORP.                 1.507 GLK     390568103Q    23.8800        33,800.00        845,499.40        807,144.00
GUIDANT CORP.                              0.000 GDT     401698105Q    30.8500       229,300.00      8,912,798.60      7,073,905.00
H & R BLOCK INC.                           1.791 HRB     093671105Q    40.2000       148,800.00      5,941,636.21      5,981,760.00
