ASOF02   Date 01/21/2003 Time 18:52:56   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 059

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SNP       S&P 500 PASSIVE
Instrument - COM       COMMON STOCK

SYNOVUS FINANCIAL CORP                     3.041 SNV     87161C105     19.4000       135,362.00      2,798,493.94      2,626,022.80
SYSCO CORP.                                1.477 SYY     871829107Q    29.7900       296,640.00      4,444,369.41      8,836,905.60
T ROWE PRICE GROUP INC.                    2.492 TROW    74144T108Q    27.2800        55,231.00      1,803,628.44      1,506,701.68
TARGET CORP                                0.800 TGT     87612E106Q    30.0000       410,189.00      8,226,163.33     12,305,670.00
TECO ENERGY                                9.179 TE      872375100Q    15.4700        79,301.00      1,707,012.98      1,226,786.47
TEKTRONIX, INC.                            0.000 TEK     879131100Q    18.1900        39,309.00        651,788.03        715,030.71
TELLABS INC.                               0.000 TLAB    879664100      7.2700       186,015.00      5,307,447.52      1,352,329.05
TEMPLE-INLAND INC.                         2.856 TIN     879868107Q    44.8100        24,261.00      1,233,157.75      1,087,135.41
TENET HEALTHCARE CORP                      0.000 THC     88033G100     16.4000       220,231.00      4,733,555.24      3,611,788.40
TERADYNE INC                               0.000 TER     880770102     13.0100        82,689.00      2,292,773.63      1,075,783.89
TEXAS INSTRS INC                           0.599 TXN     882508104Q    15.0100       781,694.00     18,977,165.55     11,733,226.94
TEXTRON INC.                               3.024 TXT     883203101Q    42.9900        62,109.00      2,642,584.92      2,670,065.91
THERMO ELECTRON CORP.                      0.000 TMO     883556102     20.1200        73,801.00      1,882,413.65      1,484,876.12
THOMAS & BETTS CORP.                       0.000 TNB     884315102Q    16.9000        26,336.00        782,907.42        445,078.40
TIFFANY & CO                               0.669 TIF     886547108     23.9100        65,726.00      1,427,380.84      1,571,508.66
TJX COS. INC.                              0.614 TJX     872540109Q    19.5200       238,556.00      2,177,737.75      4,656,613.12
TMP WORLDWIDE INC                          0.000 TMPW    872941109     11.3100        50,251.00      2,664,204.38        568,338.81
TORCHMARK CORP                             0.985 TMK     891027104Q    36.5300        53,488.00      1,510,338.81      1,953,916.64
TOYS R US INC.                             0.000 TOY     892335100     10.0000        95,962.00      2,430,274.38        959,620.00
TRANSOCEAN SEDCO FOREX INC.                0.517 RIG     G90078109     23.2000       144,130.00      5,549,630.93      3,343,816.00
TRAVELERS PROPERTY CASUALTY -              0.000 TAP.B   89420G406     14.6500       453,200.00      7,332,976.04      6,639,380.00
TRIBUNE CO                                 0.967 TRB     896047107Q    45.4600       137,616.00      3,686,455.60      6,256,023.36
TUPPERWARE CORPORATION                     5.835 TUP     899896104     15.0800        26,373.00        703,843.04        397,704.84
TXU CORPORATION                            2.676 TXU     873168108Q    18.6800       145,473.00      5,362,815.76      2,717,435.64
TYCO INT'L. LTD NEW                        0.292 TYC     902124106Q    17.0800       901,015.00     25,882,719.71     15,389,336.20
UNION PACIFIC CORP.                        1.536 UNP     907818108Q    59.8700       114,387.00      5,772,362.36      6,848,349.69
UNION PLANTERS CORP.                       4.726 UPC     908068109     28.1400        89,471.00      2,706,436.05      2,517,713.94
UNISYS CORP.                               0.000 UIS     909214108      9.9000       146,572.00      3,065,950.52      1,451,062.80
UNITED PARCEL SERVICES INC                 1.204 UPS     911312106     63.0800       504,191.00     33,623,791.05     31,804,368.28
UNITED STATES STEEL CORP.                  1.524 X       912909108Q    13.1200        46,212.00      1,045,041.57        606,301.44
UNITED TECHNOLOGIES                        1.582 UTX     913017109Q    61.9400       213,886.00      8,782,149.28     13,248,098.84
UNITEDHEALTH GROUP INC                     0.035 UNH     91324P102A    83.5000       137,473.00      5,782,100.25     11,478,995.50
UNIVISION COMMUNICATIONS                   0.000 UVN     914906102     24.5000       103,492.00      3,447,069.58      2,535,554.00
UNOCAL                                     2.616 UCL     915289102Q    30.5800       116,469.00      3,621,211.12      3,561,622.02
UNUMPROVIDENT CORP.                        3.363 UNM     91529Y106Q    17.5400       109,034.00      3,430,646.02      1,912,456.36
US BANCORP                                 3.675 USB     902973304     21.2200       865,099.00     16,799,178.69     18,357,400.78
UST INC.                                   5.743 UST     902911106Q    33.4300        76,310.00      2,240,710.21      2,551,043.30
V F CORP                                   2.773 VFC     918204108Q    36.0500        49,098.00      1,529,487.53      1,769,982.90
VERITAS SOFTWARE CORPORATION               0.000 VRTS    923436109     15.6200       185,842.00      6,815,198.16      2,902,852.04
