ASOF02   Date 01/21/2003 Time 18:52:48   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 019

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

3M COMPANY                                 2.011 MMM     88579Y101Q   123.3000       186,400.00     12,906,849.77     22,983,120.00
ABBOTT LABORATORIES                        2.350 ABT     002824100Q    40.0000     1,149,300.00     36,756,852.17     45,972,000.00
ACE LTD                                    2.249 ACE     G0070K103     29.3400       421,000.00     14,665,101.40     12,352,140.00
ADC COMMUNICATIONS INC                     0.000 ADCT    000886101      2.0900       691,200.00      8,785,279.61      1,444,608.00
ADOBE SYSTEMS INC.                         0.201 ADBE    00724F101Q    24.8010       165,700.00      4,801,372.10      4,109,525.70
ADVANCED MICRO DEVICES INC.                0.000 AMD     007903107      6.4600        83,100.00      1,627,651.81        536,826.00
AES CORP                                   0.000 AES     00130H105      3.0200       354,400.00     11,516,617.65      1,070,288.00
AETNA INC.                                 0.097 AET     00817Y108     41.1200       114,300.00      3,854,827.09      4,700,016.00
AGILENT TECHNOLOGIES INC                   0.000 A       00846U101     17.9600       272,840.00      8,215,812.73      4,900,206.40
AIR PROD. & CHEM.                          1.964 APD     009158106Q    42.7500       153,900.00      4,818,590.26      6,579,225.00
ALBERTSON'S, INC.                          3.414 ABS     013104104Q    22.2600       110,600.00      3,535,813.60      2,461,956.00
ALCOA INC.                                 2.633 AA      013817101Q    22.7800       672,800.00     16,254,927.42     15,326,384.00
ALLEGHENY ENERGY INC.                     22.751 AYE     017361106Q     7.5600        82,900.00      1,848,088.59        626,724.00
ALLEGHENY TECHNOLOGIES INC                 3.852 ATI     01741R102      6.2300        23,150.00        610,815.53        144,224.50
ALLERGAN PHARMACEUTICALS INC.              0.624 AGN     018490102Q    57.6200       163,700.00     10,676,534.01      9,432,394.00
ALLSTATE CORP                              2.270 ALL     020002101Q    36.9900       472,700.00     12,851,039.58     17,485,173.00
ALLTEL CORP                                2.745 AT      020039103Q    51.0000       259,200.00     13,531,637.82     13,219,200.00
ALTERA CORP                                0.000 ALTR    021441100     12.3300       255,000.00      7,535,697.13      3,144,150.00
AMERADA HESS CORP.                         2.179 AHC     023551104Q    55.0500        58,700.00      4,185,645.21      3,231,435.00
AMEREN CORP.                               6.110 AEE     023608102Q    41.5700        69,000.00      3,051,035.10      2,868,330.00
AMERICAN ELECTRIC POWER                    8.781 AEP     025537101Q    27.3300       173,000.00      6,264,432.43      4,728,090.00
AMERICAN EXPRESS CO.                       0.905 AXP     025816109Q    35.3500       713,700.00     19,170,518.78     25,229,295.00
AMERICAN GREETING CL A                     2.531 AM      026375105Q    15.8000        33,300.00        465,695.82        526,140.00
AMERICAN INTL GROUP                        0.328 AIG     026874107Q    57.8500     1,730,796.00     44,936,782.57    100,126,548.60
AMERICAN POWER CONVERSION                  0.000 APCC    029066107     15.1500       192,100.00      2,883,872.59      2,910,315.00
AMERISOURCEBERGEN CORP                     0.184 ABC     03073E105     54.3100        70,010.00      4,371,719.91      3,802,243.10
AMGEN INC                                  0.000 AMGN    031162100     48.3400       828,992.00     25,628,336.66     40,073,473.28
AMSOUTH BANCORPORATION                     4.791 ASO     032165102     19.2000       195,000.00      4,041,782.04      3,744,000.00
ANADARKO PETROLEUM CORP                    0.835 APC     032511107Q    47.9000       165,575.00      7,175,144.58      7,931,042.50
ANALOG DEVICES                             0.000 ADI     032654105     23.8700        24,400.00        702,305.57        582,428.00
ANDREW CORP.                               0.000 ANDW    034425108     10.2800        56,000.00        564,560.00        575,680.00
ANHEUSER-BUSCH                             1.611 BUD     035229103Q    48.4000       513,700.00      9,458,437.78     24,863,080.00
ANTHEM INC                                 0.000 ATH     03674B104     62.9000        83,800.00      5,044,212.01      5,271,020.00
AOL TIME WARNER INC                        4.122 AOL     00184A105     13.1000     2,953,400.00     86,583,933.30     38,689,540.00
AON CORP                                   3.176 AOC     037389103Q    18.8900       233,200.00      7,614,421.77      4,405,148.00
APACHE CORP.                               0.701 APA     037411105     56.9900        95,126.00      4,806,283.96      5,421,230.74
APOLLO GROUP INC                           0.000 APOL    037604105     44.0000        90,000.00      1,707,956.66      3,960,000.00
APPLE COMPUTER INC.                        0.000 AAPL    037833100     14.3300       233,000.00      4,142,266.62      3,338,890.00
APPLERA CORP - APPLIED BIOSYST             0.969 ABI     038020103Q    17.5400       152,600.00      3,443,270.24      2,676,604.00
