ASOF02   Date 01/21/2003 Time 18:52:45   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 001

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAL       LARGE CAP VALUE ACTI
Instrument - COM       COMMON STOCK

ACE LTD                                    2.249 ACE     G0070K103     29.3400       124,500.00      4,598,919.99      3,652,830.00
ADC COMMUNICATIONS INC                     0.000 ADCT    000886101      2.0900       353,500.00      7,826,612.09        738,815.00
ADVANCED MICRO DEVICES INC.                0.000 AMD     007903107      6.4600       160,900.00      3,184,249.77      1,039,414.00
AES CORP                                   0.000 AES     00130H105      3.0200       288,400.00      8,064,042.31        870,968.00
AETNA INC.                                 0.097 AET     00817Y108     41.1200        72,300.00      1,640,961.56      2,972,976.00
AFLAC INC                                  0.796 AFL     001055102     30.1200       201,200.00      4,283,193.20      6,060,144.00
AGILENT TECHNOLOGIES INC                   0.000 A       00846U101     17.9600       246,200.00      9,145,019.03      4,421,752.00
AIR PROD. & CHEM.                          1.964 APD     009158106Q    42.7500        57,500.00      2,230,724.09      2,458,125.00
ALBERTSON'S, INC.                          3.414 ABS     013104104Q    22.2600       181,900.00      6,763,952.68      4,049,094.00
ALCOA INC.                                 2.633 AA      013817101Q    22.7800       527,900.00     16,651,953.09     12,025,562.00
ALLEGHENY ENERGY INC.                     22.751 AYE     017361106Q     7.5600        56,300.00      1,770,190.81        425,628.00
ALLIED WASTE INDUSTRIES                    0.000 AW      019589308     10.0000        90,100.00      1,261,400.00        901,000.00
ALLSTATE CORP                              2.270 ALL     020002101Q    36.9900       352,500.00     12,855,410.56     13,038,975.00
ALLTEL CORP                                2.745 AT      020039103Q    51.0000       147,100.00     10,398,097.90      7,502,100.00
AMBAC FINANCIAL GROUP INC.                 0.711 ABK     023139108Q    56.2400        44,200.00      1,826,412.38      2,485,808.00
AMERADA HESS CORP.                         2.179 AHC     023551104Q    55.0500        41,000.00      2,523,718.10      2,257,050.00
AMEREN CORP.                               6.110 AEE     023608102Q    41.5700        63,300.00      2,280,986.36      2,631,381.00
AMERICAN ELECTRIC POWER                    8.781 AEP     025537101Q    27.3300       301,900.00      8,684,434.82      8,250,927.00
AMERICAN INTL GROUP                        0.328 AIG     026874107Q    57.8500     1,261,000.00     71,194,485.15     72,948,850.00
AMERICAN POWER CONVERSION                  0.000 APCC    029066107     15.1500       137,600.00      2,626,429.85      2,084,640.00
AMERISOURCEBERGEN CORP                     0.184 ABC     03073E105     54.3100        28,600.00      1,824,399.29      1,553,266.00
AMR CORP.                                  0.000 AMR     001765106      6.6000       356,000.00      9,561,387.80      2,349,600.00
AMSOUTH BANCORPORATION                     4.791 ASO     032165102     19.2000       188,300.00      3,394,677.22      3,615,360.00
ANADARKO PETROLEUM CORP                    0.835 APC     032511107Q    47.9000       119,200.00      5,724,557.27      5,709,680.00
ANTHEM INC                                 0.000 ATH     03674B104     62.9000        64,200.00      3,628,860.05      4,038,180.00
AOL TIME WARNER INC                        4.122 AOL     00184A105     13.1000     2,757,800.00    100,095,418.49     36,127,180.00
AON CORP                                   3.176 AOC     037389103Q    18.8900       172,800.00      6,127,194.24      3,264,192.00
APACHE CORP.                               0.701 APA     037411105     56.9900       102,100.00      5,271,673.60      5,818,679.00
APPLE COMPUTER INC.                        0.000 AAPL    037833100     14.3300       149,100.00      3,226,524.00      2,136,603.00
APPLIED MICRO CIRCUITS CORP                0.000 AMCC    03822W109      3.6900       733,100.00      5,984,714.74      2,705,139.00
ASHLAND INC                                3.855 ASH     044204105Q    28.5300        42,400.00      1,888,161.04      1,209,672.00
AT&T CORPORATION                           2.872 T       001957505Q    26.1100       361,540.00     16,229,241.42      9,439,809.40
AT&T WIRELESS SERVICES INC                 0.000 AWE     00209A106      5.6500     2,709,200.00     37,879,704.23     15,306,980.00
AUTODESK INC.                              0.839 ADSK    052769106Q    14.3000       165,100.00      2,352,645.21      2,360,930.00
BAKER HUGHES CORP                          1.429 BHI     057224107Q    32.1900       178,000.00      4,936,383.56      5,729,820.00
BANK OF AMERICA CORP.                      3.679 BAC     060505104Q    69.5700       735,800.00     44,127,921.67     51,189,606.00
BANK OF NEW YORK CO, INC                   3.172 BK      064057102Q    23.9600       365,000.00     12,117,842.02      8,745,400.00
BANK ONE CORPORATION                       2.298 ONE     06423A103Q    36.5500       569,900.00     26,211,893.15     20,829,845.00
BARD C. R. INC.                            1.517 BCR     067383109Q    58.0000        24,600.00      1,354,161.45      1,426,800.00
