ASOF02   Date 01/21/2003 Time 18:52:48   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 016

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAP       LARGE CAP VALUE PASS
Instrument - COM       COMMON STOCK

SABRE HOLDINGS CORP.                       0.000 TSG     785905100     18.1100        31,400.00      1,051,809.86        568,654.00
SAFECO CORP.                               2.134 SAFC    786429100Q    34.6700        30,500.00      1,216,939.37      1,057,435.00
SAFEWAY INC                                0.000 SWY     786514208     23.3600        97,200.00      2,568,128.59      2,270,592.00
SANMINA-SCI CORP                           0.000 SANM    800907107      4.4900       116,400.00      1,836,315.70        522,636.00
SBC COMMUNICATIONS INC.                    3.983 SBC     78387G103Q    27.1100       731,500.00     31,384,179.52     19,830,965.00
SCHLUMBERGER                               1.781 SLB     806857108Q    42.0900       127,900.00      6,429,926.58      5,383,311.00
SCIENTIFIC ATLANTA INC.                    0.337 SFA     808655104Q    11.8600        34,000.00      1,399,369.03        403,240.00
SEALED AIR CORP.                           0.000 SEE     81211K100     37.3000        18,500.00        312,770.37        690,050.00
SEARS ROEBUCK & CO.                        3.841 S       812387108Q    23.9500        69,700.00      3,434,752.59      1,669,315.00
SEMPRA ENERGY                              4.228 SRE     816851109     23.6500        45,100.00        996,559.37      1,066,615.00
SHERWIN-WILLIAMS CO                        2.123 SHW     824348106Q    28.2500        33,000.00        706,596.11        932,250.00
SIEBEL SYSTEMS INC.                        0.000 SEBL    826170102      7.4800       106,800.00      2,583,546.85        798,864.00
SNAP-ON TOOLS CORP.                        3.557 SNA     833034101Q    28.1100        12,900.00        355,223.81        362,619.00
SOLECTRON CORP                             0.000 SLR     834182107      3.5500       182,000.00      3,996,655.59        646,100.00
SOUTHERN CO                                4.825 SO      842587107Q    28.3900       157,200.00      3,055,952.08      4,462,908.00
SOUTHTRUST CORP                            3.380 SOTR    844730101     24.8500        76,400.00      1,275,822.58      1,898,540.00
SOUTHWEST AIRLINES                         0.143 LUV     844741108Q    13.9000       170,700.00      1,932,300.64      2,372,730.00
SPRINT CORP.                               3.453 FON     852061100Q    14.4800       197,100.00      7,890,008.44      2,854,008.00
ST. PAUL COMPANIES                         3.406 SPC     792860108Q    34.0500        49,900.00      1,538,434.90      1,699,095.00
STANLEY WORKS                              2.949 SWK     854616109Q    34.5800        19,400.00        727,128.27        670,852.00
STARWOOD RESORTS                           3.538 HOT     85590A203     23.7400        43,900.00      1,446,581.98      1,042,186.00
STATE STREET CORP                          1.333 STT     857477103     39.0000        71,500.00      2,790,458.35      2,788,500.00
SUN MICROSYSTEMS INC.                      0.000 SUNW    866810104      3.1100       686,300.00     14,267,621.20      2,134,393.00
SUNGARD DATA SYSTEMS                       0.000 SDS     867363103     23.5600        62,400.00      1,447,337.96      1,470,144.00
SUNOCO, INC.                               3.013 SUN     86764P109Q    33.1800        16,800.00        486,599.40        557,424.00
SUNTRUST BANKS INC.                        3.021 STI     867914103Q    56.9200        62,500.00      3,927,041.06      3,557,500.00
SUPER VALU STORES INC.                     3.452 SVU     868536103Q    16.5100        29,400.00        500,564.91        485,394.00
SYMBOL TECHNOLOGIES INC                    0.243 SBL     871508107      8.2200        50,800.00      1,066,874.33        417,576.00
SYNOVUS FINANCIAL CORP                     3.041 SNV     87161C105     19.4000        66,100.00      1,577,184.44      1,282,340.00
T ROWE PRICE GROUP INC.                    2.492 TROW    74144T108Q    27.2800        27,000.00        968,355.65        736,560.00
TECO ENERGY                                9.179 TE      872375100Q    15.4700        38,700.00        809,544.55        598,689.00
TEKTRONIX, INC.                            0.000 TEK     879131100Q    18.1900        19,200.00        265,063.81        349,248.00
TELLABS INC.                               0.000 TLAB    879664100      7.2700        90,800.00      3,750,005.15        660,116.00
TEMPLE-INLAND INC.                         2.856 TIN     879868107Q    44.8100        11,800.00        726,663.54        528,758.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100     16.4000       107,500.00      2,827,488.77      1,763,000.00
TERADYNE INC                               0.000 TER     880770102     13.0100        40,300.00      2,429,012.19        524,303.00
TEXAS INSTRS INC                           0.599 TXN     882508104Q    15.0100       381,400.00     13,577,607.72      5,724,814.00
TEXTRON INC.                               3.024 TXT     883203101Q    42.9900        30,300.00      2,150,207.57      1,302,597.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     20.1200        36,000.00        758,605.98        724,320.00
