ASOF02   Date 01/21/2003 Time 18:53:08   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 121

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 500
Instrument - COM       COMMON STOCK

CONOCOPHILLIPS                             3.306 COP     20825C104Q    48.3900       168,500.00      8,364,548.26      8,153,715.00
COOPER CAMERON CORP.                       0.000 CAM     216640102     49.8200        51,900.00      2,714,660.00      2,585,658.00
CORNING INC                                0.000 GLW     219350105Q     3.3100        86,000.00        273,384.48        284,660.00
COUNTRYWIDE FINANCIAL CORP                 0.929 CFC     222372104Q    51.6500        29,700.00      1,414,040.09      1,534,005.00
CVS CORP.                                  0.921 CVS     126650100Q    24.9700       207,800.00      5,676,349.05      5,188,766.00
DANAHER CORP                               0.152 DHR     235851102     65.7000        77,000.00      4,597,158.44      5,058,900.00
DELL COMPUTER CORP.                        0.000 DELL    247025109     26.7400       476,400.00     14,213,224.53     12,738,936.00
DELPHI AUTOMOTIVE SYSTEMS CORP             3.478 DPH     247126105      8.0500       192,200.00      2,122,545.97      1,547,210.00
DILLARDS INC. CL-A                         1.008 DDS     254067101Q    15.8600        25,000.00        614,703.26        396,500.00
DISNEY (WALT) CO.                          1.287 DIS     254687106Q    16.3100        17,300.00        288,278.07        282,163.00
DYNEGY INC                                25.423 DYN     26816Q101      1.1800       767,300.00      1,166,296.00        905,414.00
EBAY INC                                   0.000 EBAY    278642103     67.8200        29,400.00      1,834,748.16      1,993,908.00
ECOLAB INC                                 1.171 ECL     278865100Q    49.5000       137,900.00      6,093,445.91      6,826,050.00
EDISON INTERNATIONAL                       0.000 EIX     281020107Q    11.8500        56,900.00        664,424.84        674,265.00
EXXON MOBIL CORPORATION                    2.633 XOM     30231G102Q    34.9400       641,300.00     18,612,716.71     22,407,022.00
FED. NATL. MTG. ASSN.                      2.051 FNM     313586109Q    64.3300       130,414.00      8,508,231.64      8,389,532.62
FIRST DATA CORP                            0.225 FDC     319963104Q    35.4100       248,200.00      7,621,543.95      8,788,762.00
FORTUNE BRANDS INC.                        2.322 FO      349631101Q    46.5100       131,600.00      6,791,276.21      6,120,716.00
FREDDIE MAC                                1.490 FRE     313400301Q    59.0500       170,000.00      9,356,707.33     10,038,500.00
GANNETT INC                                1.337 GCI     364730101Q    71.8000        76,100.00      5,295,126.10      5,463,980.00
GAP INC                                    0.579 GPS     364760108Q    15.5200       345,400.00      5,587,341.14      5,360,608.00
GEMSTAR-TV GUIDE INTL INC                  0.000 GMSTE   36866W106      3.2500       189,800.00        646,289.50        616,850.00
GENERAL ELECTRIC CO                        3.121 GE      369604103Q    24.3500       633,500.00     17,782,402.38     15,425,725.00
GENERAL MILLS INC                          2.342 GIS     370334104Q    46.9500       112,500.00      4,581,330.26      5,281,875.00
GENTEX CORP.                               0.000 GNTX    371901109     31.6400        37,400.00      1,095,840.11      1,183,336.00
GEORGIA PACIFIC                            3.094 GP      373298108Q    16.1600       105,900.00      2,566,236.74      1,711,344.00
GILLETTE CO                                2.141 G       375766102Q    30.3600       288,400.00      9,758,149.66      8,755,824.00
GOODYEAR T & R                             7.048 GT      382550101Q     6.8100       450,100.00      7,283,023.41      3,065,181.00
H & R BLOCK INC.                           1.791 HRB     093671105Q    40.2000       124,500.00      6,288,911.63      5,004,900.00
HALLIBURTON COMPANY                        2.672 HAL     406216101Q    18.7100       215,100.00      3,677,179.52      4,024,521.00
HCA INC                                    0.192 HCA     404119109     41.5000        51,800.00      2,105,538.20      2,149,700.00
HEALTHSOUTH CORP                           0.000 HRC     421924101      4.2000        69,100.00        274,933.55        290,220.00
HEWLETT-PACKARD CO                         1.843 HPQ     428236103Q    17.3600       660,100.00     13,112,737.57     11,459,336.00
INTEL CORP.                                0.513 INTC    458140100Q    15.5700       225,300.00      4,955,794.86      3,507,921.00
INTL BUS MACH CORP                         0.774 IBM     459200101Q    77.5000       211,500.00     16,943,830.64     16,391,250.00
JDS UNIPHASE CORP                          0.000 JDSU    46612J101      2.4700       743,800.00      1,899,627.92      1,837,186.00
JOHN HANCOCK FINANCIAL SRVCS               1.147 JHF     41014S106     27.9000        66,400.00      2,359,714.38      1,852,560.00
JOHNSON & JOHNSON                          1.526 JNJ     478160104Q    53.7100       171,400.00      6,817,485.19      9,205,894.00
JP MORGAN CHASE & CO.                      5.666 JPM     46625H100Q    24.0000       410,500.00      7,379,582.45      9,852,000.00
