ASOF02   Date 01/21/2003 Time 18:52:50   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 025

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

KEYCORP                                    4.852 KEY     493267108Q    25.1400       260,000.00      7,560,115.29      6,536,400.00
KEYSPAN CORPORATION                        5.051 KSE     49337W100     35.2400       109,000.00      3,923,986.06      3,841,160.00
KIMBERLY-CLARK CORP                        2.527 KMB     494368103Q    47.4700       294,196.00     13,301,062.85     13,965,484.12
KINDER MORGAN INC.                         0.946 KMI     49455P101     42.2700        65,800.00      2,391,920.33      2,781,366.00
KING PHARMACEUTICALS                       0.000 KG      495582108     17.1900       327,200.00     10,688,145.36      5,624,568.00
KNIGHT RIDDER                              1.707 KRI     499040103Q    63.2500        56,100.00      3,023,972.96      3,548,325.00
KOHLS CORP                                 0.000 KSS     500255104     55.9500       240,300.00     11,138,915.17     13,444,785.00
KRAFT FOODS INC - A                        1.541 KFT     50075N104     38.9300        69,000.00      2,156,314.18      2,686,170.00
KROGER CO.                                 0.000 KR      501044101     15.4500       696,700.00     12,592,600.06     10,764,015.00
L-3 COMMUNICATIONS HOLDINGS IN             0.000 LLL     502424104     44.9100        23,000.00      1,234,876.00      1,032,930.00
LEHMAN BROTHERS HOLDING                    0.675 LEH     524908100Q    53.2900       183,100.00      9,668,194.58      9,757,399.00
LEXMARK INTERNATIONAL INC.                 0.000 LXK     529771107     60.5000        78,900.00      4,101,168.86      4,773,450.00
LIMITED BRANDS INC.                        2.153 LTD     532716107Q    13.9300       461,500.00      7,878,242.54      6,428,695.00
LINCOLN NATIONAL CORP                      4.243 LNC     534187109Q    31.5800       114,000.00      4,378,073.38      3,600,120.00
LINEAR TECHNOLOGY CORP                     0.777 LLTC    535678106     25.7200       433,900.00     16,363,050.35     11,159,908.00
LIZ CLAIBORNE                              0.775 LIZ     539320101Q    29.6500        56,000.00      1,586,704.70      1,660,400.00
LOCKHEED MARTIN CORPORATION                0.761 LMT     539830109Q    57.7500       316,100.00     13,980,190.51     18,254,775.00
LOEWS CORP                                 1.349 LTR     540424108Q    44.4600       127,100.00      5,405,027.67      5,650,866.00
LOWE'S COS                                 0.266 LOW     548661107Q    37.5000       529,000.00      9,887,195.03     19,837,500.00
LSI LOGIC CORP                             0.000 LSI     502161102      5.7700       149,520.17      5,052,768.08        862,731.38
MANOR CARE INC.                            0.000 HCR     564055101     18.6100        85,000.00      1,542,801.06      1,581,850.00
MARATHON OIL CORP                          4.321 MRO     565849106Q    21.2900       206,000.00      5,051,758.60      4,385,740.00
MARRIOTT INT'L INC CL-A                    0.851 MAR     571903202     32.8700       129,900.00      3,902,702.93      4,269,813.00
MARSH & MCLENNAN COS.                      2.423 MMC     571748102Q    46.2100       356,300.00     10,271,612.30     16,464,623.00
MASCO CORP.                                2.660 MAS     574599106Q    21.0500       465,700.00     11,151,980.42      9,802,985.00
MATTEL INC.                                0.261 MAT     577081102Q    19.1500       344,800.00      4,514,710.90      6,602,920.00
MAXIM INTGRTD PRDCTS INC.                  0.242 MXIM    57772K101     33.0400        45,000.00      1,026,693.00      1,486,800.00
MBIA INC.                                  1.550 MBI     55262C100Q    43.8600       201,500.00      7,858,786.76      8,837,790.00
MBNA CORP                                  1.472 KRB     55262L100Q    19.0200       840,950.00     15,699,725.99     15,994,869.00
MCDONALDS CORPORATION                      1.492 MCD     580135101Q    16.0800       862,000.00     21,083,960.26     13,860,960.00
MCGRAW HILL INC                            1.687 MHP     580645109Q    60.4400       129,000.00      6,903,496.03      7,796,760.00
MCKESSON CORP                              0.887 MCK     58155Q103Q    27.0300       122,000.00      5,787,765.21      3,297,660.00
MEADWESTVACO                               3.723 MWV     583334107     24.7100        42,100.00        805,543.89      1,040,291.00
MEDCATH CORPORATION                        0.000 MDTH    58404W109     10.0000        70,000.00      1,417,944.25        700,000.00
MEDIMMUNE INC                              0.000 MEDI    584699102     27.1700       216,600.00      8,098,116.79      5,885,022.00
MEDTRONIC INC                              0.548 MDT     585055106Q    45.6000       833,800.00     23,897,309.32     38,021,280.00
MELLON NATIONAL CORP.                      1.991 MEL     58551A108Q    26.1100       323,100.00      8,732,284.28      8,436,141.00
MERCK & CO INC                             2.543 MRK     589331107Q    56.6100     1,376,700.00     57,684,856.62     77,934,987.00
MERCURY INTERACTIVE CORP.                  0.000 MERQ    589405109     29.6500        50,000.00      1,184,340.00      1,482,500.00
