ASOF02   Date 01/21/2003 Time 18:52:46   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 005

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAL       LARGE CAP VALUE ACTI
Instrument - COM       COMMON STOCK

JANUS CAPITAL GROUP INC                    0.306 JNS     47102X105     13.0700       157,700.00      3,590,359.61      2,061,139.00
JDS UNIPHASE CORP                          0.000 JDSU    46612J101      2.4700     5,496,300.00     74,616,433.62     13,575,860.99
JEFFERSON PILOT                            3.175 JP      475070108Q    38.1100        37,600.00      1,657,818.17      1,432,936.00
JOHN HANCOCK FINANCIAL SRVCS               1.147 JHF     41014S106     27.9000        85,600.00      3,114,264.61      2,388,240.00
JP MORGAN CHASE & CO.                      5.666 JPM     46625H100Q    24.0000     1,013,800.00     40,372,967.70     24,331,200.00
KERR MCGEE CORP.                           4.063 KMG     492386107Q    44.3000        48,200.00      2,768,744.28      2,135,260.00
KEYCORP                                    4.852 KEY     493267108Q    25.1400       248,200.00      5,593,345.88      6,239,748.00
KEYSPAN CORPORATION                        5.051 KSE     49337W100     35.2400        64,400.00      1,978,158.03      2,269,456.00
KING PHARMACEUTICALS                       0.000 KG      495582108     17.1900       135,800.00      4,367,164.11      2,334,402.00
KNIGHT RIDDER                              1.707 KRI     499040103Q    63.2500        35,600.00      1,831,470.56      2,251,700.00
KROGER CO.                                 0.000 KR      501044101     15.4500       446,600.00      8,421,495.53      6,899,970.00
LEGGETT & PLATT INC                        2.317 LEG     524660107     22.4400        44,700.00        831,008.96      1,003,068.00
LEHMAN BROTHERS HOLDING                    0.675 LEH     524908100Q    53.2900       129,300.00      5,428,334.20      6,890,397.00
LIMITED BRANDS INC.                        2.153 LTD     532716107Q    13.9300       256,800.00      4,560,425.11      3,577,224.00
LINCOLN NATIONAL CORP                      4.243 LNC     534187109Q    31.5800        45,500.00      1,844,169.67      1,436,890.00
LOCKHEED MARTIN CORPORATION                0.761 LMT     539830109Q    57.7500       138,800.00      5,486,963.08      8,015,700.00
LOEWS CORP                                 1.349 LTR     540424108Q    44.4600        83,500.00      2,552,920.62      3,712,410.00
LSI LOGIC CORP                             0.000 LSI     502161102      5.7700       528,400.17      7,717,162.56      3,048,868.98
LUCENT TECHNOLOGIES                        0.000 LU      549463107      1.2600     1,700,000.00     24,575,723.47      2,142,000.00
MANOR CARE INC.                            0.000 HCR     564055101     18.6100        56,500.00      1,146,360.90      1,051,465.00
MARATHON OIL CORP                          4.321 MRO     565849106Q    21.2900       192,800.00      4,021,748.10      4,104,712.00
MARRIOTT INT'L INC CL-A                    0.851 MAR     571903202     32.8700       109,800.00      3,463,751.61      3,609,126.00
MARSHALL & ILSLEY CORP                     2.337 MI      571834100     27.3800        35,000.00      1,027,836.50        958,300.00
MASCO CORP.                                2.660 MAS     574599106Q    21.0500       149,200.00      3,336,960.39      3,140,660.00
MAY DEPT STORES                            4.134 MAY     577778103Q    22.9800        89,400.00      3,349,393.45      2,054,412.00
MBIA INC.                                  1.550 MBI     55262C100Q    43.8600        56,400.00      2,047,842.85      2,473,704.00
MBNA CORP                                  1.472 KRB     55262L100Q    19.0200       614,500.00      9,985,481.55     11,687,790.00
MCDONALDS CORPORATION                      1.492 MCD     580135101Q    16.0800       883,600.00     28,523,786.06     14,208,288.00
MCKESSON CORP                              0.887 MCK     58155Q103Q    27.0300       135,000.00      4,094,636.66      3,649,050.00
MEADWESTVACO                               3.723 MWV     583334107     24.7100       133,500.00      2,928,908.10      3,298,785.00
MERRILL LYNCH & CO. INC.                   1.686 MER     590188108Q    37.9500       464,100.00     20,537,133.25     17,612,595.00
METLIFE INC                                0.776 MET     59156R108     27.0400       281,300.00      9,370,773.50      7,606,352.00
MGIC INVESTMENT CORP                       0.242 MTG     552848103Q    41.3000        49,200.00      2,609,812.07      2,031,960.00
MICRON TECHNOLOGY INC                      0.000 MU      595112103Q     9.7400       281,600.00      9,098,718.77      2,742,784.00
MIRANT CORP                                0.000 MIR     604675108      1.8900       625,200.00      5,710,732.07      1,181,628.00
MOLEX INC                                  0.434 MOLX    608554101     23.0400        97,600.00      2,966,559.31      2,248,704.00
MONSANTO COMPANY                           2.493 MON     61166W101     19.2500        97,286.00      1,398,587.26      1,872,755.50
MORGAN STANLEY DEAN WITTER & C             2.304 MWD     617446448Q    39.9200       545,400.00     33,195,488.81     21,772,368.00
MOTOROLA INC                               1.849 MOT     620076109Q     8.6500     1,038,900.00     30,440,537.26      8,986,485.00
