ASOF02   Date 01/21/2003 Time 18:52:49   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 024

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

HALLIBURTON COMPANY                        2.672 HAL     406216101Q    18.7100       304,000.00      4,527,119.30      5,687,840.00
HARLEY-DAVIDSON INC                        0.303 HDI     412822108Q    46.2000       246,000.00      9,765,521.24     11,365,200.00
HARRAH'S ENTERTAINMENT INC.                0.000 HET     413619107     39.6000       102,000.00      3,818,656.66      4,039,200.00
HARTFORD FINL SERVICES                     2.377 HIG     416515104     45.4300       281,100.00     13,002,109.27     12,770,373.00
HASBRO BRADLEY                             1.039 HAS     418056107Q    11.5500       153,800.00      2,566,319.73      1,776,390.00
HCA INC                                    0.192 HCA     404119109     41.5000       343,500.00      9,339,158.00     14,255,250.00
HEALTH MGMT ASSOCIATES CL A                0.446 HMA     421933102     17.9000       173,775.00      2,738,229.46      3,110,572.50
HEALTHSOUTH CORP                           0.000 HRC     421924101      4.2000       462,500.00      6,913,999.39      1,942,500.00
HEINZ H. J. CO.                            4.928 HNZ     423074103Q    32.8700       237,000.00      8,672,016.16      7,790,190.00
HERCULES INCORPORATED                      0.000 HPC     427056106Q     8.8000        74,000.00        789,394.32        651,200.00
HERSHEY FOODS CORP.                        1.942 HSY     427866108Q    67.4400        94,900.00      6,659,873.72      6,400,056.00
HEWLETT-PACKARD CO                         1.843 HPQ     428236103Q    17.3600     2,444,524.00     43,510,608.03     42,436,936.64
HILTON HOTELS CORP.                        0.629 HLT     432848109Q    12.7100       252,000.00      2,503,204.07      3,202,920.00
HOME DEPOT INC.                            1.001 HD      437076102Q    23.9600     1,725,700.00     32,122,804.06     41,347,772.00
HONEYWELL INTERNATIONAL INC                3.125 HON     438516106Q    24.0000       597,200.00     24,241,853.19     14,332,800.00
HOUSEHOLD INTL. INC.                       3.595 HI      441815107Q    27.8100       288,200.00     14,895,209.63      8,014,842.00
ILLINOIS TOOL WORKS                        1.418 ITW     452308109Q    64.8600       168,875.00      6,416,118.23     10,953,232.50
IMS HEALTH INC.                            0.500 RX      449934108     16.0000       137,500.00      3,211,051.90      2,200,000.00
INGERSOLL-RAND CO-A                        1.579 IR      G4776G101Q    43.0600       173,500.00      7,855,771.54      7,470,910.00
INTEGRATED CIRCUIT SYSTEMS                 0.000 ICST    45811K208     18.2500        86,000.00      1,848,076.00      1,569,500.00
INTEL CORP.                                0.513 INTC    458140100Q    15.5700     4,211,400.00     60,421,989.88     65,571,498.00
INTERNATIONAL PAPER                        2.859 IP      460146103Q    34.9700       325,938.00     12,229,264.10     11,398,051.86
INTERNATL FLAVORS & FRAGRANCES             1.709 IFF     459506101Q    35.1000        64,000.00      1,953,580.80      2,246,400.00
INTERPUBLIC GROUP                          2.698 IPG     460690100Q    14.0800       252,006.00      7,374,967.31      3,548,244.48
INTERSIL HOLDINGS CORP                     0.000 ISIL    46069S109     13.9400       219,200.00      5,307,337.40      3,055,648.00
INTL BUS MACH CORP                         0.774 IBM     459200101Q    77.5000       957,200.00     52,958,376.82     74,183,000.00
INTL GAME TECHNOLOGY                       0.000 IGT     459902102     75.9200        48,500.00      1,258,048.45      3,682,120.00
INTUIT INC.                                0.000 INTU    461202103     46.9200       135,800.00      4,764,970.39      6,371,736.00
ITT INDUSTRIES INC                         0.988 ITT     450911102     60.6900        81,700.00      2,898,598.64      4,958,373.00
J C PENNEY INC                             2.173 JCP     708160106Q    23.0100       219,700.00      5,812,234.11      5,055,297.00
JABIL CIRCUIT INC                          0.000 JBL     466313103     17.9200       102,800.00      2,123,327.60      1,842,176.00
JANUS CAPITAL GROUP INC                    0.306 JNS     47102X105     13.0700       149,300.00      3,640,648.16      1,951,351.00
JOHN HANCOCK FINANCIAL SRVCS               1.147 JHF     41014S106     27.9000       172,000.00      5,762,168.50      4,798,800.00
JOHNSON & JOHNSON                          1.526 JNJ     478160104Q    53.7100     1,972,500.00     61,286,777.66    105,942,975.00
JOHNSON CONTROLS                           1.796 JCI     478366107Q    80.1700        63,300.00      5,173,467.99      5,074,761.00
JONES APPAREL GROUP INC                    0.000 JNY     480074103     35.4400       101,300.00      2,994,138.20      3,590,072.00
JP MORGAN CHASE & CO.                      5.666 JPM     46625H100Q    24.0000     1,313,800.00     43,920,527.86     31,531,200.00
KELLOGG CO.                                2.947 K       487836108Q    34.2700       272,300.00      9,694,474.17      9,331,721.00
KERR MCGEE CORP.                           4.063 KMG     492386107Q    44.3000        67,000.00      3,281,614.71      2,968,100.00
