ASOF02   Date 01/21/2003 Time 18:52:53   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 045

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - GP5       LARGE CAP GROWTH
Instrument - COM       COMMON STOCK

INTL GAME TECHNOLOGY                       0.000 IGT     459902102     75.9200        74,700.00      3,905,942.14      5,671,224.00
INTUIT INC.                                0.000 INTU    461202103     46.9200       138,000.00      4,061,955.00      6,474,960.00
JOHNSON & JOHNSON                          1.526 JNJ     478160104Q    53.7100     2,188,000.00     73,947,849.66    117,517,480.00
KELLOGG CO.                                2.947 K       487836108Q    34.2700       195,000.00      6,284,278.10      6,682,650.00
KIMBERLY-CLARK CORP                        2.527 KMB     494368103Q    47.4700       324,000.00     16,731,368.66     15,380,280.00
KING PHARMACEUTICALS                       0.000 KG      495582108     17.1900       128,000.00      4,222,148.20      2,200,320.00
KLA-TENCOR CORP.                           0.000 KLAC    482480100     35.3700        55,000.99      2,054,835.25      1,945,385.36
KOHLS CORP                                 0.000 KSS     500255104     55.9500       277,000.00     13,130,123.18     15,498,149.99
KRAFT FOODS INC - A                        1.541 KFT     50075N104     38.9300        40,000.00      1,582,437.14      1,557,200.00
LEXMARK INTERNATIONAL INC.                 0.000 LXK     529771107     60.5000        98,000.00      5,758,205.70      5,929,000.00
LINEAR TECHNOLOGY CORP                     0.777 LLTC    535678106     25.7200       336,200.00     11,140,476.97      8,647,064.00
LOWE'S COS                                 0.266 LOW     548661107Q    37.5000       566,000.00     15,172,094.22     21,225,000.00
LUCENT TECHNOLOGIES                        0.000 LU      549463107      1.2600     3,353,100.00     46,433,108.27      4,224,906.00
MARSH & MCLENNAN COS.                      2.423 MMC     571748102Q    46.2100       410,000.00     18,786,841.98     18,946,100.00
MASCO CORP.                                2.660 MAS     574599106Q    21.0500        60,000.00      1,474,532.00      1,263,000.00
MATTEL INC.                                0.261 MAT     577081102Q    19.1500       302,000.00      5,924,368.36      5,783,300.00
MAXIM INTGRTD PRDCTS INC.                  0.242 MXIM    57772K101     33.0400       163,000.00      4,960,859.48      5,385,520.00
MAYTAG COMPANY                             2.526 MYG     578592107Q    28.5000         7,000.00        240,520.00        199,500.00
MCGRAW HILL INC                            1.687 MHP     580645109Q    60.4400        95,000.00      4,579,277.37      5,741,800.00
MEDIMMUNE INC                              0.000 MEDI    584699102     27.1700       279,900.00      8,312,634.27      7,604,883.00
MEDTRONIC INC                              0.548 MDT     585055106Q    45.6000       967,500.00     29,451,825.17     44,118,000.00
MELLON NATIONAL CORP.                      1.991 MEL     58551A108Q    26.1100       301,000.00      9,682,772.24      7,859,110.00
MERCK & CO INC                             2.543 MRK     589331107Q    56.6100     1,575,000.00     74,528,037.83     89,160,750.00
MERCURY INTERACTIVE CORP.                  0.000 MERQ    589405109     29.6500       100,000.00      2,954,830.00      2,965,000.00
MEREDITH CORPORATION                       0.875 MDP     589433101Q    41.1100        36,000.00      1,582,128.00      1,479,960.00
MICROCHIP TECHNOLOGY INC.                  0.327 MCHP    595017104     24.4500       125,000.00      2,435,850.50      3,056,250.00
MICROSOFT CORP.                            0.154 MSFT    594918104     51.7000     3,895,000.00    273,936,881.20    201,371,500.00
MILLIPORE CORPORATION                      1.294 MIL     601073109Q    34.0000        35,000.00      1,198,039.50      1,190,000.00
MOODY'S CORPORATION                        0.435 MCO     615369105     41.2900        70,000.00      2,524,889.59      2,890,300.00
NETWORK APPLIANCE INC.                     0.000 NTAP    64120L104     10.0000       490,000.00      5,491,377.38      4,900,000.00
NEW YORK TIMES CO. CL A                    1.180 NYT     650111107Q    45.7300       110,000.00      3,980,417.16      5,030,300.00
NEWELL RUBBERMAID INC.                     2.769 NWL     651229106Q    30.3300        91,000.00      2,762,298.49      2,760,030.00
NEXTEL COMMUNICATIONS CL-A                 0.000 NXTL    65332V103     11.5500       480,000.00     13,997,182.00      5,544,000.00
NORTH FORK BANK                            3.200 NFB     659424105     33.7400        70,000.00      2,032,710.83      2,361,800.00
OMNICOM GROUP                              1.238 OMC     681919106     64.6000       165,000.00     10,160,829.06     10,659,000.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     10.8000     3,700,000.00     50,715,636.11     39,960,000.00
PACTIV CORPORATION                         0.000 PTV     695257105     21.8600         4,000.00        121,586.15         87,440.00
PARKER-HANNIFIN CORP.                      1.560 PH      701094104Q    46.1300        36,000.00      1,425,911.60      1,660,680.00
PAYCHEX INC                                1.577 PAYX    704326107     27.9000       165,000.00      4,606,987.09      4,603,500.00
