ASOF02   Date 01/21/2003 Time 18:52:50   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 029

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

SYSCO CORP.                                1.477 SYY     871829107Q    29.7900       471,900.00     12,772,501.64     14,057,901.00
T ROWE PRICE GROUP INC.                    2.492 TROW    74144T108Q    27.2800        47,000.00      1,104,933.25      1,282,160.00
TARGET CORP                                0.800 TGT     87612E106Q    30.0000       752,800.00     16,224,039.66     22,584,000.00
TECO ENERGY                                9.179 TE      872375100Q    15.4700        50,000.00        640,762.10        773,500.00
TELLABS INC.                               0.000 TLAB    879664100      7.2700       175,000.00      3,007,462.50      1,272,250.00
TEMPLE-INLAND INC.                         2.856 TIN     879868107Q    44.8100        70,400.00      3,146,603.07      3,154,624.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100     16.4000       363,600.00      9,564,003.13      5,963,040.00
TERADYNE INC                               0.000 TER     880770102     13.0100        52,000.00      1,981,377.48        676,520.00
TEXAS INSTRS INC                           0.599 TXN     882508104Q    15.0100     1,329,400.00     27,681,748.06     19,954,294.00
TEXTRON INC.                               3.024 TXT     883203101Q    42.9900       109,400.00      7,249,501.72      4,703,106.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     20.1200       212,100.00      4,034,891.40      4,267,452.00
TJX COS. INC.                              0.614 TJX     872540109Q    19.5200       199,800.00      3,294,362.92      3,900,096.00
TMP WORLDWIDE INC                          0.000 TMPW    872941109     11.3100        73,800.00      4,494,382.48        834,678.00
TRANSOCEAN SEDCO FOREX INC.                0.517 RIG     G90078109     23.2000       223,000.00      6,179,886.50      5,173,600.00
TRAVELERS PROPERTY CASUALTY -              0.000 TAP.B   89420G406     14.6500       856,112.00     10,140,833.24     12,542,040.80
TRIBUNE CO                                 0.967 TRB     896047107Q    45.4600       198,800.00      7,654,981.15      9,037,448.00
TXU CORPORATION                            2.676 TXU     873168108Q    18.6800       212,900.00      6,603,333.85      3,976,972.00
TYCO INT'L. LTD NEW                        0.292 TYC     902124106Q    17.0800     1,522,490.00     46,886,332.27     26,004,129.20
UNION PACIFIC CORP.                        1.536 UNP     907818108Q    59.8700       203,300.00      9,890,420.26     12,171,571.00
UNION PLANTERS CORP.                       4.726 UPC     908068109     28.1400       190,500.00      5,950,884.50      5,360,670.00
UNISYS CORP.                               0.000 UIS     909214108      9.9000       208,000.00      2,724,413.51      2,059,200.00
UNITED PARCEL SERVICES INC                 1.204 UPS     911312106     63.0800       731,000.00     48,635,900.79     46,111,480.00
UNITED STATES STEEL CORP.                  1.524 X       912909108Q    13.1200        51,800.00        998,885.67        679,616.00
UNITED TECHNOLOGIES                        1.582 UTX     913017109Q    61.9400       256,890.00     10,610,421.74     15,911,766.60
UNITEDHEALTH GROUP INC                     0.035 UNH     91324P102A    83.5000       213,000.00      6,711,920.32     17,785,500.00
UNIVISION COMMUNICATIONS                   0.000 UVN     914906102     24.5000       152,200.00      5,317,839.86      3,728,900.00
UNOCAL                                     2.616 UCL     915289102Q    30.5800       170,400.00      5,356,121.84      5,210,832.00
US BANCORP                                 3.675 USB     902973304     21.2200     1,293,350.00     31,030,105.58     27,444,887.00
UST INC.                                   5.743 UST     902911106Q    33.4300       105,400.00      3,747,054.96      3,523,522.00
V F CORP                                   2.773 VFC     918204108Q    36.0500        30,000.00        967,500.00      1,081,500.00
VERITAS SOFTWARE CORPORATION               0.000 VRTS    923436109     15.6200       266,000.00      7,344,532.13      4,154,920.00
VERIZON COMMUNICATIONS                     3.974 VZ      92343V104Q    38.7500     1,902,100.00     71,155,908.76     73,706,375.00
VIACOM INC-CLASS B                         0.000 VIA.B   925524308     40.7600     1,183,175.00     40,280,651.04     48,226,213.00
VULCAN MATERIALS CO                        2.506 VMC     929160109     37.5000        67,500.00      2,373,632.73      2,531,250.00
WACHOVIA CORP.- NEW                        2.854 WB      929903102Q    36.4400       901,000.00     35,869,651.86     32,832,440.00
WAL MART STORES INC                        0.593 WMT     931142103Q    50.5100     2,967,600.00     68,792,204.46    149,893,476.00
WALGREEN CO.                               0.513 WAG     931422109Q    29.1900       713,700.00     13,592,240.94     20,832,903.00
WASHINGTON MUTUAL INC.                     3.243 WM      939322103     34.5300       476,100.00     12,474,248.22     16,439,733.00
WASTE MANAGEMENT INC.                      0.043 WMI     94106L109     22.9200       620,800.00     21,576,021.61     14,228,736.00
