ASOF02   Date 01/21/2003 Time 18:52:50   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2002 To 12/31/2002  Page 026

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

MEREDITH CORPORATION                       0.875 MDP     589433101Q    41.1100        32,900.00      1,119,990.81      1,352,519.00
MERRILL LYNCH & CO. INC.                   1.686 MER     590188108Q    37.9500       842,300.00     31,627,025.79     31,965,285.00
METLIFE INC                                0.776 MET     59156R108     27.0400       468,600.00     11,941,140.90     12,670,944.00
MGIC INVESTMENT CORP                       0.242 MTG     552848103Q    41.3000        68,200.00      3,869,237.36      2,816,660.00
MICROCHIP TECHNOLOGY INC.                  0.327 MCHP    595017104     24.4500       192,000.00      4,537,908.50      4,694,400.00
MICRON TECHNOLOGY INC                      0.000 MU      595112103Q     9.7400       501,900.00     14,109,967.40      4,888,506.00
MICROSOFT CORP.                            0.154 MSFT    594918104     51.7000     3,579,400.00    123,369,611.84    185,054,980.00
MILLIPORE CORPORATION                      1.294 MIL     601073109Q    34.0000        34,000.00      1,140,378.00      1,156,000.00
MIRANT CORP                                0.000 MIR     604675108      1.8900       266,357.00      5,129,945.65        503,414.73
MOLEX INC                                  0.434 MOLX    608554101     23.0400       110,700.00      3,332,884.42      2,550,528.00
MONSANTO COMPANY                           2.493 MON     61166W101     19.2500       172,201.00      2,414,827.07      3,314,869.25
MOODY'S CORPORATION                        0.435 MCO     615369105     41.2900        38,000.00      1,653,000.00      1,569,020.00
MORGAN STANLEY DEAN WITTER & C             2.304 MWD     617446448Q    39.9200       730,000.00     21,648,505.36     29,141,600.00
MOTOROLA INC                               1.849 MOT     620076109Q     8.6500     1,698,800.00     31,414,532.09     14,694,620.00
NABORS INDUSTRIES LTD.                     0.000 NBR     G6359F103     35.2700       100,900.00      2,794,088.00      3,558,743.00
NATIONAL CITY CORP                         4.465 NCC     635405103Q    27.3200       546,000.00     15,363,692.08     14,916,720.00
NATIONAL SEMICONDUCTOR CORP.               0.000 NSM     637640103     15.0100        50,900.00      1,557,219.61        764,009.00
NCR CORPORATION                            0.000 NCR     62886E108     23.7400        45,000.00      2,006,347.50      1,068,300.00
NEW YORK TIMES CO. CL A                    1.180 NYT     650111107Q    45.7300       100,600.00      3,344,620.11      4,600,438.00
NEWELL RUBBERMAID INC.                     2.769 NWL     651229106Q    30.3300       228,272.00      6,717,948.16      6,923,489.76
NEXTEL COMMUNICATIONS CL-A                 0.000 NXTL    65332V103     11.5500       593,600.00      6,426,294.57      6,856,080.00
NICOR INC.                                 5.407 GAS     654086107Q    34.0300        20,000.00        632,848.00        680,600.00
NIKE INC. -CL B                            1.259 NKE     654106103Q    44.4700       213,400.00     11,049,033.80      9,489,898.00
NISOURCE INCORPORATED                      5.800 NI      65473P105Q    20.0000       161,000.00      2,896,488.00      3,220,000.00
NOBLE CORP                                 0.000 NE      G65422100     35.1500        93,300.00      2,644,762.81      3,279,495.00
NORFOLK SOUTHERN CORP.                     1.400 NSC     655844108Q    19.9900       265,000.00      5,568,718.00      5,297,350.00
NORTH FORK BANK                            3.200 NFB     659424105     33.7400       108,000.00      2,835,381.08      3,643,920.00
NORTHERN TRUST CORP                        1.940 NTRS    665859104     35.0500       154,400.00      9,107,355.65      5,411,720.00
NORTHROP GRUMMAN CORP.                     1.649 NOC     666807102Q    97.0000       148,835.00     13,061,263.16     14,436,995.00
NOVELLUS SYSTEMS INC.                      0.000 NVLS    670008101     28.0800        67,100.00      2,606,442.16      1,884,168.00
NUCOR CORP                                 1.840 NUE     670346105Q    41.3000        58,000.00      3,000,786.60      2,395,400.00
NVIDIA CORP                                0.000 NVDA    67066G104     11.5100        93,200.00      3,179,241.61      1,072,732.00
OCCIDENTAL PETROLEUM CORP.                 3.655 OXY     674599105Q    28.4500       249,400.00      6,523,836.54      7,095,430.00
OFFICE DEPOT INC                           0.000 ODP     676220106     14.7600       388,900.00      6,588,463.95      5,740,164.00
OMNICOM GROUP                              1.238 OMC     681919106     64.6000       124,000.00      8,334,895.52      8,010,400.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     10.8000     3,716,100.00     21,354,439.85     40,133,880.00
PACCAR INC                                 1.734 PCAR    693718108Q    46.1300        30,900.00        972,650.50      1,425,417.00
PACIFIC GAS & ELEC. CO.                    0.000 PCG     69331C108Q    13.9000       270,100.00      4,022,793.25      3,754,390.00
PACTIV CORPORATION                         0.000 PTV     695257105     21.8600        55,600.00      1,699,635.32      1,215,416.00
